order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status,package_weight_kg,on_time,delay_hours,cost_per_km
ORD-000759,CUST-03242,PRD-00261,3,,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.862145,75.677037,12.28,46*46*18,0,0,0,Std,Prepaid,432044.88,Clear,VEH-0485,1.6,1.42,603.67,Van,Delivered,293.61,1,0.0,49.15879478827362
ORD-005965,CUST-02187,PRD-00624,4,2024-09-09 11:12:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.312041,78.590463,13.68,63x39x37,1,1,1,Express,Prepaid,66559.44,Clear,VEH-0182,1.3,0.84,2.35,Bike,Delivered,8.8,1,0.0,0.17178362573099415
ORD-001384,CUST-01219,PRD-00836,4,2025-02-14 09:17:00,HUB-DEL,Delhi,Madurai,TN,625001,9.896462,78.140894,2083.55,,0,0,0,Standard,Cod,725427.36,Clear,VEH-0645,65.7,58.89,5560.38,Truck,Delivered,3.0,1,0.0,2.6687048546951115
ORD-005565,CUST-02555,PRD-00296,2,2024-02-03 18:31:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.018236,77.702321,12.77,12*13*27,1,0,0,Express,Card,43921.38,Clear,VEH-0407,1.4,1.2,451.06,Van,Delivered,226.06,1,0.0,35.321848081440876
ORD-010216,CUST-02977,PRD-00455,4,2024-07-19 15:23:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.661614,83.302326,9.31,90 x 40 x 39,1,0,0,Standard,Cod,446013.88,Clear,VEH-0362,1.6,1.03,37.98,Bike,Delivered,1.04,1,0.0,4.0794844253490865
ORD-004518,CUST-04824,PRD-00297,1,2024-10-22 11:23:00,HUB-LUC,Lucknow,Lucknow,UP,226001,26.827207,80.975009,3.59,78*41*49,0,0,0,Standard,Upi,54332.38,Cloudy,VEH-0465,1.5,1.3,263.61,Van,Delivered,112.01,1,0.0,73.42896935933149
ORD-012948,CUST-03511,PRD-00747,4,,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.632,76.755332,11.5,,0,0,0,Standard,Prepaid,534609.68,Clear,VEH-0242,1.8,1.22,30.36,Bike,In Transit,6.12,1,0.0,2.64
ORD-001202,CUST-03117,PRD-00816,3,2024-09-04 17:05:00,HUB-PUN,Pune,Hyderabad,TS,500001,17.362084,78.518983,509.73,77x24x19,0,0,0,Standard,Prepaid,291893.7,Clear,VEH-0602,20.3,17.12,1417.9,Truck,Delivered,2.58,1,0.0,2.781668726580739
ORD-003682,CUST-03598,PRD-00766,1,2024-03-14 20:23:00,HUB-NAG,Nagpur,Nagpur,MH,440001,21.243939,79.073638,99999.0,82*45*45,1,0,0,Standard,Prepaid,124697.31,Sunny,VEH-0395,1.6,1.13,43.52,Bike,In Transit,2.87,1,0.0,0.0004352043520435205
ORD-006201,CUST-01974,PRD-00728,1,2024-04-20 20:44:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.414294,76.685937,14.11,89x57x47,1,1,0,Standard,Cod,42099.59,Clear,VEH-0619,3.4,2.48,6161.44,Truck,Pending,3328.18,1,0.0,436.6718639262934
ORD-014112,CUST-00234,PRD-00192,2,2024-12-15 18:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.748768,83.106905,13.68,,0,0,0,Standard,Cod,92630.56,Rain,VEH-0535,7.0,4.89,119.34,Van,Delivered,35.38,1,0.0,8.723684210526317
ORD-005237,CUST-04004,PRD-00425,4,2025-03-27 09:23:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.200736,76.73546,14.86,84 x 36 x 49,0,0,0,Express,Card,144255.28,Cloudy,VEH-0230,2.2,1.95,29.54,Bike,In Transit,4.28,1,0.0,1.987886944818304
ORD-014897,CUST-02868,PRD-00472,2,2024-01-28 15:17:00,HUB-NAG,Nagpur,Ahmedabad,GJ,380001,23.018325,72.547623,705.27,60*46*12,1,0,0,Exp,Prepaid,346573.02,Cloudy,VEH-0583,24.4,19.14,1936.65,Truck,Returned,1.58,1,0.0,2.7459696286528565
ORD-009199,CUST-01372,PRD-99754,4,2024-07-08 16:58:00,HUB-KOC,Kochi,Kochi,KL,682001,9.930733,76.218738,5.32,,0,1,0,Standard,Cod,542472.52,Rain,VEH-0649,6.2,5.06,27002.09,Truck,Delivered,14923.48,1,0.0,5075.580827067669
ORD-008479,CUST-04854,PRD-00768,2,2024-11-01 15:58:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,-,76.775557,2.07,67 x 40 x 9,1,0,0,Std,Prepaid,366680.5,Sunny,VEH-0092,0.4,0.3,14.47,Drone,Delivered,2.6,1,0.0,6.990338164251209
ORD-005083,CUST-01329,PRD-00495,2,2024-02-15 21:05:00,HUB-MYS,Mysuru,Mumbai,MH,400001,19.07847,72.850356,856.22,55*19*33,1,0,0,Standard,Upi,48613.12,Cloudy,VEH-0627,35.5,23.83,2335.05,Truck,Delivered,3.76,1,0.0,2.7271612436056154
ORD-007043,CUST-03257,PRD-00639,1,2024-09-25 00:00:00,HUB-JAI,Jaipur,Visakhapatnam,AP,530001,83.217431,17.720314,1275.49,,0,1,0,Economy,Cod,39419.41,Clear,VEH-0587,37.8,32.14,4810.63,Truck,Delivered,740.79,1,0.0,3.771593662043607
ord-008889,CUST-00034,PRD-00748,4,2025-02-07 12:31:00,HUB-GUW,Guwahati,Visakhapatnam,AP,530001,17.641295,unknown,1286.68,38*23*35,1,0,0,Same-Day,Card,209574.32,Rain,VEH-0708,11.3,,12728.23,Air Cargo,Delivered,5.16,0,,9.892304224826685
ORD-002053,CUST-02702,PRD-00101,3,2024-11-24 06:44:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.99722,75.735945,10.72,66*57*45,0,0,0,Standard,Upi,419132.61,Thunderstorm,,2.8,2.52,31.58,Bike,In Transit,5.07,1,0.0,2.945895522388059
ORD-006448,CUST-00419,PRD-00292,2,2025-10-06 14:58:00,HUB-BHU,Bhubaneswar,Chandigarh,CH,160017,30.772818,76.819038,1472.88,26x54x26,1,0,0,Express,Card,309395.0,Sunny,VEH-0555,38.8,36.82,3057.67,Van,Returned,-177.4,1,0.0,2.0759803921568625
ORD-014433,CUST-00310,PRD-00187,1,2024-08-25 12:17:00,HUB-BHU,Bhubaneswar,Lucknow,UP,226001,26.832302,80.931055,881.21,,1,0,0,Express,Upi,38293.09,Sunny,VEH-0633,29.7,27.86,2452.16,Truck,Delivered,32.93,1,0.0,2.7827192156239713
ORD-013825,CUST-04525,PRD-00324,4,2024-02-26 21:05:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.712543,76.837555,6.02,,0,0,0,Standard,Cod,725034.92,Clear,VEH-0414,1.9,1.47,131.66,Van,Delivered,31.0,1,0.0,21.87043189368771
ORD-011689,CUST-01041,PRD-00057,1,2025-02-05 16:31:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.025711,77.061353,11.56,41 x 40 x 22,1,0,0,Express,Upi,186560.24,Fog,VEH-0574,6.2,4.87,87.82,Van,Cancelled,1.51,1,0.0,7.596885813148788
ORD-014395,CUST-02448,PRD-00566,1,2025-02-03 09:00:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.833806,75.805889,8.93,66 x 38 x 17,1,1,1,Standard,Card,173909.48,Fog,VEH-0279,3.0,2.17,52.13,Bike,Pending,4.65,1,0.0,5.837625979843225
ORD-005259,CUST-03892,PRD-00371,3,2024-05-12 12:00:00,HUB-MUM,Mumbai,Mumbai,MH,400001,-,72.89799,11.68,,0,0,0,Express,Cod,399191.25,Sunny,VEH-0563,2.7,1.99,140.53,Van,Delivered,39.87,1,0.0,12.031678082191782
ORD-009114,CUST-01295,PRD-00829,2,,HUB-MUM,Mumbai,Mumbai,MH,400001,19.126393,72.960456,10.34,48 x 50 x 50,0,0,0,Express,Cod,126393.0,Cloudy,VEH-0191,0.8,0.73,42.22,Bike,Returned,,1,0.0,4.083172147001934
ORD-009517,CUST-03847,PRD-00215,2,2025-04-06 19:44:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.212694,91.782605,8.88,85*39*25,1,0,0,Express,Cod,285212.46,Clear,VEH-0496,1.4,1.33,465.06,Van,Cancelled,233.92,1,0.0,52.371621621621614
ORD-003667,CUST-02935,PRD-00088,3,2025-03-13 19:31:00,HUB-LUC,Lucknow,Madurai,TN,625001,9.917811,78.081323,1906.29,60x41x49,1,0,0,Std,Prepaid,92588.88,Clear,VEH-0657,70.6,46.35,5091.01,Truck,Delivered,2.64,1,0.0,2.6706377308804012
ORD-012084,CUST-01162,PRD-00299,4,2024-01-18 10:00:00,HUB-DEL,Delhi,Delhi,DL,110001,28.715696,77.195391,11.4,,0,0,0,Same-Day,Cod,436912.76,Clear,VEH-0550,2.8,2.21,1055.03,Van,Delivered,429.12,1,0.0,92.54649122807017
ORD-002801,CUST-03439,PRD-00660,2,2024-09-29 12:58:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.352921,78.565786,9.12,26x23x38,0,1,0,Std,Card,319914.12,Rain,VEH-0648,6.4,4.46,13142.87,Truck,Delivered,7241.46,1,0.0,1441.104166666667
ORD-011863,CUST-01770,PRD-00746,4,2024-01-14 06:00:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.372111,85.846985,8.77,56 x 22 x 43,1,0,0,Same-Day,Cod,257446.92,Heavy Rain,VEH-0392,1.9,1.58,313.95,Bike,Delivered,3.32,1,0.0,35.7981755986317
ORD-001803,CUST-04050,PRD-00598,3,2024-07-12 13:12:00,HUB-GUW,Guwahati,Bhubaneswar,OD,751001,20.285215,85.799187,889.96,65x24x28,0,1,1,Eco,Prepaid,99973.35,Clear,VEH-0680,30.4,23.74,2486.2,Truck,Returned,4.53,1,0.0,2.7936087015146747
ORD-000930,CUST-00049,PRD-00554,1,2024-03-13 07:00:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,999.0,85.852182,5.17,,0,1,1,Standard,Prepaid,49523.44,Rain,VEH-0226,3.0,2.08,26.01,Bike,Delivered,0.33,1,0.0,5.030947775628627
ORD-012180,CUST-04926,PRD-00076,4,2024-06-29 06:58:00,HUB-MAD,Madurai,Chennai,TN,600001,13.105835,80.295695,425.76,32*32*46,1,0,0,Same-Day,Card,24683.84,Cloudy,VEH-0594,19.2,14.43,1457.47,Truck,In Transit,5.76,1,0.0,3.423219654265314
ORD-004910,CUST-03155,PRD-00372,1,2024-04-29 10:12:00,HUB-VIS,Visakhapatnam,Mysuru,KA,570001,12.336106,76.685295,919.7,51 x 47 x 40,0,0,0,Standard,Prepaid,46885.01,Fog,VEH-0583,34.1,26.57,2582.33,Truck,Delivered,-20.44,1,0.0,2.8077960204414483
ORD-006766,CUST-00857,PRD-00394,1,2024-03-12 00:00:00,HUB-MYS,Mysuru,Nagpur,MH,440001,21.11444,79.09568,1014.8,20*31*8,1,0,0,Same-Day,Card,4169.02,Thunderstorm,VEH-0711,12.8,8.76,10144.07,Air Cargo,Cancelled,3.08,1,0.0,9.996127315727238
ORD-011318,CUST-01666,PRD-00106,4,2025-06-22 09:31:00,HUB-PUN,Pune,Pune,MH,411001,18.567484,73.764901,11.0,55x34x23,0,0,0,Standard,Cod,123663.36,Rain,VEH-0145,5.4,3.58,-0.81,Bike,Delivered,3.04,1,0.0,-0.07363636363636364
 ORD-009680 ,CUST-04676,PRD-00341,1,2024-02-26 17:23:00,HUB-KOC,Kochi,Nagpur,MH,440001,21.126047,79.097706,1281.07,84x20x39,0,0,0,Same-Day,Cod,32824.49,Sunny,VEH-0720,9.4,8.86,12705.11,Air Cargo,Delivered,20.76,1,0.0,9.917576713216297
ORD-014440,CUST-00161,PRD-00316,1,2024-07-28 14:44:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,78.456182,17.490245,12.14,,0,0,0,Same-Day,Prepaid,142420.1,Clear,VEH-0345,0.6,0.43,315.93,Bike,Delivered,-20.71,1,0.0,26.023887973640857
ORD-004313,CUST-01357,PRD-00205,2,2024-12-18 10:12:00,HUB-DEL,Delhi,Delhi,DL,110001,77.286489,28.662528,9.3,80*43*21,1,0,0,Sameday,Upi,283051.78,Sunny,VEH-0406,0.8,0.63,729.31,Van,Cancelled,222.14,1,0.0,78.42043010752687
ORD-004441,CUST-04340,PRD-00007,1,2025-01-25 16:31:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.917253,75.800798,1.44,74 x 18 x 18,1,0,0,Standard,Upi,139086.3,Cloudy,VEH-0081,1.2,1.11,1.36,Drone,Returned,0.64,1,0.0,0.9444444444444445
ORD-014517,CUST-03276,PRD-00727,3,2025-02-17 07:05:00,HUB-NAG,Nagpur,Mysuru,KA,570001,12.281164,76.662821,1018.9,57 x 38 x 33,0,1,0,Same-Day,Prepaid,397253.4,-,VEH-0584,35.5,29.34,11552.42,,Delivered,4711.86,1,0.0,11.338129355186966
ORD-014880,CUST-03370,PRD-00294,3,,HUB-MAD,Madurai,Madurai,TN,625001,9.84818,78.106952,8.68,21 x 14 x 11,1,0,0,Std,Cod,274125.78,Heavy Rain,VEH-0452,2.7,2.21,433.09,Van,In Transit,219.33,1,0.0,49.89516129032258
ORD-003439,CUST-03475,PRD-00819,4,2024-05-05 09:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.715171,83.229803,3.37,22*12*30,0,0,0,Same-Day,Prepaid,706940.64,Rain,,1.4,1.32,280.3,Bike,Delivered,6.32,1,0.0,83.17507418397626
ORD-001769,CUST-03691,PRD-00322,3,2024-05-29 06:58:00,HUB-BEN,Bengaluru,Bhubaneswar,OD,751001,20.264988,85.828648,1194.15,,0,0,0,Std,Prepaid,180376.83,Rain,VEH-0595,36.2,31.54,3375.71,Truck,Delivered,71.16,1,0.0,2.8268726709374867
ORD-012473,CUST-02715,PRD-00645,4,2024-12-09 08:44:00,HUB-HYD,Hyderabad,Nagpur,MH,440001,21.190715,79.109054,428.19,10 x 46 x 34,1,1,0,Express,Upi,78831.36,Heavy Rain,VEH-0681,22.7,16.44,20424.81,Truck,In Transit,10641.32,1,0.0,47.700343305541935
ORD-001958,  ,PRD-00132,1,2024-02-27 13:05:00,HUB-VIS,Visakhapatnam,Hyderabad,TS,500001,17.383754,78.499337,501.48,26 x 33 x 27,0,0,0,Standard,Card,124909.81,Thunderstorm,VEH-0677,21.0,18.24,1429.21,Truck,Delivered,17.44,1,0.0,2.8499840472202282
ORD-008876,CUST-00089,PRD-00344,1,2024-01-28 07:05:00,HUB-KOL,Kolkata,Coimbatore,TN,641001,10.970926,76.956841,1769.83,,0,0,0,Exp,Card,154065.62,Rain,VEH-0722,15.8,11.93,17062.23,Air Cargo,Delivered,2.88,1,0.0,9.640603899809586
ORD-013786,CUST-00524,PRD-00694,2,2025-10-06 19:05:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.549106,76.995993,10.4,48x47x47,1,1,0,Std,Prepaid,151110.84,Rain,VEH-0584,6.2,4.45,15449.03,Truck,In Transit,8511.92,1,0.0,1485.4836538461539
ORD-010061,CUST-01798,PRD-00196,4,2025-06-12 00:00:00,HUB-GUW,Guwahati,Hyderabad,TS,500001,17.379245,78.494415,1677.32,51 x 50 x 49,1,0,0,Express,Prepaid,702318.16,Clear,VEH-0719,13.6,9.45,16265.26,Air Cargo,Delivered,27.72,1,0.0,9.697171678630196
ORD-007607,CUST-03055,PRD-00626,1,2024-03-30 19:44:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.978657,,11.75,47x23x45,0,1,1,Standard,Upi,42131.43,Cloudy,VEH-0364,0.8,0.67,48.67,Bike,In Transit,1.82,1,0.0,4.142127659574468
ORD-005732,CUST-00843,PRD-00264,2,2024-04-10 13:58:00,HUB-BEN,Bengaluru,Chandigarh,CH,160017,30.759852,76.821526,1979.55,63x24x39,0,0,0,Standard,Cod,325694.56,Fog,VEH-0647,60.8,49.34,5331.66,Truck,In Transit,47.94,1,0.0,2.6933697052360386
ORD-007975,CUST-03032,PRD-00525,2,2024-07-17 08:58:00,HUB-LUC,Lucknow,Ahmedabad,GJ,380001,23.071828,72.611522,938.89,60*29*15,0,0,0,Exp,Upi,272628.7,Rain,VEH-0710,12.3,10.93,9231.66,Air Cargo,Pending,1.38,1,0.0,9.832525641981489
ORD-014613,CUST-03810,PRD-00308,3,2025-03-11 00:00:00,HUB-MYS,Mysuru,Bhubaneswar,OD,751001,20.335712,85.870463,1329.47,,0,0,0,Std,Cod,499725.3,Clear,,50.2,33.6,4226.55,Truck,Delivered,330.96,1,0.0,3.179124011824261
ORD-014858,CUST-04385,PRD-00545,4,2024-03-28 18:12:00,HUB-GUR,Gurugram,Madurai,TN,625001,9.934378,78.078111,2062.82,36*38*50,1,1,0,Standard,Prepaid,444986.44,Heavy Rain,VEH-0620,85.6,59.85,5500.69,Truck,Delivered,9.32,1,0.0,2.6665874870323147
ORD-008585,CUST-02448,PRD-00766,3,2024-04-14 11:58:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.487523,78.384918,15.7,16 x 42 x 27,1,0,0,Standard,Prepaid,374091.93,Fog,VEH-0283,2.3,2.05,73.95,Bike,In Transit,8.61,1,0.0,4.710191082802548
ORD-007595,CUST-03768,PRD-00794,4,2024-08-19 15:31:00,HUB-JAI,Jaipur,Kochi,KL,682001,9.93318,76.282148,1888.72,18x55x19,1,0,0,Same-Day,Cod,418399.92,Rain,VEH-0702,13.1,11.76,18474.08,Air Cargo,Delivered,5.4,1,0.0,9.781269854716422
ORD-007387,CUST-04815,PRD-00529,3,2024-01-30 17:58:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.171868,91.767933,4.39,54*31*19,0,0,0,Express,Upi,208498.08,Sunny,VEH-0134,0.4,0.3,,Drone,Cancelled,1.38,1,0.0,
ORD-006241,CUST-00521,PRD-00300,4,2024-11-13 16:12:00,HUB-CHE,Chennai,Chennai,TN,600001,999.0,80.291338,7.07,21x11x16,0,0,0,Express,Prepaid,722261.0,Clear,VEH-0527,1.1,0.79,591.42,Van,In Transit,273.6,1,0.0,83.65205091937764
ORD-014048,CUST-02988,PRD-00438,4,,HUB-GUW,Guwahati,Hyderabad,TS,500001,17.417733,78.473785,1676.43,43x27x28,0,0,0,Economy,Prepaid,196337.52,Rain,VEH-0601,57.8,50.67,4521.18,Truck,Delivered,4.0,1,0.0,2.6969095041248368
ORD-002165,CUST-00714,PRD-00326,4,2024-02-14 17:00:00,HUB-CHA,Chandigarh,Nagpur,MH,440001,21.115124,79.096081,1094.2,13*30*44,1,0,0,Standard,Cod,474144.92,Clear,VEH-0609,36.9,30.0,3055.58,Truck,In Transit,26.68,1,0.0,2.7925242186072015
ORD-008317,CUST-03692,PRD-00277,1,2025-08-01 09:17:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.108998,72.982183,11.58,26x36x6,0,0,0,Express,Prepaid,107889.86,Sunny,VEH-0562,1.7,1.38,143.5,Van,Delivered,29.66,1,0.0,12.392055267702936
ORD-012343,CUST-04733,PRD-00748,3,2024-07-09 17:05:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.062672,72.514551,7.33,42x18x9,1,0,0,Sameday,Cod,157180.74,Clear,VEH-0140,0.5,0.38,252.36,Drone,In Transit,,1,0.0,34.42837653478854
ORD-010536,CUST-03995,PRD-00771,2,2025-04-18 12:23:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.98558,75.844182,9.9,37 x 36 x 45,1,0,0,Standard,Upi,215473.7,Sunny,VEH-0341,0.5,0.3,35.81,,Pending,7.64,1,0.0,3.6171717171717175
ORD-002217,CUST-02589,PRD-00192,2,2024-12-03 12:44:00,HUB-NAG,Nagpur,Kolkata,WB,700001,22.617565,88.392804,973.75,39x19x16,0,0,0,Standard,Prepaid,92630.56,Clear,VEH-0682,36.3,30.12,2686.11,Truck,Delivered,35.38,1,0.0,2.7585211810012837
ORD-000969,CUST-02819,PRD-00413,1,2025-03-02 15:58:00,HUB-GUR,Gurugram,Bhubaneswar,OD,751001,20.257413,85.802242,1272.63,11*15*7,0,0,0,Standard,Cod,151673.94,,VEH-0647,48.4,34.18,3421.7,Truck,Delivered,17.18,1,0.0,2.6886840637105833
ORD-004040,CUST-03566,PRD-00607,4,2025-07-02 17:05:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.3282,78.584813,12.18,75*18*19,1,1,0,Express,Cod,694238.64,Clear,VEH-0164,0.8,0.71,50.24,Bike,Returned,18.92,1,0.0,4.124794745484401
ORD-010091,CUST-04911,PRD-00364,1,2024-02-18 20:31:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.055605,72.594895,4.4,,1,0,0,Standard,Cod,93007.02,Clear,VEH-0270,2.1,1.52,45.6,Bike,Delivered,16.96,1,0.0,10.363636363636363
ORD-000422,CUST-04388,PRD-00514,4,2025-04-12 21:58:00,HUB-AHM,Ahmedabad,Lucknow,UP,226001,26.882755,80.947861,946.95,11*46*19,0,0,0,Express,Upi,583788.96,Clear,VEH-0714,11.2,8.38,9252.26,Air Cargo,Delivered,3.2,1,0.0,9.770589788267596
ORD-003101,CUST-04767,PRD-00195,2,2024-10-05 09:05:00,HUB-MYS,Mysuru,Kochi,KL,682001,9.934414,76.269863,265.65,33 x 50 x 42,0,0,0,Standard,Cod,201953.14,Cloudy,,9.8,9.21,879.2,Truck,In Transit,35.42,1,0.0,3.3096179183135708
ORD-007560,CUST-01251,PRD-00072,3,2024-10-20 17:23:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.39841,85.93452,16.16,26*33*16,1,0,0,Same-Day,Card,485970.93,Clear,VEH-0318,1.2,1.04,333.2,Bike,Cancelled,4.05,1,0.0,20.61881188118812
ORD-008749,CUST-03962,PRD-00196,2,2024-08-15 18:31:00,HUB-HYD,Hyderabad,Ahmedabad,GJ,380001,22.989445,72.541066,879.16,,1,0,0,Standard,Cod,351159.08,Cloudy,VEH-0457,31.6,28.99,1677.39,Van,Delivered,13.86,1,0.0,1.9079462213931482
ORD-007358,CUST-01399,PRD-00782,2,2025-06-18 11:23:00,HUB-CHE,Chennai,Chennai,TN,600001,13.104613,80.386521,99999.0,33 x 43 x 24,0,0,0,Express,Cod,214254.28,Clear,VEH-0327,1.5,1.14,29.12,Bike,Delivered,1.32,1,0.0,0.0002912029120291203
ORD-006651,CUST-00059,PRD-00254,4,2024-06-13 08:12:00,HUB-MAD,Madurai,Pune,MH,411001,18.557952,73.904525,1061.78,59*52*12,0,0,0,Standard,Cod,412695.12,,VEH-0654,44.2,33.71,3311.64,Truck,Delivered,223.04,1,0.0,3.1189511951628397
ORD-004602,CUST-02536,PRD-00261,2,2025-06-30 18:31:00,HUB-AHM,Ahmedabad,Kolkata,WB,700001,22.558698,88.396872,1622.36,35*55*31,0,0,0,Same-Day,Cod,288029.92,Unknown,VEH-0707,11.9,10.82,16303.34,Air Cargo,In Transit,195.74,1,0.0,10.049150620084323
ORD-010822,CUST-02759,PRD-00197,3,2024-06-06 09:05:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.132969,72.966169,11.25,27*44*47,1,0,0,Standard,Prepaid,316332.0,Clear,VEH-0260,2.1,1.42,82.42,Bike,Delivered,17.37,1,0.0,7.326222222222222
ORD-003341,CUST-03631,PRD-00719,4,2024-09-23 21:05:00,HUB-MYS,Mysuru,Visakhapatnam,AP,530001,17.703753,83.211459,927.03,11 x 41 x 8,1,1,0,Std,Cod,586305.68,,VEH-0657,34.4,27.88,14958.17,Truck,Cancelled,6929.16,1,0.0,16.13558353019859
ORD-005948,CUST-04082,PRD-00197,4,2024-01-03 00:00:00,HUB-BEN,Bengaluru,Gurugram,HR,122001,28.426357,77.062844,1719.37,37*25*19,1,0,0,Economy,Prepaid,421776.0,Clear,VEH-0655,73.0,50.43,4637.28,Truck,In Transit,23.16,1,0.0,2.6970809075417157
ord-006296,CUST-02321,PRD-00056,2,2024-10-22 06:00:00,HUB-JAI,Jaipur,Chandigarh,CH,160017,30.746812,76.785676,437.31,75*55*20,0,0,0,Economy,Card,163888.34,Clear,VEH-0676,18.1,12.37,1295.66,Truck,Delivered,4.58,1,0.0,2.962795271089159
ORD-008864,CUST-01712,PRD-00504,4,2025-03-08 13:00:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.598112,88.298878,7.25,88 x 50 x 48,0,0,0,Std,Card,698470.04,Cloudy,VEH-0367,0.8,0.73,9.93,Bike,Delivered,1.4,1,0.0,1.369655172413793
ORD-014522,CUST-04348,PRD-00659,1,2025-03-26 17:00:00,HUB-CHA,Chandigarh,Lucknow,UP,226001,26.814397,80.993505,598.7,80x33x39,0,1,0,Standard,Card,185101.28,Rain,,28.1,20.42,2271.93,Truck,In Transit,326.44,1,0.0,3.794772006013028
ORD-013129,CUST-00474,PRD-00152,1,2024-03-31 18:58:00,HUB-GUW,Guwahati,Lucknow,UP,226001,26.875568,80.949423,1076.07,,0,0,0,Exp,Prepaid,77854.02,Cloudy,VEH-0716,10.2,8.34,10563.61,Air Cargo,Delivered,40.82,1,0.0,9.816842770451737
ORD-008694,CUST-03918,PRD-00088,1,2024-03-25 00:00:00,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.138028,72.518462,13.94,41*23*17,1,0,0,Std,Cod,30862.96,Cloudy,VEH-0301,2.0,1.51,-5.72,Bike,Delivered,0.88,1,0.0,-0.4103299856527977
ORD-013169,CUST-02463,PRD-00377,2,2024-12-10 18:05:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.052556,77.583381,9.08,47x17x35,0,0,0,Standard,Cod,81895.94,Rain,VEH-0280,3.8,3.04,85.59,Bike,Delivered,-12.08,1,0.0,9.426211453744493
ORD-011708,CUST-03828,PRD-00232,4,2025-05-14 06:23:00,HUB-MYS,Mysuru,Nagpur,MH,440001,21.168506,79.131847,1021.59,28*39*15,0,0,0,Exp,Cod,257000.92,Sunny,VEH-0715,11.5,7.89,10496.01,Air Cargo,Delivered,314.12,1,0.0,10.274190232872288
ORD-002101,CUST-02268,PRD-00815,1,2024-03-26 11:05:00,HUB-LUC,Lucknow,Mumbai,MH,400001,19.105222,72.85918,1193.58,65*24*32,1,0,0,Sameday,Upi,41063.11,Unknown,VEH-0713,10.8,9.74,11835.42,Air Cargo,Delivered,3.53,1,0.0,9.915900065349621
ORD-009005,CUST-02366,PRD-00122,4,2024-04-28 15:58:00,HUB-DEL,Delhi,Kochi,KL,682001,9.940701,76.245335,2078.8,16x13x34,0,0,0,Express,Card,536426.44,Fog,VEH-0703,15.7,10.37,20073.39,Air Cargo,Delivered,37.12,1,0.0,9.656239176447949
ORD-009192,CUST-01468,PRD-94011,1,2024-05-27 13:12:00,HUB-CHE,Chennai,Bhubaneswar,OD,751001,20.288947,85.843841,996.92,84x22x19,1,1,0,Standard,Prepaid,171334.53,Cloudy,VEH-0584,36.4,29.56,2727.93,Truck,Delivered,4.93,1,0.0,2.736357982586366
ORD-001115,CUST-00603,PRD-00609,3,2024-10-15 21:23:00,HUB-MUM,Mumbai,Hyderabad,TS,500001,17.388883,78.492355,621.9,90x12x45,0,1,0,Same-Day,Upi,502753.65,Clear,VEH-0163,33.2,23.57,803.71,Bike,Delivered,13.44,1,0.0,1.2923460363402477
ORD-001320,CUST-02553,PRD-00442,4,2024-05-14 10:58:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.380464,76.521271,15.91,74 x 41 x 37,0,0,0,Std,Cod,85563.24,Clear,,1.8,1.23,56.28,Bike,In Transit,4.8,1,0.0,3.537397862979258
