route_id,seq,lat,lon,ts,speed_kmph
RTE-00044,14,12.225803,76.475397,2024-06-27 23:07:00,34.8
RTE-00045,1,19.054772,72.922357,2024-05-11 17:31:00,24.6
RTE-00045,2,19.081352,72.951301,2024-05-11 17:39:00,26.3
RTE-00045,3,19.041235,72.959496,2024-05-11 17:55:00,35.6
RTE-00045,4,19.057176,72.988734,2024-05-11 17:40:00,38.5
RTE-00045,5,19.044522,72.952733,2024-05-11 18:47:00,30.0
RTE-00045,6,19.005388,72.916883,2024-11-05 18:51:00,25.0
RTE-00045,7,19.0452,72.89821,2024-05-11 18:37:00,21.2
RTE-00045,8,19.025563,72.89288,2024-05-11 18:13:00,47.8
RTE-00045,9,19.055545,72.84472,2024-11-05 19:23:00,43.1
RTE-00045,10,19.079989,72.83078,2024-05-11 18:43:00,19.2
RTE-00045,11,19.109709,72.865551,2024-05-11 19:51:00,19.0
RTE-00045,12,19.141797,72.850247,2024-05-11 18:37:00,53.1
RTE-00045,13,19.14592,72.814046,2024-11-05 19:19:00,16.7
RTE-00045,14,19.154361,72.85018,2024-05-11 19:15:00,12.3
RTE-00046,1,19.085295,72.877796,2024-09-07 19:58:00,19.2
RTE-00046,2,19.035627,72.901311,2024-09-07 20:17:00,20.1
RTE-00046,3,19.019483,72.87575,2024-07-09 20:18:00,41.5
RTE-00046,4,19.029953,72.904192,2024-09-07 20:58:00,36.9
RTE-00047,1,26.877902,75.791728,2025-05-16 12:17:00,44.5
RTE-00047,2,26.873534,75.746252,2025-05-16 12:34:00,27.3
RTE-00047,3,26.918336,75.702855,2025-05-16 12:27:00,47.6
RTE-00047,4,26.953336,75.662971,2025-05-16 13:02:00,37.9
RTE-00047,5,26.977223,75.63116,2025-05-16 13:01:00,48.4
RTE-00047,6,26.933521,75.649527,2025-05-16 13:37:00,41.6
RTE-00047,7,26.933996,75.684336,2025-05-16 13:35:00,45.9
RTE-00047,8,26.928727,75.647955,2025-05-16 14:37:00,31.5
RTE-00047,9,26.937838,75.630129,2025-05-16 13:05:00,48.3
RTE-00047,10,26.920369,75.633868,2025-05-16 13:11:00,52.2
RTE-00047,11,26.930931,75.652014,2025-05-16 15:37:00,20.4
RTE-00047,12,26.97564,75.654165,2025-05-16 12:50:00,5.5
RTE-00047,13,26.994683,75.606476,2025-05-16 15:29:00,50.3
RTE-00047,14,26.994989,75.633892,2025-05-16 13:48:00,58.5
RTE-00048,1,20.345776,85.872696,2025-05-24 13:17:00,35.4
RTE-00048,2,20.379142,85.850197,2025-05-24 13:23:00,33.1
RTE-00048,3,20.385103,85.851144,2025-05-24 13:39:00,33.3
RTE-00048,4,20.409941,85.859202,2025-05-24 14:05:00,52.3
RTE-00048,5,20.422869,85.823824,2025-05-24 14:09:00,37.0
RTE-00048,6,20.46715,85.784402,2025-05-24 00:00:00,9.5
RTE-00048,7,20.504222,85.772173,2025-05-24 14:05:00,18.1
RTE-00049,1,,72.602761,2024-07-23 10:31:00,30.2
RTE-00049,2,23.060959,72.578672,2024-07-23 10:43:00,28.3
RTE-00049,3,23.069636,72.533269,2024-07-23 10:49:00,34.8
RTE-00049,4,23.091261,72.581838,2024-07-23 00:00:00,34.8
RTE-00049,5,23.136714,72.550294,2024-07-23 10:47:00,57.3
RTE-00049,6,23.185283,72.528255,2024-07-23 11:11:00,26.4
RTE-00049,7,23.196771,72.536219,2024-07-23 11:01:00,36.1
RTE-00049,8,23.168262,72.565155,2024-07-23 11:48:00,18.6
RTE-00049,9,23.169438,72.515573,2024-07-23 12:31:00,37.7
RTE-00049,10,23.129866,72.490246,2024-07-23 11:34:00,21.0
RTE-00049,11,23.133746,72.485307,2024-07-23 13:11:00,36.6
RTE-00049,12,23.118253,72.513339,2024-07-23 14:11:00,39.2
RTE-00049,13,23.145985,72.497811,2024-07-23 11:31:00,24.3
RTE-00050,1,28.474896,76.977304,2024-08-22 19:31:00,34.9
RTE-00050,2,28.486098,77.025918,2024-08-22 19:50:00,56.6
RTE-00050,3,28.455996,77.070082,2024-08-22 20:03:00,26.7
RTE-00050,4,28.406531,77.090435,2024-08-22 20:16:00,45.4
RTE-00050,5,28.409792,77.069259,2024-08-22 19:47:00,29.1
RTE-00051,1,21.187366,79.129992,2025-05-26 00:00:00,43.0
RTE-00051,2,21.160215,79.15332,2025-05-26 21:29:00,45.9
RTE-00051,3,21.173225,79.174319,2025-05-26 00:00:00,35.8
RTE-00051,4,21.16902,79.15077,2025-05-26 22:14:00,17.8
RTE-00051,5,21.14926,79.174823,2025-05-26 21:29:00,27.0
RTE-00051,6,21.131801,79.198761,2025-05-26 21:52:00,35.3
RTE-00051,7,21.107161,79.154975,2025-05-26 22:05:00,37.9
RTE-00051,8,21.093561,79.120934,2025-05-26 00:00:00,53.3
RTE-00051,9,21.096008,79.078046,2025-05-26 22:05:00,12.2
RTE-00051,10,21.104205,79.074621,2025-05-26 23:41:00,23.3
RTE-00051,11,21.055953,79.115823,2025-05-26 23:57:00,15.1
RTE-00051,12,21.057809,79.116871,2025-05-27 00:13:00,36.4
RTE-00052,1,12.973348,77.556372,2025-10-01 11:31:00,
RTE-00052,2,12.963817,77.566398,2025-10-01 11:35:00,34.6
RTE-00052,3,12.978734,77.5452,2025-01-10 12:07:00,39.4
RTE-00052,4,13.009878,77.55686,2025-01-10 12:04:00,44.4
RTE-00052,5,13.001834,77.601129,2025-10-01 12:19:00,13.5
RTE-00052,6,12.993448,77.626457,2025-01-10 11:51:00,39.7
RTE-00052,7,13.002462,77.650492,2025-01-10 13:31:00,41.2
RTE-00052,8,13.017732,77.603118,2025-10-01 12:06:00,52.5
RTE-00053,1,17.694261,83.231498,2024-01-29 20:00:00,36.7
RTE-00053,2,17.707146,83.259005,2024-01-29 20:15:00,40.1
RTE-00053,3,17.744796,83.224,2024-01-29 20:14:00,49.4
RTE-00053,4,17.699512,83.259841,2024-01-29 20:27:00,29.9
RTE-00053,5,17.72652,83.255726,2024-01-29 21:04:00,18.8
RTE-00053,6,17.764084,83.234706,2024-01-29 21:05:00,50.7
RTE-00053,7,17.752917,83.231522,2024-01-29 21:30:00,32.5
RTE-00053,8,17.786755,83.263842,2024-01-29 20:42:00,47.0
RTE-00053,9,17.824171,83.307522,2024-01-29 21:36:00,35.5
RTE-00053,10,17.777625,83.322183,2024-01-29 21:12:00,54.0
RTE-00053,11,17.804399,83.36396,2024-01-29 22:30:00,36.3
RTE-00054,1,22.974923,72.552508,2024-10-18 11:05:00,46.8
RTE-00054,2,23.017585,72.590391,2024-10-18 00:00:00,20.3
RTE-00054,3,22.98609,72.632407,2024-10-18 11:11:00,43.4
RTE-00054,4,22.996598,72.598754,2024-10-18 11:59:00,21.6
RTE-00055,1,26.095598,91.725157,2025-01-04 17:58:00,37.2
RTE-00055,2,26.140782,91.712727,2025-01-04 18:11:00,33.3
RTE-00055,3,,91.737643,2025-04-01 00:00:00,9.0
RTE-00055,4,26.06436,91.704834,2025-01-04 18:16:00,23.1
RTE-00055,5,26.098662,91.722538,2025-01-04 18:18:00,21.2
RTE-00056,1,12.939958,77.580697,2025-01-18 10:44:00,21.5
RTE-00056,2,12.987989,77.541396,2025-01-18 11:04:00,29.9
RTE-00056,3,13.013115,77.502901,2025-01-18 10:50:00,47.4
RTE-00057,1,23.03247,72.531195,2025-03-21 06:23:00,20.2
RTE-00057,2,23.066375,72.561776,2025-03-21 06:32:00,43.5
RTE-00057,3,23.113647,72.588964,2025-03-21 06:59:00,45.2
RTE-00058,1,26.867216,80.918244,2024-10-23 13:31:00,23.5
RTE-00058,2,26.860615,80.939358,2024-10-23 13:48:00,32.0
RTE-00058,3,26.858127,80.987633,2024-10-23 13:59:00,22.4
RTE-00058,4,26.855643,80.980904,2024-10-23 13:40:00,48.4
RTE-00059,1,23.069024,72.589083,2025-05-27 10:23:00,31.6
RTE-00059,2,23.093253,72.587758,2025-05-27 10:32:00,38.4
RTE-00059,3,23.053188,72.539374,2025-05-27 10:31:00,33.5
RTE-00059,4,23.083825,72.54944,2025-05-27 11:23:00,20.9
RTE-00059,5,23.075991,72.510418,2025-05-27 00:00:00,44.6
RTE-00059,6,23.046299,72.530213,2025-05-27 00:00:00,34.6
RTE-00060,1,26.808345,80.983755,2024-04-25 07:31:00,11.3
RTE-00060,2,26.8258,81.029601,2024-04-25 07:50:00,20.7
RTE-00060,3,26.819583,81.004173,2024-04-25 07:51:00,35.0
RTE-00060,4,26.773484,80.9994,2024-04-25 08:28:00,24.8
RTE-00060,5,26.822533,81.042978,2024-04-25 08:31:00,28.0
RTE-00060,6,26.858194,81.063609,2024-04-25 00:00:00,56.3
RTE-00060,7,26.812598,81.069152,2024-04-25 07:55:00,6.5
RTE-00061,1,26.901794,75.76601,2024-08-29 07:31:00,9.3
RTE-00061,2,26.901875,75.797652,2024-08-29 07:34:00,40.5
RTE-00061,3,26.868149,75.756521,2024-08-29 00:00:00,30.7
RTE-00061,4,26.850005,75.716147,2024-08-29 00:00:00,23.9
RTE-00061,5,26.832477,75.690161,2024-08-29 08:15:00,41.3
RTE-00061,6,26.876441,75.731172,2024-08-29 08:21:00,34.4
RTE-00061,7,26.898656,75.748312,2024-08-29 08:55:00,41.9
RTE-00061,8,26.921431,75.760874,2024-08-29 08:13:00,34.6
RTE-00061,9,26.954777,75.748491,2024-08-29 09:23:00,38.2
RTE-00061,10,26.970769,75.7829,2024-08-29 09:46:00,47.4
RTE-00061,11,26.950263,75.793043,2024-08-29 00:00:00,30.6
RTE-00061,12,26.99103,75.83233,2024-08-29 08:37:00,55.1
RTE-00062,1,20.248872,85.790623,2024-07-09 06:44:00,26.7
RTE-00062,2,,85.748941,2024-07-09 07:04:00,31.7
RTE-00062,3,20.172732,85.751441,2024-09-07 06:50:00,27.1
RTE-00062,4,20.210818,85.723622,2024-09-07 07:29:00,27.5
RTE-00062,5,20.200693,85.751411,2024-09-07 07:48:00,25.7
RTE-00062,6,20.236187,85.765126,2024-09-07 06:59:00,46.0
RTE-00062,7,20.210561,85.762415,2024-09-07 07:26:00,50.3
RTE-00062,8,20.235215,85.788183,2024-07-09 08:15:00,26.7
RTE-00062,9,20.228706,85.781463,2024-09-07 09:16:00,36.0
RTE-00062,10,20.257641,85.771132,2024-07-09 08:59:00,32.0
RTE-00062,11,20.219334,85.798343,2024-09-07 09:24:00,38.0
RTE-00062,12,20.216727,85.79362,2024-07-09 07:50:00,21.9
RTE-00062,13,20.243362,85.793206,2024-09-07 09:20:00,19.9
RTE-00063,1,18.502515,73.891936,2024-03-05 12:12:00,28.3
RTE-00063,2,18.543655,73.938905,2024-03-05 12:28:00,19.0
RTE-00063,3,18.587008,73.894693,2024-05-03 12:38:00,31.6
RTE-00063,4,18.606348,73.881278,2024-03-05 12:48:00,10.9
RTE-00063,5,18.568681,73.928135,2024-03-05 12:36:00,33.3
RTE-00063,6,18.600201,73.94019,2024-03-05 13:47:00,37.0
RTE-00064,1,28.579659,77.247858,2024-09-11 12:31:00,35.3
RTE-00064,2,28.555913,77.270993,2024-09-11 12:36:00,66.8
RTE-00064,3,28.537402,77.316596,2024-09-11 13:05:00,21.1
RTE-00064,4,28.491053,77.285005,2024-09-11 13:25:00,26.3
RTE-00064,5,28.474226,77.248136,2024-11-09 00:00:00,44.5
RTE-00064,6,28.518112,77.250042,2024-09-11 13:21:00,40.3
RTE-00064,7,28.562905,77.245282,2024-11-09 00:00:00,34.8
RTE-00064,8,28.53488,77.273784,2024-09-11 13:13:00,37.2
RTE-00064,9,28.544918,77.319175,2024-09-11 15:03:00,21.9
RTE-00064,10,28.590005,77.362604,2024-09-11 12:58:00,28.5
RTE-00065,1,21.13275,79.040557,2024-01-27 20:17:00,35.0
RTE-00065,2,21.134544,78.999039,2024-01-27 20:29:00,28.2
RTE-00065,3,21.13823,78.987033,2024-01-27 20:27:00,28.2
RTE-00065,4,21.14301,78.951987,2024-01-27 20:41:00,50.5
RTE-00065,5,21.163371,78.92878,2024-01-27 21:05:00,42.9
RTE-00065,6,21.208702,78.896161,2024-01-27 21:17:00,30.8
RTE-00065,7,21.221326,78.897456,2024-01-27 20:53:00,30.2
RTE-00065,8,21.201713,78.893708,2024-01-27 21:55:00,41.8
RTE-00065,9,21.162232,78.867646,2024-01-27 21:29:00,48.4
RTE-00065,10,21.18937,78.906869,2024-01-27 21:20:00,50.1
RTE-00065,11,21.193331,78.919604,2024-01-27 23:37:00,30.3
RTE-00065,12,,78.898582,2024-01-27 22:40:00,27.1
RTE-00065,13,21.15949,78.865158,2024-01-27 21:53:00,29.3
RTE-00065,14,21.191616,78.84103,2024-01-27 21:09:00,30.7
RTE-00066,1,12.993844,77.59764,2024-07-05 09:17:00,5.5
RTE-00066,2,13.034466,77.579063,2024-07-05 09:28:00,16.6
RTE-00066,3,13.031578,77.548564,2024-05-07 09:23:00,21.7
RTE-00066,4,13.065123,77.595122,2024-05-07 09:29:00,54.0
RTE-00066,5,13.031589,77.557285,2024-05-07 09:29:00,32.0
RTE-00067,1,28.454324,76.988429,2025-06-16 21:44:00,39.0
RTE-00067,2,28.412826,76.975772,2025-06-16 21:52:00,39.9
RTE-00067,3,28.408666,76.949705,2025-06-16 22:20:00,28.6
RTE-00067,4,28.430273,76.960491,2025-06-16 22:11:00,25.1
RTE-00067,5,28.434441,76.923883,2025-06-16 22:24:00,39.5
RTE-00067,6,28.415978,76.902394,2025-06-16 22:29:00,25.6
RTE-00067,7,28.412046,76.903775,2025-06-16 22:38:00,47.7
RTE-00067,8,28.377488,76.926701,2025-06-16 23:29:00,5.5
RTE-00067,9,28.382729,76.885758,2025-06-16 22:32:00,37.3
RTE-00067,10,28.35853,76.903296,2025-06-16 23:23:00,26.7
RTE-00068,1,18.547357,73.814521,2025-05-03 06:00:00,14.6
RTE-00068,2,18.499486,73.795422,2025-05-03 06:04:00,30.9
RTE-00068,3,18.471017,73.791068,2025-05-03 06:30:00,35.1
RTE-00068,4,18.494883,73.755779,2025-03-05 06:24:00,41.2
RTE-00068,5,18.494691,73.750331,2025-05-03 06:24:00,35.8
RTE-00068,6,18.543925,73.771683,2025-05-03 07:30:00,41.5
RTE-00068,7,18.527197,73.789393,2025-03-05 07:36:00,36.3
RTE-00068,8,18.519915,73.74816,2025-03-05 06:42:00,29.1
RTE-00068,9,18.499547,73.736498,2025-03-05 07:36:00,8.6
RTE-00068,10,18.51541,73.784263,2025-03-05 07:12:00,34.4
RTE-00068,11,18.554869,73.760766,2025-03-05 08:40:00,39.1
RTE-00068,12,18.576861,73.742021,2025-05-03 08:45:00,34.5
RTE-00069,1,18.51687,73.822908,2024-11-10 16:00:00,29.3
RTE-00069,2,18.55103,73.791931,2024-10-11 16:20:00,40.5
RTE-00069,3,18.587998,73.838712,2024-11-10 16:14:00,36.6
RTE-00069,4,18.583444,73.790395,2024-11-10 16:15:00,30.6
RTE-00069,5,18.593648,73.81454,2024-11-10 16:36:00,6.4
RTE-00069,6,18.640482,73.809681,2024-10-11 16:45:00,32.7
RTE-00069,7,18.633336,73.791275,2024-10-11 00:00:00,27.5
RTE-00069,8,18.613515,73.781789,2024-11-10 16:21:00,19.9
RTE-00069,9,18.588605,73.743723,2024-10-11 17:20:00,31.9
RTE-00069,10,18.604396,73.773194,2024-11-10 19:00:00,0.0
RTE-00069,11,18.598886,73.810556,2024-10-11 17:50:00,32.9
RTE-00069,12,18.585035,73.855599,2024-11-10 16:44:00,45.0
RTE-00069,13,18.596676,73.827246,2024-10-11 19:36:00,29.9
RTE-00070,1,18.477618,73.879155,2025-06-13 00:00:00,19.2
RTE-00070,2,18.475584,73.900774,2025-06-13 13:38:00,37.0
RTE-00070,3,18.492849,73.887164,2025-06-13 14:03:00,40.9
RTE-00070,4,18.52802,73.922678,2025-06-13 14:13:00,31.9
RTE-00070,5,18.482786,73.967625,2025-06-13 13:47:00,32.8
RTE-00070,6,18.455904,73.979166,2025-06-13 14:41:00,30.2
RTE-00070,7,18.48685,74.004069,2025-06-13 14:19:00,19.4
RTE-00070,8,18.523483,73.995725,2025-06-13 13:59:00,13.5
RTE-00071,1,13.090225,80.259465,2024-01-16 00:00:00,29.7
RTE-00071,2,13.064461,80.280061,2024-01-16 09:30:00,21.4
RTE-00071,3,13.041472,80.276932,2024-01-16 00:00:00,23.0
RTE-00071,4,13.004972,80.297548,2024-01-16 10:11:00,43.8
RTE-00071,5,12.956671,80.275102,2024-01-16 10:07:00,38.8
RTE-00071,6,12.973272,80.270972,2024-01-16 10:03:00,8.9
RTE-00071,7,13.016534,80.233309,2024-01-16 11:17:00,51.7
RTE-00071,8,13.000522,80.242703,2024-01-16 10:19:00,32.0
RTE-00071,9,13.022943,80.202643,2024-01-16 11:39:00,38.5
RTE-00071,10,13.049888,80.183027,2024-01-16 10:44:00,34.0
RTE-00072,1,20.294757,85.853243,2024-06-18 00:00:00,9.2
RTE-00072,2,20.341786,85.809367,2024-06-18 09:40:00,50.0
RTE-00072,3,20.347254,85.785223,2024-06-18 09:45:00,52.7
RTE-00072,4,20.393885,85.736308,2024-06-18 10:02:00,22.3
RTE-00072,5,20.392902,85.723987,2024-06-18 10:07:00,21.4
RTE-00072,6,20.432959,85.691,2024-06-18 10:08:00,31.5
RTE-00073,1,23.009293,72.569024,2024-05-30 19:44:00,18.7
RTE-00073,2,23.040338,72.548769,2024-05-30 20:02:00,30.3
RTE-00073,3,23.069464,72.552947,2024-05-30 20:02:00,41.4
RTE-00073,4,23.079897,72.598321,2024-05-30 20:23:00,42.4
RTE-00073,5,23.048707,72.594004,2024-05-30 21:04:00,15.9
RTE-00073,6,23.03317,72.560611,2024-05-30 20:44:00,34.5
RTE-00073,7,23.004617,72.545112,2024-05-30 21:32:00,35.5
RTE-00073,8,22.955635,72.587268,2024-05-30 20:47:00,50.8
RTE-00073,9,22.953764,72.631528,2024-05-30 00:00:00,36.3
RTE-00073,10,22.994989,72.673403,2024-05-30 22:44:00,31.5
RTE-00073,11,23.043662,72.642219,2024-05-30 22:24:00,35.5
RTE-00074,1,23.061233,72.546506,2024-09-15 11:58:00,19.8
RTE-00074,2,23.022766,72.560478,2024-09-15 12:16:00,4.0
RTE-00074,3,23.01619,72.530438,2024-09-15 12:38:00,43.4
RTE-00074,4,23.027963,72.551739,2024-09-15 12:52:00,11.3
RTE-00074,5,23.043476,72.579999,2024-09-15 12:22:00,27.7
RTE-00074,6,23.032217,72.580807,2024-09-15 12:13:00,22.6
RTE-00074,7,23.018559,72.591892,2024-09-15 12:28:00,23.4
RTE-00074,8,23.032172,72.545956,2024-09-15 13:22:00,36.8
RTE-00074,9,23.03449,72.588001,2024-09-15 13:26:00,20.1
RTE-00074,10,22.988551,72.542227,2024-09-15 13:37:00,62.6
RTE-00075,1,17.366383,78.453108,2025-05-30 00:00:00,46.9
RTE-00075,2,17.350498,78.425307,2025-05-30 11:25:00,42.4
RTE-00075,3,17.361186,78.422687,2025-05-30 11:51:00,36.1
RTE-00075,4,17.359698,78.450928,2025-05-30 11:53:00,41.4
RTE-00075,5,17.401535,78.496848,2025-05-30 12:21:00,28.5
RTE-00076,1,26.820898,80.974034,2024-04-30 08:31:00,32.6
RTE-00076,2,26.846759,80.948567,2024-04-30 08:36:00,14.7
RTE-00076,3,26.861003,80.983697,2024-04-30 08:59:00,39.1
RTE-00076,4,26.845801,81.000414,2024-04-30 00:00:00,31.7
RTE-00076,5,26.799486,81.027896,2024-04-30 09:31:00,
RTE-00076,6,26.753767,80.98833,2024-04-30 00:00:00,60.0
RTE-00076,7,26.792922,81.008562,2024-04-30 00:00:00,38.5
RTE-00076,8,,81.017134,2024-04-30 10:51:00,31.2
RTE-00077,1,26.112174,91.731895,2024-04-23 19:58:00,21.2
RTE-00077,2,26.116733,91.742553,2024-04-23 20:13:00,40.9
RTE-00077,3,26.137591,91.771399,2024-04-23 20:26:00,39.3
RTE-00077,4,26.14535,91.749207,2024-04-23 20:55:00,26.4
RTE-00077,5,26.141289,91.778909,2024-04-23 21:18:00,28.9
RTE-00077,6,26.163059,91.806219,2024-04-23 20:38:00,41.5
RTE-00077,7,26.162913,91.760983,2024-04-23 20:22:00,28.4
RTE-00077,8,26.124563,91.785749,2024-04-23 00:00:00,29.7
RTE-00077,9,26.108668,91.795771,2024-04-23 21:58:00,59.6
RTE-00077,10,26.103761,91.824688,2024-04-23 20:43:00,36.4
RTE-00077,11,26.143032,91.867877,2024-04-23 21:28:00,38.2
RTE-00077,12,26.149041,91.836522,2024-04-23 23:05:00,44.0
RTE-00077,13,26.18265,91.881231,2024-04-23 22:34:00,38.7
RTE-00077,14,26.219372,91.874378,2024-04-23 23:13:00,27.8
RTE-00078,1,30.771241,76.829025,2024-02-07 07:31:00,43.9
RTE-00078,2,30.733534,76.786314,2024-02-07 07:39:00,29.0
RTE-00078,3,30.71828,76.794196,2024-07-02 08:09:00,56.0
RTE-00078,4,30.750236,76.824719,2024-07-02 08:28:00,22.8
RTE-00080,1,11.052151,76.924167,2024-01-22 09:05:00,36.7
RTE-00080,2,11.042271,76.875787,2024-01-22 09:23:00,34.7
RTE-00080,3,11.020236,76.906154,2024-01-22 09:29:00,41.6
RTE-00080,4,10.988431,76.94719,2024-01-22 09:14:00,37.4
RTE-00080,5,11.030892,76.949229,2024-01-22 09:33:00,46.7
RTE-00080,6,11.056408,76.917176,2024-01-22 10:35:00,31.1
RTE-00080,7,11.102367,76.89604,2024-01-22 10:23:00,22.9
RTE-00080,8,11.054482,76.890837,2024-01-22 09:40:00,36.7
RTE-00080,9,11.060665,76.914463,2024-01-22 10:17:00,26.5
RTE-00080,10,11.085486,76.915426,2024-01-22 00:00:00,41.3
RTE-00080,11,11.106712,76.926725,2024-01-22 09:35:00,33.0
RTE-00080,12,11.060585,76.976711,2024-01-22 11:06:00,53.8
RTE-00080,13,11.066724,76.98587,2024-01-22 12:05:00,38.4
RTE-00080,14,11.070409,76.969517,2024-01-22 12:46:00,40.1
RTE-00081,1,12.967968,77.590066,2025-10-06 10:44:00,27.2
RTE-00081,2,12.979034,77.608372,2025-10-06 10:48:00,41.7
RTE-00081,3,13.008163,77.643373,2025-10-06 11:08:00,18.6
RTE-00081,4,13.011149,77.598256,2025-10-06 11:29:00,46.8
RTE-00081,5,13.02854,77.585756,2025-10-06 10:56:00,35.1
RTE-00081,6,13.043901,77.539658,2025-06-10 12:24:00,42.0
RTE-00081,7,13.044082,77.493898,2025-10-06 12:20:00,33.1
RTE-00081,8,13.079632,77.459093,2025-10-06 11:40:00,49.0
RTE-00081,9,13.052896,77.487817,2025-10-06 11:16:00,44.0
RTE-00081,10,,77.517887,2025-10-06 13:44:00,25.1
RTE-00081,11,13.060806,77.55026,2025-06-10 12:44:00,27.9
RTE-00081,12,13.089769,77.530639,2025-10-06 14:24:00,34.5
RTE-00081,13,13.064152,77.546487,2025-10-06 13:32:00,41.3
RTE-00082,1,28.475431,76.986888,2025-05-27 00:00:00,52.3
RTE-00082,2,28.430309,76.93733,2025-05-27 12:31:00,52.8
RTE-00082,3,28.467274,76.965395,2025-05-27 12:53:00,30.4
RTE-00082,4,28.439166,76.940755,2025-05-27 12:32:00,28.5
RTE-00082,5,28.488558,76.921286,2025-05-27 12:37:00,50.6
RTE-00082,6,28.478521,76.876055,2025-05-27 13:17:00,42.4
RTE-00082,7,28.522464,76.87837,2025-05-27 13:35:00,48.5
RTE-00082,8,28.568798,76.83686,2025-05-27 12:45:00,47.5
RTE-00082,9,,76.841952,2025-05-27 13:05:00,37.3
RTE-00082,10,28.58877,76.855813,2025-05-27 14:41:00,42.5
RTE-00082,11,28.610186,76.837497,2025-05-27 15:27:00,42.6
RTE-00082,12,28.58612,76.876792,2025-05-27 14:29:00,15.0
RTE-00082,13,28.622656,76.874618,2025-05-27 14:53:00,32.1
RTE-00083,1,12.991817,77.644245,2024-04-08 09:44:00,31.8
RTE-00083,2,12.977638,77.677606,2024-04-08 10:03:00,15.0
RTE-00083,3,12.946988,77.63822,2024-08-04 10:16:00,33.9
RTE-00083,4,12.955247,77.684449,2024-04-08 10:38:00,34.9
RTE-00083,5,13.003165,77.683881,2024-04-08 10:40:00,46.3
RTE-00083,6,12.962662,77.728602,2024-08-04 10:04:00,24.3
RTE-00083,7,12.99678,77.747954,2024-08-04 00:00:00,33.7
RTE-00083,8,12.971354,77.776284,2024-04-08 11:01:00,38.4
RTE-00083,9,12.954202,77.764555,2024-04-08 11:36:00,42.2
RTE-00083,10,13.001844,77.798175,2024-04-08 11:41:00,23.3
RTE-00083,11,13.039724,77.814407,2024-04-08 12:44:00,35.4
RTE-00083,12,13.026716,77.798784,2024-04-08 13:13:00,37.5
RTE-00084,1,12.336185,76.606884,2025-03-18 11:17:00,30.2
RTE-00084,2,12.367253,76.589362,2025-03-18 00:00:00,42.5
RTE-00084,3,12.385605,76.556678,2025-03-18 11:35:00,34.9
RTE-00084,4,12.367471,76.525904,2025-03-18 11:29:00,35.7
RTE-00084,5,12.37417,76.484079,2025-03-18 11:29:00,9.2
RTE-00084,6,12.384962,76.436422,2025-03-18 12:27:00,43.1
RTE-00084,7,,76.399311,2025-03-18 12:47:00,35.8
RTE-00084,8,12.329771,76.384671,2025-03-18 12:41:00,36.7
RTE-00084,9,12.348359,76.340884,2025-03-18 12:29:00,46.2
RTE-00084,10,12.325034,76.32682,2025-03-18 12:47:00,23.2
RTE-00084,11,12.325699,76.30351,2025-03-18 14:17:00,39.4
RTE-00084,12,12.350275,76.34312,2025-03-18 12:45:00,25.6
RTE-00084,13,12.36094,76.324265,2025-03-18 13:29:00,35.8
RTE-00084,14,12.376325,76.357603,2025-03-18 11:56:00,41.5
RTE-00085,1,17.648688,83.208328,2025-06-12 17:12:00,25.8
RTE-00085,2,17.656975,83.173626,2025-06-12 17:32:00,42.0
RTE-00085,3,17.638219,83.132596,2025-06-12 00:00:00,29.6
RTE-00085,4,17.610624,83.155942,2025-12-06 18:12:00,39.4
RTE-00085,5,17.659351,83.180604,2025-12-06 17:40:00,47.7
RTE-00085,6,,83.219607,2025-06-12 18:12:00,52.1
RTE-00085,7,17.648127,83.226175,2025-06-12 18:54:00,25.9
RTE-00086,1,19.067999,72.890182,2024-05-14 19:17:00,25.9
RTE-00086,2,19.10721,72.879765,2024-05-14 19:23:00,31.8
RTE-00086,3,19.073907,72.899097,2024-05-14 19:43:00,30.6
RTE-00086,4,19.056096,72.897514,2024-05-14 20:02:00,44.8
RTE-00086,5,19.063054,72.929221,2024-05-14 20:37:00,54.5
RTE-00087,1,20.274005,85.793744,2024-03-01 13:17:00,32.8
RTE-00087,2,20.254003,85.776159,2024-03-01 13:32:00,42.1
RTE-00087,3,20.300831,85.75328,2024-03-01 13:27:00,26.7
RTE-00087,4,20.269729,85.756611,2024-03-01 13:59:00,35.6
RTE-00087,5,20.314961,85.774566,2024-03-01 14:33:00,28.8
RTE-00087,6,20.347216,85.773595,2024-03-01 13:42:00,32.8
RTE-00087,7,20.351555,85.799232,2024-03-01 14:17:00,44.8
RTE-00087,8,20.400064,85.77391,2024-01-03 14:55:00,28.1
RTE-00087,9,,85.800727,2024-01-03 15:41:00,23.1
RTE-00087,10,20.396542,85.759942,2024-03-01 15:59:00,25.9
RTE-00087,11,20.399311,85.725178,2024-01-03 15:47:00,34.6
RTE-00087,12,,85.676814,2024-01-03 16:02:00,22.1
RTE-00087,13,,85.68233,2024-03-01 16:05:00,53.0
RTE-00088,1,13.057472,80.263472,2024-03-03 00:00:00,39.1
RTE-00088,2,13.042834,80.313214,2024-03-03 07:04:00,62.2
RTE-00088,3,13.026207,80.316331,2024-03-03 07:26:00,25.0
RTE-00088,4,12.994253,80.27908,2024-03-03 07:46:00,
RTE-00088,5,13.012554,80.29632,2024-03-03 08:18:00,35.9
RTE-00088,6,13.051101,80.331159,2024-03-03 07:48:00,38.9
