log_id,order_id,event_seq,event_type,event_timestamp,hub_code,vehicle_id,scanned_by_emp,location_city,remarks,exception_code
LOG-0019758,ORD-003768,5.0,RTO_INITIATED,2024-09-14 17:42:00,HUB-AHM,VEH-0708,EMP-0863,Madurai,,
LOG-0040447,ORD-007711,1.0,ORDER_PLACED,2024-04-24 03:54:01,HUB-GUR,VEH-0236,EMP-0605,Guwahati,Weather hold - heavy rain at hub,
LOG-0051489,ORD-009818,3.0,IN_TRANSIT,2024-02-15 09:16:54,HUB-BHU,VEH-0265,EMP-0843,Guwahati,OK,
LOG-0000533,ORD-000103,4.0,DELIVERED,2024-07-13 00:00:00,HUB-GUW,VEH-0638,EMP-0981,Kolkata,"Consignee said ""call before arrival""",EX-07
LOG-0001741,ORD-000332,5.0,DELIVERED,2024-01-24 23:15:00,HUB-LUC,VEH-0441,EMP-0355,Guwahati,"Drone aborted landing, obstacle detected",
LOG-0007375,ORD-001417,3.0,OUT_FOR_DELIVERY,2024-05-17 09:07:43,HUB-MUM,VEH-0058,EMP-0373,Kochi,"Consignee said ""call before arrival""",
LOG-0006911,ORD-001329,,AT_HUB,2025-02-12 23:55:00,HUB-MUM,VEH-0669,EMP-0584,Bengaluru,OK,
LOG-0005465,ORD-001051,4.0,DELIVERED,2024-05-31 07:35:18,HUB-HYD,VEH-0247,EMP-0053,Kochi,Handed over to last-mile partner,
LOG-0031892,ORD-006083,4.0,DELIVERED,2024-07-21 15:10:00,HUB-AHM,VEH-0646,EMP-0667,Mumbai,"Consignee said ""call before arrival""",EX-01
LOG-0026142,ORD-004986,1.0,ORDER_PLACED,2025-01-21 08:20:06,HUB-JAI,VEH-0244,EMP-0811,Mumbai,"Drone aborted landing, obstacle detected",
LOG-0067775,ORD-012917,3.0,OUT_FOR_DELIVERY,2024-03-04 07:58:30,HUB-MAD,VEH-0555,EMP-0534,Chennai,OK,
LOG-0062807,ORD-011976,2.0,PICKED_UP,2024-07-27 17:40:26,HUB-VIS,VEH-0642,EMP-1194,Jaipur,,
LOG-0045655,ORD-008704,4.0,AT_HUB,2024-10-19 02:19:17,HUB-GUR,VEH-0709,EMP-1024,Bengaluru,Weather hold - heavy rain at hub,
LOG-0043344,ORD-008263,2.0,PICKED_UP,2025-03-02 21:17:02,HUB-LUC,VEH-0115,EMP-0291,Chandigarh,"Drone aborted landing, obstacle detected",
LOG-0068304,ORD-013016,5.0,IN_TRANSIT,2024-07-31 20:52:37,HUB-GUR,VEH-0646,EMP-0925,Kochi,Handed over to last-mile partner,
LOG-0074461,ORD-014186,3.0,AT_HUB,2024-08-25 00:00:00,HUB-AHM,VEH-0543,EMP-0922,Madurai,"Drone aborted landing, obstacle detected",
LOG-0034853,ORD-006645,4.0,DELIVERED,2024-12-13 19:41:00,HUB-GUR,VEH-0394,EMP-0752,Mysuru,,
LOG-0024989,ORD-004766,1.0,ORDER_PLACED,2024-01-06 09:01:26,HUB-GUR,VEH-0624,EMP-1172,Chandigarh,Handed over to last-mile partner,
LOG-0006090,ORD-001171,2.0,PICKED_UP,2024-01-03 17:14:45,HUB-CHA,VEH-0390,EMP-1181,Bengaluru,Handed over to last-mile partner,
LOG-0014156,ORD-002703,1.0,ORDER_PLACED,2024-07-22 00:00:00,HUB-GUR,VEH-0671,EMP-0483,Guwahati,"Consignee said ""call before arrival""",
LOG-0057615,ORD-010991,2.0,PICKED_UP,2024-10-26 14:43:46,HUB-DEL,VEH-0700,EMP-0434,Hyderabad,OK,
LOG-0045403,ORD-008656,6.0,DELIVERED,2025-05-20 21:34:00,HUB-MYS,VEH-0696,EMP-0965,Ahmedabad,"Customer unavailable, left with security",
LOG-0008209,ORD-001577,2.0,PICKED_UP,2024-04-24 09:56:51,HUB-AHM,VEH-0257,EMP-0647,Chennai,,
LOG-0066045,ORD-012591,5.0,IN_TRANSIT,2025-02-06 12:10:43,HUB-GUR,VEH-0292,EMP-0068,Ahmedabad,"Consignee said ""call before arrival""",
LOG-0036910,ORD-007037,1.0,ORDER_PLACED,2024-01-03 13:48:58,HUB-GUW,VEH-0684,EMP-0687,Pune,Handed over to last-mile partner,
LOG-0031141,ORD-005940,2.0,PICKED_UP,2024-12-22 13:56:13,HUB-PUN,VEH-0698,EMP-0176,Visakhapatnam,,
LOG-0049203,ORD-009380,3.0,OUT_FOR_DELIVERY,2024-06-23 20:44:07,HUB-PUN,VEH-0242,EMP-0359,Gurugram,Handed over to last-mile partner,
LOG-0056880,ORD-010851,3.0,IN_TRANSIT,2025-06-13 13:18:00,HUB-PUN,VEH-0651,EMP-0791,Bhubaneswar,"Customer unavailable, left with security",
LOG-0056668,ORD-010810,1.0,ORDER_PLACED,2024-01-18 13:30:23,HUB-AHM,VEH-0382,EMP-1111,Madurai,"Drone aborted landing, obstacle detected",
LOG-0065668,ORD-012520,4.0,AT_HUB,2024-10-29 00:00:00,HUB-NAG,VEH-0720,EMP-0607,Pune,OK,
LOG-0016607,ORD-003162,4.0,DELIVERED,2024-06-29 22:12:46,HUB-JAI,VEH-0607,EMP-0733,Mumbai,"Address unclear,
rider called customer twice",EX-01
LOG-0003607,ORD-000695,2.0,PICKED_UP,2024-10-21 22:37:00,HUB-AHM,VEH-0408,EMP-1124,Jaipur,Weather hold - heavy rain at hub,
LOG-0001891,ORD-000362,4.0,FAILED_ATTEMPT,,HUB-JAI,VEH-0597,EMP-0737,Guwahati,Weather hold - heavy rain at hub,
LOG-0054679,ORD-010427,5.0,IN_TRANSIT,2024-02-26 16:29:39,HUB-NAG,VEH-0601,EMP-0797,Ahmedabad,,
LOG-0023645,ORD-004511,4.0,DELIVERED,2025-05-04 00:00:00,HUB-CHA,VEH-0541,EMP-0438,Visakhapatnam,OK,
LOG-0005318,ORD-001022,5.0,DELIVERED,2025-02-16 13:07:38,HUB-BHU,VEH-0299,EMP-0537,Chandigarh,"Consignee said ""call before arrival""",
LOG-0068667,ORD-013086,6.0,DELIVERED,2024-11-16 13:01:15,HUB-AHM,VEH-0664,EMP-0983,Coimbatore,OK,
LOG-0004038,ORD-000779,3.0,IN_TRANSIT,2025-10-05 09:16:00,HUB-BHU,VEH-0682,EMP-0558,Gurugram,OK,
LOG-0036523,ORD-006964,2.0,PICKED_UP,2025-01-07 04:25:29,HUB-AHM,VEH-0583,EMP-0510,Bhubaneswar,"Drone aborted landing, obstacle detected",
LOG-0060551,ORD-011543,3.0,IN_TRANSIT,2025-03-16 20:50:19,HUB-KOL,VEH-0723,EMP-0855,Kolkata,Handed over to last-mile partner,
LOG-0027601,ORD-005264,1.0,ORDER_PLACED,2025-04-05 17:39:16,HUB-VIS,VEH-0593,EMP-0206,Jaipur,Handed over to last-mile partner,
LOG-0026923,ORD-005134,5.0,OUT_FOR_DELIVERY,2025-02-28 13:13:57,HUB-CHA,VEH-0090,EMP-0573,Kolkata,"Customer unavailable, left with security",
LOG-0027443,ORD-005234,2.0,PICKED_UP,2024-04-15 13:35:00,HUB-LUC,VEH-0670,EMP-0496,Chennai,"Drone aborted landing, obstacle detected",EX-01
LOG-0050005,ORD-009535,1.0,ORDER_PLACED,2024-05-29 18:51:45,HUB-NAG,VEH-0287,EMP-0806,Gurugram,"Address unclear,
rider called customer twice",
LOG-0023998,ORD-004578,4.0,IN_TRANSIT,2025-02-15 08:22:54,HUB-MYS,VEH-0308,EMP-0269,Lucknow,,
LOG-0005908,ORD-001136,2.0,PICKED_UP,2024-06-05 01:11:00,HUB-LUC,VEH-0706,EMP-0890,Kochi,,
LOG-0076851,ORD-014636,5.0,OUT_FOR_DELIVERY,2024-12-18 21:12:00,HUB-MUM,VEH-0350,EMP-0082,Mumbai,OK,
LOG-0037738,ORD-007196,3.0,IN_TRANSIT,2024-05-12 14:20:54,HUB-MAD,VEH-0040,EMP-0754,Pune,"Customer unavailable, left with security",
LOG-0057250,ORD-010920,1.0,ORDER_PLACED,,HUB-MYS,VEH-0431,EMP-0543,Nagpur,,EX-01
LOG-0062125,ORD-011843,6.0,DELIVERED,2024-09-13 18:58:20,HUB-HYD,VEH-0179,EMP-0330,Mumbai,,
LOG-0064120,ORD-012224,5.0,FAILED_ATTEMPT,2025-05-11 21:14:00,HUB-DEL,VEH-0639,EMP-0066,Chandigarh,OK,
LOG-0009456,ORD-001813,1.0,ORDER_PLACED,2024-11-10 15:21:52,HUB-BEN,VEH-0703,EMP-0316,Hyderabad,"Consignee said ""call before arrival""",
LOG-0036377,ORD-006936,4.0,IN_TRANSIT,2025-05-17 06:13:55,HUB-BEN,VEH-0645,EMP-0266,Madurai,"Drone aborted landing, obstacle detected",
LOG-0000380,ORD-000074,4.0,AT_HUB,2024-10-24 09:42:39,HUB-HYD,VEH-0187,EMP-1099,Mumbai,"Drone aborted landing, obstacle detected",
LOG-0015738,ORD-003001,,ORDER_PLACED,2024-05-14 07:19:47,HUB-JAI,VEH-0283,EMP-0328,Nagpur,"Drone aborted landing, obstacle detected",
LOG-0072213,ORD-013764,4.0,IN_TRANSIT,2025-03-20 11:22:36,HUB-MAD,VEH-0428,EMP-0394,Chandigarh,,EX-07
LOG-0074117,ORD-014121,3.0,OUT_FOR_DELIVERY,2024-12-17 00:00:00,HUB-GUR,VEH-0628,EMP-0136,Ahmedabad,"Customer unavailable, left with security",
LOG-0066853,ORD-012743,3.0,AT_HUB,2025-03-30 08:59:23,HUB-VIS,VEH-0637,EMP-1175,Mysuru,"Consignee said ""call before arrival""",
LOG-0054886,ORD-010466,4.0,OUT FOR DELIVERY,2024-02-05 18:53:28,HUB-JAI,VEH-0658,EMP-0608,Gurugram,Handed over to last-mile partner,
LOG-0073823,ORD-014066,3.0,AT_HUB,2024-09-01 17:51:00,HUB-JAI,VEH-0722,EMP-0655,Gurugram,OK,
LOG-0000200,ORD-000039,3.0,IN_TRANSIT,2024-03-29 21:50:57,HUB-DEL,VEH-0617,EMP-0034,Guwahati,"Customer unavailable, left with security",
LOG-0007756,ORD-001490,4.0,OUT_FOR_DELIVERY,2024-06-18 16:42:51,HUB-PUN,VEH-0126,EMP-0166,Jaipur,,
LOG-0027936,ORD-005327,1.0,ORDER_PLACED,2025-01-23 01:04:26,HUB-COI,VEH-0690,EMP-0071,Delhi,,
LOG-0046302,ORD-008829,1.0,ORDER_PLACED,2025-01-31 12:18:35,HUB-LUC,VEH-0656,EMP-0453,Kolkata,Weather hold - heavy rain at hub,
LOG-0037235,ORD-007101,4.0,AT_HUB,2025-09-05 20:20:17,HUB-AHM,VEH-0331,EMP-0764,Madurai,Handed over to last-mile partner,
LOG-0019226,ORD-003665,6.0,DELIVERED,2024-02-24 20:47:39,HUB-VIS,VEH-0232,EMP-0647,Jaipur,,
LOG-0049016,ORD-009345,2.0,PICKED_UP,2024-11-26 14:14:00,HUB-MAD,VEH-0692,EMP-0714,Pune,,
LOG-0006798,ORD-001305,6.0,DELIVERED,2025-07-01 08:49:11,HUB-DEL,VEH-0154,EMP-0607,Nagpur,Weather hold - heavy rain at hub,
LOG-0013807,ORD-002635,3.0,IN_TRANSIT,2024-01-14 13:05:25,HUB-KOL,VEH-0156,EMP-0187,Visakhapatnam,,
LOG-0071312,ORD-013596,5.0,AT_HUB,2024-06-17 02:55:15,HUB-HYD,VEH-0451,EMP-1096,Jaipur,"Drone aborted landing, obstacle detected",
LOG-0033881,ORD-006463,2.0,PICKED_UP,2024-03-19 12:30:00,HUB-AHM,VEH-0163,EMP-0148,Guwahati,"Consignee said ""call before arrival""",
LOG-0072228,ORD-013767,,IN TRANSIT,2024-09-17 18:46:30,HUB-CHA,VEH-0327,EMP-0316,Mumbai,,
LOG-0054072,ORD-010312,4.0,OUT_FOR_DELIVERY,,HUB-AHM,VEH-0692,EMP-0886,Jaipur,Handed over to last-mile partner,
LOG-0058750,ORD-011201,4.0,DELIVERED,2024-11-27 06:53:26,HUB-LUC,VEH-0714,EMP-0908,Lucknow,,EX-01
LOG-0075589,ORD-014398,,ORDER_PLACED,2024-08-09 00:00:00,HUB-COI,VEH-0367,EMP-0025,Pune,"Customer unavailable, left with security",EX-12
LOG-0057796,ORD-011024,3.0,OUT_FOR_DELIVERY,2024-12-05 17:54:46,HUB-HYD,VEH-0660,EMP-1021,Coimbatore,,
LOG-0010118,ORD-001937,2.0,PICKED UP,2024-05-09 14:16:21,HUB-CHA,VEH-0098,EMP-0667,Jaipur,Weather hold - heavy rain at hub,
LOG-0061794,ORD-011778,5.0,DELIVERED,2024-09-11 18:52:59,HUB-GUW,VEH-0632,EMP-0766,Madurai,OK,
LOG-0024408,ORD-004654,1.0,ORDER_PLACED,2024-06-15 16:42:58,HUB-BHU,VEH-0439,EMP-1177,Jaipur,"Consignee said ""call before arrival""",
LOG-0070154,ORD-013372,3.0,IN_TRANSIT,2025-03-06 11:56:52,HUB-CHA,VEH-0356,EMP-0418,Chennai,,
LOG-0011819,ORD-002259,1.0,ORDER_PLACED,2025-02-25 19:42:08,HUB-KOL,VEH-0714,EMP-0851,Ahmedabad,,
LOG-0018449,ORD-003516,1.0,ORDER_PLACED,2024-08-31 00:00:00,HUB-NAG,VEH-0601,EMP-0639,Delhi,,
LOG-0063425,ORD-012091,6.0,DELIVERED,2024-09-02 16:18:35,HUB-GUR,VEH-0375,EMP-0519,Guwahati,"Customer unavailable, left with security",
LOG-0037003,ORD-007056,1.0,ORDER_PLACED,2024-07-09 18:09:53,HUB-BEN,VEH-0683,EMP-0869,Bhubaneswar,,EX-01
LOG-0038469,ORD-007335,3.0,OUT_FOR_DELIVERY,2025-05-20 14:56:48,HUB-AHM,VEH-0626,EMP-0210,Kochi,"Customer unavailable, left with security",
LOG-0069185,ORD-013187,3.0,IN TRANSIT,2024-12-04 18:10:02,HUB-MYS,VEH-0345,EMP-0328,Bhubaneswar,"Customer unavailable, left with security",
LOG-0012325,ORD-002354,3.0,OUT_FOR_DELIVERY,2025-01-11 17:28:52,HUB-KOL,VEH-0189,EMP-0716,Chandigarh,"Customer unavailable, left with security",
LOG-0064197,ORD-012239,4.0,AT_HUB,2024-05-15 19:25:38,HUB-COI,VEH-0388,EMP-0789,Kolkata,"Customer unavailable, left with security",EX-07
LOG-0026493,ORD-005051,4.0,AT_HUB,2024-01-07 00:00:00,HUB-MUM,VEH-0674,EMP-0388,Kolkata,,EX-01
LOG-0057312,ORD-010931,1.0,ORDER_PLACED,2024-12-14 10:12:55,HUB-GUR,VEH-0569,EMP-0670,Guwahati,,
LOG-0048312,ORD-009210,4.0,DELIVERED,2024-08-05 22:24:50,HUB-GUW,VEH-0378,EMP-1004,Bengaluru,"Consignee said ""call before arrival""",
LOG-0055298,ORD-010546,5.0,DELIVERED,2025-02-03 12:20:00,HUB-DEL,VEH-0489,EMP-0757,Chandigarh,"Address unclear,
rider called customer twice",
LOG-0061823,ORD-011784,1.0,ORDER_PLACED,2024-12-31 20:34:01,HUB-PUN,VEH-0689,EMP-0549,Kolkata,,
LOG-0026733,ORD-005099,2.0,PICKED_UP,2025-02-21 03:57:13,HUB-DEL,VEH-0645,EMP-0725,Guwahati,,
LOG-0033821,ORD-006451,1.0,ORDER_PLACED,,HUB-BEN,VEH-0630,EMP-0012,Guwahati,"Consignee said ""call before arrival""",
LOG-0050206,ORD-009572,5.0,IN_TRANSIT,2024-10-21 00:00:00,HUB-GUW,VEH-0709,EMP-1175,Coimbatore,,
LOG-0078228,ORD-014898,5.0,DELIVERED,2025-03-23 23:47:59,HUB-COI,VEH-0468,EMP-0822,Guwahati,"Consignee said ""call before arrival""",
LOG-0054349,ORD-010366,4.0,AT_HUB,2025-01-18 04:23:53,HUB-BHU,VEH-0591,EMP-1070,Visakhapatnam,Handed over to last-mile partner,
LOG-0075415,ORD-014365,1.0,ORDER_PLACED,2025-03-20 16:14:59,HUB-COI,VEH-0616,EMP-0093,Ahmedabad,,
LOG-0034778,ORD-006632,2.0,PICKED_UP,2024-05-08 12:03:58,HUB-HYD,VEH-0591,EMP-1176,Guwahati,,
LOG-0064618,ORD-012322,4.0,IN TRANSIT,2025-04-15 00:00:00,HUB-GUW,VEH-0698,EMP-0988,Kochi,"Drone aborted landing, obstacle detected",EX-01
LOG-0027922,ORD-005324,4.0,AT_HUB,2024-09-05 11:15:31,HUB-JAI,VEH-0508,EMP-0899,Coimbatore,,
LOG-0020740,ORD-003954,4.0,IN_TRANSIT,2024-03-09 09:31:50,HUB-JAI,VEH-0649,EMP-0583,Ahmedabad,"Customer unavailable, left with security",
LOG-0044896,ORD-008559,1.0,ORDER_PLACED,2024-01-23 06:33:00,HUB-HYD,VEH-0351,EMP-1172,Bengaluru,,
LOG-0050369,ORD-009604,,DELIVERED,2024-09-07 08:43:25,HUB-PUN,VEH-0707,EMP-1151,Bhubaneswar,"Customer unavailable, left with security",
LOG-0032214,ORD-006145,3.0,IN_TRANSIT,2025-01-01 23:00:33,HUB-HYD,VEH-0453,EMP-0538,Jaipur,Handed over to last-mile partner,
LOG-0040585,ORD-007736,4.0,OUT_FOR_DELIVERY,2024-07-04 23:43:07,HUB-BHU,VEH-0677,EMP-0150,Nagpur,OK,EX-01
LOG-0054799,ORD-010449,6.0,DELIVERED,2025-04-30 16:46:43,HUB-PUN,VEH-0147,EMP-0732,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0036389,ORD-006939,3.0,OUT FOR DELIVERY,2024-11-21 18:46:00,HUB-HYD,VEH-0519,EMP-0470,Nagpur,,
LOG-0032289,ORD-006160,1.0,ORDER_PLACED,2024-06-08 10:25:13,HUB-CHA,VEH-0714,EMP-0879,Chandigarh,,EX-12
LOG-0007253,ORD-001394,1.0,ORDER_PLACED,2024-11-02 14:33:00,HUB-JAI,VEH-0635,EMP-1142,Madurai,,
LOG-0064601,ORD-012319,3.0,AT_HUB,2024-11-28 19:09:14,HUB-JAI,VEH-0603,EMP-0666,Mumbai,Handed over to last-mile partner,
LOG-0023545,ORD-004492,2.0,PICKED_UP,2024-02-04 22:46:37,HUB-GUR,VEH-0700,EMP-0964,Visakhapatnam,"Drone aborted landing, obstacle detected",
LOG-0009813,ORD-001880,1.0,ORDER_PLACED,2025-06-19 17:01:29,HUB-GUW,VEH-0663,EMP-0386,Kochi,"Address unclear,
rider called customer twice",
LOG-0043119,ord-008220,6.0,DELIVERED,2024-06-10 17:52:16,HUB-PUN,VEH-0662,EMP-0466,Kolkata,"Address unclear,
rider called customer twice",
LOG-0038575,ORD-007356,4.0,AT_HUB,2024-12-27 22:36:45,HUB-CHE,VEH-0305,EMP-0979,Pune,,
LOG-0023942,ORD-004567,4.0,IN_TRANSIT,2024-06-03 11:38:24,HUB-LUC,VEH-0676,EMP-0028,Chandigarh,OK,
LOG-0052870,ORD-010081,6.0,RTO_INITIATED,2024-07-24 12:47:12,HUB-GUW,VEH-0688,EMP-0977,Visakhapatnam,"Customer unavailable, left with security",EX-01
LOG-0078612,ORD-014972,5.0,OUT FOR DELIVERY,2024-11-14 02:59:36,HUB-CHE,VEH-0710,EMP-0567,Ahmedabad,,
LOG-0017619,ORD-003356,1.0,ORDER_PLACED,2025-05-20 18:07:37,HUB-BEN,VEH-0713,EMP-0337,Kochi,Weather hold - heavy rain at hub,EX-07
LOG-0021534,ORD-004104,4.0,OUT_FOR_DELIVERY,2024-01-23 04:00:13,HUB-VIS,VEH-0716,EMP-1006,Chandigarh,"Consignee said ""call before arrival""",
LOG-0012705,ORD-002426,3.0,OUT_FOR_DELIVERY,2024-01-16 00:00:00,HUB-NAG,VEH-0283,EMP-0386,Delhi,"Address unclear,
rider called customer twice",
LOG-0062901,ORD-011993,4.0,AT_HUB,2025-06-13 20:40:40,HUB-KOC,VEH-0164,EMP-0590,Lucknow,"Drone aborted landing, obstacle detected",
LOG-0027273,ORD-005202,2.0,PICKED_UP,2024-02-15 17:34:00,HUB-MUM,VEH-0477,EMP-0889,Mumbai,Weather hold - heavy rain at hub,
LOG-0025811,ORD-004923,1.0,ORDER_PLACED,2024-11-15 13:13:00,HUB-CHE,VEH-0254,EMP-0110,Ahmedabad,Weather hold - heavy rain at hub,
LOG-0031417,ORD-005993,3.0,OUT FOR DELIVERY,2025-04-08 18:23:00,HUB-VIS,VEH-0605,EMP-0090,Ahmedabad,Weather hold - heavy rain at hub,
LOG-0011085,ORD-002121,2.0,PICKED_UP,2024-02-15 17:00:00,HUB-DEL,VEH-0647,EMP-0199,Gurugram,Weather hold - heavy rain at hub,
LOG-0035631,ORD-006796,4.0,FAILED_ATTEMPT,2025-01-01 15:50:43,HUB-MYS,VEH-0202,EMP-0425,Ahmedabad,OK,
LOG-0017609,ORD-003354,3.0,AT_HUB,2025-05-18 23:31:44,HUB-KOC,VEH-0637,EMP-0603,Delhi,OK,EX-01
LOG-0074087,ORD-014115,5.0,AT_HUB,2024-03-31 15:59:40,HUB-VIS,VEH-0319,EMP-0561,Hyderabad,"Drone aborted landing, obstacle detected",
LOG-0044931,ORD-008565,2.0,PICKED_UP,2025-02-10 21:01:41,HUB-GUW,VEH-0173,EMP-0398,Bhubaneswar,OK,
LOG-0062722,ORD-011960,1.0,ORDER PLACED,2025-02-01 15:03:34,HUB-JAI,VEH-0717,EMP-0179,Jaipur,,EX-12
LOG-0040448,ORD-007711,2.0,PICKED_UP,2024-04-24 14:59:11,HUB-CHA,VEH-0342,EMP-0926,Guwahati,,
LOG-0005471,ORD-001053,1.0,ORDER_PLACED,2025-10-05 19:49:01,HUB-JAI,VEH-0313,EMP-0190,Jaipur,Handed over to last-mile partner,
LOG-0040954,ORD-007805,2.0,PICKED_UP,2025-09-03 10:45:40,HUB-NAG,VEH-0688,EMP-0771,Lucknow,"Drone aborted landing, obstacle detected",EX-12
LOG-0055127,ORD-010514,2.0,PICKED_UP,2024-09-24 23:09:00,HUB-HYD,VEH-0646,EMP-0263,Visakhapatnam,,
LOG-0016767,ORD-003193,5.0,DELIVERED,2025-05-01 08:21:00,HUB-AHM,VEH-0664,EMP-0752,Jaipur,"Consignee said ""call before arrival""",
LOG-0011152,ORD-002134,4.0,FAILED_ATTEMPT,2024-11-08 20:33:23,HUB-HYD,VEH-0654,EMP-0927,Bhubaneswar,Weather hold - heavy rain at hub,EX-01
LOG-0058157,ORD-011092,2.0,PICKED_UP,2024-10-13 00:00:00,HUB-MYS,VEH-0680,EMP-0348,Mumbai,"Drone aborted landing, obstacle detected",
LOG-0051609,ORD-009843,1.0,ORDER_PLACED,2024-09-05 22:39:25,HUB-CHA,VEH-0644,EMP-0236,Coimbatore,,
LOG-0028764,ORD-005487,3.0,IN_TRANSIT,2024-04-26 22:13:04,HUB-AHM,VEH-0714,EMP-0921,Kochi,"Address unclear,
rider called customer twice",
LOG-0047063,ORD-008974,1.0,ORDER_PLACED,2024-07-10 20:19:44,HUB-NAG,VEH-0520,EMP-0146,Lucknow,"Consignee said ""call before arrival""",
LOG-0041255,ORD-007864,1.0,ORDER_PLACED,2024-06-13 07:15:13,HUB-JAI,VEH-0404,EMP-0650,Delhi,,
LOG-0078423,ORD-014936,3.0,IN_TRANSIT,2024-08-16 19:05:00,HUB-JAI,VEH-0282,EMP-1162,Guwahati,"Drone aborted landing, obstacle detected",
LOG-0049143,ORD-009369,4.0,IN_TRANSIT,2024-03-02 11:47:47,HUB-JAI,VEH-0357,EMP-0484,Delhi,Weather hold - heavy rain at hub,
LOG-0032867,ORD-006270,2.0,PICKED_UP,2024-02-26 00:00:00,HUB-BEN,VEH-0690,EMP-0877,Chandigarh,Handed over to last-mile partner,
LOG-0045092,ord-008595,2.0,PICKED UP,2024-11-19 23:28:02,HUB-BHU,VEH-0651,EMP-1161,Lucknow,,
LOG-0056581,ORD-010793,3.0,OUT_FOR_DELIVERY,2025-05-03 10:05:00,HUB-MYS,VEH-0364,EMP-0326,Kolkata,Weather hold - heavy rain at hub,
LOG-0007524,ORD-001446,,AT_HUB,2024-07-11 18:08:04,HUB-HYD,VEH-0296,EMP-0952,Pune,OK,
LOG-0003440,ORD-000662,4.0,RTO_INITIATED,2025-01-03 21:29:00,HUB-MUM,VEH-0580,EMP-0024,Kolkata,OK,EX-01
LOG-0058451,ORD-011146,5.0,AT_HUB,2024-04-01 19:14:00,HUB-CHE,VEH-0195,EMP-0833,Kochi,,
LOG-0044340,ORD-008452,3.0,AT_HUB,2024-03-02 00:00:00,HUB-MYS,VEH-0104,EMP-0588,Madurai,"Consignee said ""call before arrival""",
LOG-0061335,ORD-011694,1.0,ORDER_PLACED,2025-10-01 15:00:48,HUB-VIS,VEH-0649,EMP-0500,Delhi,"Address unclear,
rider called customer twice",
LOG-0061196,ORD-011665,5.0,AT_HUB,2024-11-21 04:27:13,HUB-VIS,VEH-0651,EMP-0525,Pune,,
LOG-0006075,ORD-001168,3.0,OUT_FOR_DELIVERY,2025-05-17 20:20:57,HUB-HYD,VEH-0218,EMP-1003,Kochi,"Drone aborted landing, obstacle detected",
LOG-0030991,ORD-005911,2.0,PICKED_UP,2024-04-05 08:15:33,HUB-MAD,VEH-0358,EMP-0014,Bhubaneswar,OK,
LOG-0076219,ORD-014516,1.0,ORDER_PLACED,2025-03-05 02:39:48,HUB-NAG,VEH-0734,EMP-0700,Kolkata,"Customer unavailable, left with security",
LOG-0074923,ORD-014275,4.0,RTO_INITIATED,2025-04-22 18:12:00,HUB-JAI,VEH-0602,EMP-0719,Ahmedabad,"Consignee said ""call before arrival""",
LOG-0003245,ORD-000623,5.0,OUT_FOR_DELIVERY,2024-03-31 20:22:00,HUB-BEN,VEH-0191,EMP-0675,Hyderabad,"Customer unavailable, left with security",
LOG-0044568,ORD-008495,6.0,FAILED_ATTEMPT,2024-06-21 01:27:00,HUB-DEL,VEH-0671,EMP-0939,Chandigarh,OK,
LOG-0075971,ORD-014469,2.0,PICKED_UP,2025-04-02 11:44:16,HUB-MUM,VEH-0466,EMP-0960,Guwahati,"Address unclear,
rider called customer twice",
LOG-0048910,ORD-009324,1.0,ORDER_PLACED,2024-06-06 18:23:00,HUB-NAG,VEH-0667,EMP-1141,Pune,,EX-07
LOG-0007341,ORD-001410,3.0,OUT_FOR_DELIVERY,2024-04-14 17:48:46,HUB-GUR,VEH-0730,EMP-0650,Chennai,"Customer unavailable, left with security",
LOG-0023422,ORD-004467,3.0,OUT_FOR_DELIVERY,2024-12-06 17:16:00,HUB-JAI,VEH-0507,EMP-1111,Chennai,,EX-07
LOG-0059706,ORD-011381,1.0,ORDER_PLACED,2024-01-07 00:35:00,HUB-MUM,VEH-0651,EMP-0610,Ahmedabad,OK,EX-01
LOG-0032693,ORD-006237,1.0,ORDER_PLACED,2024-07-08 18:40:00,HUB-BEN,VEH-0632,EMP-0939,Bengaluru,"Address unclear,
rider called customer twice",
LOG-0059239,ORD-011292,4.0,AT_HUB,2024-05-03 19:15:51,HUB-AHM,VEH-0354,EMP-0029,Hyderabad,"Address unclear,
rider called customer twice",
LOG-0062371,ORD-011891,4.0,DELIVERED,2025-04-09 18:46:11,HUB-CHE,VEH-0713,EMP-0654,Ahmedabad,OK,
LOG-0064033,ORD-012209,1.0,ORDER_PLACED,2025-03-03 22:06:00,HUB-HYD,VEH-0613,EMP-0231,Kochi,Handed over to last-mile partner,
LOG-0068610,ORD-013075,6.0,RTO_INITIATED,2024-09-10 22:35:00,HUB-KOL,VEH-0715,EMP-1019,Chandigarh,,
LOG-0031491,ORD-006007,3.0,OUT_FOR_DELIVERY,2025-01-27 18:23:59,HUB-COI,VEH-0424,EMP-0897,Ahmedabad,"Address unclear,
rider called customer twice",
LOG-0039130,ORD-007460,1.0,ORDER_PLACED,2025-02-23 04:25:44,HUB-GUR,VEH-0632,EMP-0291,Bengaluru,Handed over to last-mile partner,
LOG-0022919,ORD-004370,4.0,AT_HUB,2024-06-15 18:45:00,HUB-COI,VEH-0674,EMP-1036,Mumbai,"Address unclear,
rider called customer twice",
