vehicle_id,vehicle_type,model_name,capacity_kg,max_range_km,avg_speed_kmph,hub_code,purchase_date,odometer_km,fleet_status,driver_id,battery_capacity_wh,last_service_date,insurance_expiry,ownership
VEH-0721,Air Cargo,Kaveri-330,14689.2 kg,2217.5,678,HUB-VIS,2019-10-31,40824.9,Maintenance,DRV-0368,,2024-07-21,2025-06-01,Owned
VEH-0722,Air Cargo,UrbanCraft-491,23117.5,3042.6,678,HUB-KOC,2019-11-13,229354.7,Maintenance,DRV-0314,,2025-04-18,2024-10-07,3PL Partner
VEH-0723,Ship,Tamira-549,842658.1,10480.8,37,HUB-CHE,2022-08-28,153459.8,Active,DRV-0682,,2024-02-25,2023-12-31,Leased
VEH-0724,Ship,Nexon-114,570157.7KG,8060.5,35,HUB-MAD,2023-04-30,149706.9,Retired,DRV-0445,,2024-03-02,2025-02-04,Owned
VEH-0725,Ship,Kaveri-583,138392.8,7863.3,41,HUB-GUR,2022-07-24,120832.4,Idle,DRV-0394,,2024-12-10,2024-03-30,Leased
VEH-0726,Ship,Kaveri-730,686657.9,11316.6,39,HUB-VIS,2022-10-18,76000.6,Active,DRV-0189,,2025-02-24,2024-10-19,3PL Partner
VEH-0727,Ship,Meridian-936,522323.0,8324.2,37,HUB-KOL,2017-10-05,184348.5,Maintenance,DRV-0087,,2024-11-18,2025-07-30,Leased
VEH-0728,Ship,Zenith-904,694195.4 kg,12470.2,36,HUB-JAI,2020-08-21,158467.8,Idle,DRV-0391,,2024-10-16,2024-11-18,Owned
VEH-0729,Ship,UrbanCraft-237,211701.5 kg,8886.3,29,HUB-NAG,2019-12-31,126885.2,Idle,DRV-0737,,2025-01-31,2025-04-02,Leased
VEH-0730,Ship,Nexon-616,214966.8,12480.9,41,HUB-KOL,2023-01-19,122584.3,Active,DRV-0602,,2024-04-16,2025-09-19,3PL Partner
VEH-0731,Ship,Meridian-494,114321.3,12658.5,32,HUB-DEL,2022-07-16,-,Maintenance,DRV-0508,,2025-06-21,2025-06-30,3PL Partner
VEH-0732,Ship,UrbanCraft-674,510728.9,3626.4,32,HUB-COI,2022-10-25,104328.2,Idle,DRV-0193,,2025-02-04,2024-06-06,Owned
VEH-0733,Ship,UrbanCraft-204,156976.1,13930.2,29,HUB-COI,2020-11-04,28135.4,Active,DRV-0261,,2024-06-30,2024-06-01,3PL Partner
VEH-0734,Ship,Meridian-549,301309.0,10538.7,33,HUB-JAI,2017-08-24,14506.5,Active,DRV-0660,,2025-06-26,2024-08-20,3PL Partner
VEH-0735,Ship,Kaveri-536,402773.3,8280.2,36,HUB-BHU,2021-09-23,112513.4,Maintenance,DRV-0419,,2024-10-28,2025-10-01,Leased
VEH-0736,Ship,Zenith-651,747805.7,13551.4,33,HUB-KOL,2018-09-14,83792.2,Active,DRV-0489,,2024-09-02,2024-05-09,3PL Partner
VEH-0098,Drone,Kaveri-291,5.9,16.9,52,HUB-CHA,2019-02-17,195506.1,Active,,6738.0,2025-01-27,2024-04-03,3PL Partner
VEH-0441,Van,Zenith-561,1188.9KG,169.8,41,HUB-AHM,2017-10-06,182778.4,Retired,DRV-0085,,2025-04-15,2025-06-20,Owned
VEH-0386,Bike,Zenith-578,20.2,65.4,34,HUB-BHU,2023-04-22,191048.4,Active,DRV-0374,,2024-07-10,2024-01-18,3PL Partner
VEH-0125,Drone,Nexon-430,3.7,29.9,49,HUB-GUW,2022-03-20,101916.8,Active,,6821.0,2025-01-30,2024-05-06,Owned
VEH-0145,Bike,Nexon-537,16.4,109.7,37,HUB-MUM,2019-06-23,192330.7,Active,DRV-0659,,2024-02-10,2023-10-14,Owned
VEH-0137,Drone,Zenith-396,5.6,10.8,52,HUB-KOC,2020-04-04,9852.1,Active,,4683.0,2025-06-05,2024-11-09,Leased
VEH-0438,Van,UrbanCraft-897,797.7KG,237.0,46,HUB-JAI,2021-04-05,39179.8,Active,DRV-0609,,2025-08-02,2025-10-01,Leased
VEH-0500,Van,Aravind-857,410.0,222.0,46,HUB-NAG,2020-04-30,63846.1,Active,DRV-0823,,2024-06-10,2025-03-28,Leased
VEH-0408,Van,Vayu-489,479.9,176.8,43,HUB-JAI,2020-01-15,168777.6,Idle,DRV-0294,,2024-06-18,2024-09-27,3PL Partner
VEH-0469,Van,Nexon-768,853.3,339.0,42,HUB-DEL,2017-07-24,64173.9,Active,DRV-0260,,2024-06-30,2024-09-06,Leased
VEH-0544,Van,UrbanCraft-441,821.2,180.3,45,HUB-KOL,2017-06-06,135012.9,Idle,DRV-0073,,2024-01-07,2024-09-01,Leased
VEH-0265,Bike,Nexon-142,29.1,91.0,34,HUB-KOL,2021-04-11,,Maintenance,DRV-0897,,2025-04-22,2024-08-22,Owned
VEH-0565,Van,UrbanCraft-565,422.0,210.9,49,HUB-CHA,2020-05-22,9557.1,Maintenance,DRV-0434,,2024-05-16,2023-12-11,Leased
VEH-0573,Van,Vayu-392,400.3,359.8,48,HUB-PUN,2019-08-08,88600.2,Maintenance,DRV-0079,,2024-07-17,2023-10-09,3PL Partner
VEH-0410,Van,Meridian-613,1005.3,388.7,51,HUB-GUW,2023-06-09,110071.8,Active,DRV-0565,,2024-02-15,2025-03-19,Owned
VEH-0239,Bike,Tamira-606,33.1,85.8,35,HUB-BEN,2017-12-08,46160.9,Maintenance,DRV-0674,,2024-07-04,2024-06-11,Leased
VEH-0592,Truck,UrbanCraft-545,16855.5,805.9,46,HUB-MUM,2020-11-25,15283.2,Maintenance,DRV-0476,,2025-06-27,2023-11-29,Owned
VEH-0403,Van,UrbanCraft-203,576.5,290.7,50,HUB-GUW,2017-08-21,167568.8,Active,DRV-0740,,2025-04-03,2023-12-03,3PL Partner
VEH-0572,Van,Meridian-706,1125.2,293.6,46,HUB-KOC,2022-10-07,149573.3,Active,DRV-0665,,2024-01-17,2024-09-28,Owned
VEH-0574,Van,Kaveri-691,831.2,357.3,44,HUB-MAD,2019-09-13,11114.3,Maintenance,DRV-0387,,2024-04-29,2023-12-18,Owned
VEH-0563,Van,Aravind-837,1059.6 kg,175.8,44,HUB-MYS,2017-07-21,119768.3,Active,DRV-0077,,2024-12-02,2025-06-06,Owned
VEH-0601,Truck,Nexon-838,8439.3,1111.9,57,HUB-GUW,2020-07-14,79910.4,Maintenance,DRV-0024,,2024-02-13,2024-05-31,3PL Partner
VEH-0533,Van,UrbanCraft-200,463.8,188.6,40,HUB-PUN,2022-02-28,221616.9,Retired,DRV-0362,,2024-02-29,2025-04-11,3PL Partner
VEH-0462,Van,UrbanCraft-655,455.4,181.1,39,HUB-MYS,2021-04-07,147071.5,Active,DRV-0344,,2025-11-02,2025-08-19,3PL Partner
VEH-0387,Bike,Tamira-468,23.6,118.6,33,HUB-PUN,2020-02-11,34380.0,Idle,DRV-0802,,2024-09-07,2025-02-22,Leased
