date,city,humidity_pct,precipitation_mm,wind_speed_kmph,visibility_km,condition,storm_alert,temp_c
2025-01-18,Chennai,63,0.6,19.9,11.1,Clear,0,25.3
2025-01-19,Chennai,75,0.8,23.7,6.3,Clear,0,81.4
2025-01-20,Chennai,43,19.1,21.0,5.7,Heavy Rain,1,28.2
2025-01-21,Chennai,64,1.8,5.8,5.4,Sunny,0,30.4
2025-01-22,Chennai,59,0.8,23.9,7.6,Clear,0,26.055555555555557
2025-01-23,Chennai,50,1.0,5.9,9.2,Sunny,0,
2025-01-24,Chennai,42,1.9,11.5,4.8,Clear,0,26.055555555555557
2025-01-25,Chennai,42,24.9,24.8,11.6,Heavy Rain,0,25.5
2025-01-26,Chennai,30,0.8,28.2,8.1,Clear,0,29.8
2025-01-27,Chennai,68,1.3,8.1,4.3,Clear,0,22.6
2025-01-28,Chennai,66,19.8,13.0,4.8,Rain,0,24.1
2025-01-29,Chennai,63,44.2,29.2,6.6,Heavy Rain,0,26.9
2025-01-30,Chennai,49,104.9,8.2,5.4,Rain,1,30.6
2025-01-31,Chennai,78,0.7,34.6,6.7,Clear,0,21.0
2025-02-01,Chennai,44,0.0,27.2,2.2,Fog,0,27.8
2025-02-02,Chennai,89,74.5,7.2,4.9,Rain,0,25.777777777777782
2025-02-03,Chennai,69,0.3,35.6,8.0,Cloudy,0,22.3
2025-02-04,Chennai,83,1.9,22.1,9.9,Cloudy,0,26.0
2025-05-02,Chennai,54,1.8,43.8,1.4,Fog,0,26.8
2025-06-02,Chennai,73,16.7,39.3,9.3,Rain,0,24.6
2025-02-07,Chennai,39,22.1,24.5,7.3,Rain,1,30.1
2025-02-08,Chennai,88,1.4,30.7,4.8,Sunny,0,26.22222222222222
2025-02-09,Chennai,61,0.5,7.4,6.2,Cloudy,0,28.1
2025-10-02,Chennai,90,82.5,18.7,4.0,Rain,0,34.0
2025-02-11,Chennai,84,1.1,18.9,10.0,Clear,0,31.4
2025-02-12,Chennai,,1.0,12.0,4.1,Cloudy,0,30.3
2025-02-13,Chennai,77,0.5,30.6,10.8,Clear,0,29.72222222222222
2025-02-14,Chennai,41,45.0,22.2,11.5,Rain,0,28.9
2025-02-15,Chennai,41,0.0,6.4,5.2,Cloudy,0,32.2
2025-02-16,Chennai,74,0.3,41.8,4.4,Clear,0,28.8
2025-02-17,Chennai,31,0.4,34.7,7.5,Clear,0,86.5
2025-02-18,Chennai,53,0.4,20.1,5.4,Cloudy,0,28.0
2025-02-19,Chennai,33,1.2,17.4,10.9,Clear,0,23.3
2025-02-20,Chennai,74,1.7,43.6,12.0,Clear,0,37.2
2025-02-21,Chennai,61,41.8,35.5,11.2,Heavy Rain,1,
2025-02-23,Chennai,42,0.7,44.2,11.4,Clear,0,31.2
2025-02-24,Chennai,54,0.6,16.8,5.5,Clear,0,30.7
2025-02-25,Chennai,83,108.5,16.7,6.9,Rain,0,
2025-02-26,Chennai,52,0.8,18.3,8.0,Clear,0,25.3
2025-02-27,Chennai,51,98.7,11.6,10.8,Rain,0,28.5
2025-02-28,Chennai,94,1.8,8.6,8.7,Clear,0,30.4
2025-03-01,Chennai,84,1.2,3.6,9.6,Clear,0,36.7
2025-02-03,Chennai,86,0.7,unknown,5.8,Cloudy,0,27.9
2025-03-03,Chennai,40,89.0,21.7,10.7,Thunderstorm,0,36.9
2025-03-04,Chennai,65,1.1,21.8,2.5,Fog,0,29.5
2025-03-05,Chennai,78,40.2,14.6,8.8,Thunderstorm,1,34.0
2025-03-06,Chennai,42,1.4,24.2,10.7,Cloudy,0,30.0
2025-07-03,Chennai,68,71.9,37.0,7.9,Rain,0,93.0
2025-08-03,Chennai,88,0.1,41.9,7.1,Clear,0,34.4
2025-09-03,Chennai,29,1.0,41.5,6.2,Sunny,0,29.0
2025-10-03,Chennai,89,7.3,3.9,7.2,Thunderstorm,0,34.2
2025-03-11,Chennai,86,1.0,4.9,6.2,Clear,0,28.9
2025-12-03,Chennai,32,0.6,10.4,10.4,Clear,0,31.6
2025-03-13,Chennai,94,0.8,8.4,9.2,Clear,0,34.5
2025-03-14,Chennai,48,0.8,44.3,6.7,Sunny,0,30.2
2025-03-15,Chennai,98,42.3,21.6,6.6,Rain,1,27.8
2025-03-16,Chennai,54,26.6,37.5,7.7,Heavy Rain,1,33.9
2025-03-17,Chennai,37,0.8,11.2,6.9,Clear,0,30.1
2025-03-18,Chennai,87,0.3,10.6,9.3,Clear,0,34.4
2025-03-19,Chennai,29,1.9,2.5,6.7,Sunny,0,32.5
2025-03-20,Chennai,94,0.8,35.0,8.2,Sunny,0,28.7
2025-03-21,Chennai,28,99.1,40.3,4.9,Thunderstorm,0,28.1
2025-03-22,Chennai,64,105.0,33.7,9.8,Heavy Rain,1,32.6
2025-03-23,Chennai,48,0.1,27.6,7.2,Clear,0,32.4
2025-03-24,Chennai,40,0.7,33.3,10.7,Clear,0,25.9
2025-03-25,Chennai,83,0.8,30.0,10.9,Clear,0,33.55555555555556
2025-03-26,Chennai,38,0.9,12.9,11.2,Clear,0,32.2
2025-03-27,Chennai,30,1.3,13.1,8.1,Sunny,0,29.3
2025-03-28,Chennai,38,66.7,40.9,8.3,Heavy Rain,0,26.7
2025-03-29,Chennai,72,1.9,39.0,8.9,Cloudy,0,88.3
2025-03-30,Chennai,91,1.9,9.2,7.1,Clear,0,31.0
2025-03-31,Chennai,95,1.3,34.7,4.1,Cloudy,0,100.2
2025-01-04,Chennai,50,1.3,10.8,10.8,Clear,0,30.1
2025-02-04,Chennai,39,1.9,25.7,11.4,Cloudy,0,28.1
2025-04-03,Chennai,64,1.3,15.7,11.3,Cloudy,0,31.4
2025-04-04,Chennai,38,1.4,32.6,11.0,Cloudy,0,34.6
2025-05-04,Chennai,70,1.2,24.9,9.1,Cloudy,0,29.0
2025-04-06,Chennai,54,0.7,34.2,7.7,Clear,0,31.5
2025-07-04,Chennai,77,35.0,15.8,4.5,Rain,0,30.3
2025-04-08,Chennai,40,113.8,24.4,6.8,Thunderstorm,0,32.1
2025-04-09,Chennai,82,101.6,9.0,9.7,Thunderstorm,1,33.2
2025-10-04,Chennai,38,0.5,4.5,1.0,Fog,0,30.0
2025-04-11,Chennai,70,60.9,7.1,6.2,Thunderstorm,1,34.0
2025-04-12,Chennai,78,0.2,30.9,6.7,Clear,0,32.5
2025-04-13,Chennai,53,1.8,35.1,8.1,Clear,0,
2025-04-14,Chennai,62,1.5,37.0,11.1,Clear,0,88.9
2025-04-15,Chennai,54,1.5,27.8,9.0,Clear,0,35.9
2025-04-16,Chennai,-,1.2,24.2,8.2,Clear,0,33.6
2025-04-17,Chennai,67,1.0,23.0,9.0,Clear,0,31.0
2025-04-18,Chennai,76,0.4,30.8,4.7,Cloudy,0,33.9
2025-04-19,Chennai,39,0.4,32.4,4.6,Sunny,0,31.833333333333332
2025-04-20,Chennai,78,1.7,10.0,4.6,Cloudy,0,
2025-04-21,Chennai,62,78.1,21.2,7.3,Thunderstorm,0,21.6
2025-04-22,Chennai,55,1.1,24.8,0.7,Fog,0,30.4
2025-04-23,Chennai,71,1.5,7.9,9.7,Clear,0,31.9
2025-04-24,Chennai,91,0.0,8.8,10.3,Clear,0,31.2
2025-04-25,Chennai,85,0.6,14.8,10.3,Cloudy,0,27.6
2025-04-26,Chennai,42,19.5,27.5,4.8,Thunderstorm,0,32.4
2025-04-27,Chennai,51,13.8,24.6,8.5,Rain,1,30.3
2025-04-28,Chennai,86,10.2,4.5,7.0,Heavy Rain,0,28.0
2025-04-29,Chennai,85,1.7,6.0,0.7,Fog,0,33.6
2025-04-30,Chennai,68,2.0,  ,4.1,Cloudy,0,36.0
2025-01-05,Chennai,59,1.2,24.2,8.5,Cloudy,0,34.388888888888886
2025-05-02,Chennai,61,1.0,23.5,5.0,Clear,0,29.0
2025-05-03,Chennai,84,1.3,24.8,7.1,Cloudy,0,31.8
2025-05-04,Chennai,54,0.8,10.2,5.9,Clear,0,26.833333333333332
2025-05-05,Chennai,49,1.8,38.8,4.0,Clear,0,31.0
2025-05-06,Chennai,55,112.7,3.0,6.5,Rain,0,36.8
2025-05-07,Chennai,49,23.8,4.9,9.8,Thunderstorm,0,29.2
2025-05-08,Chennai,,1.4,33.1,5.9,Clear,0,31.2
2025-09-05,Chennai,66,64.3,29.7,11.6,Rain,1,30.4
2025-10-05,Chennai,73,84.4,35.9,9.0,Thunderstorm,0,33.4
2025-11-05,Chennai,87,106.5,36.1,7.2,Thunderstorm,0,35.8
2025-12-05,Chennai,54,0.5,22.2,8.7,Cloudy,0,33.8
2025-05-13,Chennai,68,0.8,29.1,10.9,Cloudy,0,32.0
2025-05-14,Chennai,39,79.9,26.2,10.3,Rain,0,75.5
2025-05-15,Chennai,41,0.9,12.4,11.9,Clear,0,25.1
2025-05-16,Chennai,62,1.2,9.8,10.5,Cloudy,0,28.0
2025-05-17,Chennai,84,1.6,27.1,8.8,Cloudy,0,30.1
2025-05-18,Chennai,71,1.3,31.8,7.7,Sunny,0,28.4
2025-05-19,Chennai,28,0.2,13.4,8.8,Clear,0,29.444444444444443
2025-05-20,Chennai,87,1.0,-,4.8,Sunny,0,26.5
2025-05-21,Chennai,29,0.5,28.0,9.8,Clear,0,33.6
2025-05-22,Chennai,72,0.4,35.3,4.0,Clear,0,26.4
2025-05-23,Chennai,65,1.7,19.5,1.0,Fog,0,28.9
2025-05-24,Chennai,47,0.1,,11.9,Cloudy,0,28.8
2025-05-25,Chennai,86,0.8,25.1,10.4,Cloudy,0,31.4
2025-05-26,Chennai,62,1.9,33.7,9.2,Cloudy,0,
2025-05-27,Chennai,42,50.4,10.6,11.7,Rain,0,31.7
2025-05-28,Chennai,82,0.6,16.9,10.0,Sunny,0,31.6
2025-05-29,Chennai,38,0.6,14.3,7.0,Clear,0,29.7
2025-05-30,Chennai,87,1.6,26.7,5.7,Clear,0,31.3
2025-05-31,Chennai,63,0.6,22.3,9.4,Sunny,0,27.9
2025-06-01,Chennai,29,0.4,10.4,11.9,Cloudy,0,29.8
2025-03-06,Chennai,31,1.8,14.9,10.3,Clear,0,19.2
2025-04-06,Chennai,70,15.0,2.0,9.9,Rain,1,30.5
2025-05-06,Chennai,60,88.9,16.8,7.5,Thunderstorm,1,31.333333333333332
2025-06-06,Chennai,64,1.9,43.9,5.8,Clear,0,25.1
2025-06-07,Chennai,33,37.8,31.6,5.0,Heavy Rain,0,30.7
2025-06-08,Chennai,70,1.9,34.2,2.9,Fog,0,24.6
2025-09-06,Chennai,59,59.3,11.5,6.9,Rain,0,27.1
2025-06-10,Chennai,30,0.9,30.4,8.4,Clear,0,25.9
2025-06-11,Chennai,30,1.5,24.6,6.5,Clear,0,28.9
2025-06-12,Chennai,86,1.7,37.5,4.3,Sunny,0,26.7
2025-06-13,Chennai,58,1.4,35.0,11.1,Sunny,0,26.1
2025-06-14,Chennai,78,0.0,2.3,10.2,Clear,0,25.555555555555557
2025-06-15,Chennai,52,0.5,33.9,0.7,Fog,0,26.7
2025-06-16,Chennai,28,25.8,18.7,5.7,Heavy Rain,0,23.0
2025-06-17,Chennai,50,2.0,35.3,11.0,Sunny,0,23.5
2025-06-18,Chennai,46,46.4,11.6,11.6,Rain,1,24.9
2025-06-19,Chennai,75,37.1,37.8,9.8,Rain,0,26.9
2025-06-20,Chennai,49,1.1,3.6,6.9,Clear,0,25.2
2025-06-21,Chennai,59,0.0,5.3,11.6,Clear,0,23.2
2025-06-22,Chennai,92,1.7,18.5,10.3,Cloudy,0,
2025-06-23,Chennai,29,1.5,32.4,8.4,Cloudy,0,24.9
2025-06-24,Chennai,39,17.6,36.7,6.5,Rain,0,21.5
2025-06-25,Chennai,48,1.2,7.2,0.7,Fog,0,81.6
2025-06-26,Chennai,unknown,25.1,13.4,4.2,Rain,0,21.1
2025-06-27,Chennai,41,0.5,27.1,8.3,Clear,0,24.055555555555557
2025-06-28,Chennai,46,1.3,26.0,2.7,Fog,0,23.8
2025-06-29,Chennai,71,1.2,8.3,9.4,Cloudy,0,23.3
2025-06-30,Chennai,56,2.0,35.7,11.4,Cloudy,0,24.0
2025-07-01,Chennai,84,61.9,23.5,8.8,Rain,0,23.0
2024-01-01,Coimbatore,57,1.3,16.7,8.0,Clear,0,19.6
2024-01-02,Coimbatore,51,62.3,15.8,11.8,Rain,1,
2024-03-01,Coimbatore,82,117.5,25.2,4.4,Heavy Rain,0,24.8
2024-01-04,Coimbatore,74,1.6,38.6,10.2,Sunny,0,26.8
2024-01-05,Coimbatore,46,0.1,33.7,5.6,Clear,0,28.4
2024-01-06,Coimbatore,86,19.8,43.7,4.4,Thunderstorm,0,22.9
2024-01-07,Coimbatore,80,1.7,41.3,6.9,Clear,0,28.1
2024-01-08,Coimbatore,,1.9,2.7,5.7,Clear,0,18.2
2024-09-01,Coimbatore,89,0.9,41.0,9.0,Cloudy,0,25.1
2024-01-10,Coimbatore,49,0.3,18.0,7.2,Cloudy,0,25.4
2024-11-01,Coimbatore,91,1.0,44.5,10.4,Clear,0,25.0
2024-01-12,Coimbatore,83,107.9,35.9,9.8,Rain,0,25.944444444444443
2024-01-13,Coimbatore,94,36.2,14.3,11.9,Rain,0,23.111111111111107
2024-01-14,Coimbatore,88,0.3,40.0,7.6,Cloudy,0,30.666666666666668
2024-01-15,Coimbatore,57,74.7,33.3,9.6,Rain,1,26.2
2024-01-16,Coimbatore,95,0.6,16.8,6.5,Sunny,0,77.4
2024-01-17,Coimbatore,32,2.0,31.3,11.5,Clear,0,25.0
2024-01-18,Coimbatore,54,0.5,30.4,2.6,Fog,0,24.5
2024-01-19,Coimbatore,65,0.6,37.2,8.6,Cloudy,0,23.9
2024-01-20,Coimbatore,47,0.4,17.8,6.5,Sunny,0,22.3
2024-01-21,Coimbatore,39,44.6,29.9,7.4,Heavy Rain,1,29.1
2024-01-23,Coimbatore,68,73.6,40.9,8.9,Rain,1,26.5
2024-01-24,Coimbatore,  ,29.2,2.4,5.3,Rain,0,26.9
2024-01-25,Coimbatore,80,1.5,18.8,2.8,Fog,0,32.0
2024-01-26,Coimbatore,55,60.9,3.8,7.1,Heavy Rain,0,25.7
2024-01-27,Coimbatore,39,19.5,39.0,8.5,Heavy Rain,0,82.6
2024-01-28,Coimbatore,58,0.8,13.6,6.0,Cloudy,0,24.499999999999996
2024-01-29,Coimbatore,40,0.2,30.9,10.0,Clear,0,32.6
2024-01-30,Coimbatore,48,1.7,7.1,5.9,Clear,0,25.0
2024-01-31,Coimbatore,71,103.3,5.9,4.6,Rain,0,31.5
2024-02-01,Coimbatore,46,43.9,unknown,11.4,Thunderstorm,1,30.1
2024-02-02,Coimbatore,68,0.2,9.9,10.1,Cloudy,0,30.2
2024-02-03,Coimbatore,75,40.2,42.8,10.4,Rain,0,32.9
2024-04-02,Coimbatore,43,1.7,27.2,11.8,Cloudy,0,30.8
2024-05-02,Coimbatore,28,0.4,32.4,9.0,Clear,0,22.38888888888889
2024-06-02,Coimbatore,65,0.3,20.2,11.8,Sunny,0,31.5
2024-07-02,Coimbatore,84,1.8,2.1,8.8,Clear,0,26.6
2024-02-08,Coimbatore,62,0.7,26.9,4.6,Cloudy,0,30.8
2024-10-02,Coimbatore,53,0.9,31.8,9.8,Clear,0,24.3
2024-02-11,Coimbatore,31,0.5,28.6,11.2,Sunny,0,29.8
2024-02-12,Coimbatore,75,1.2,38.9,5.9,Cloudy,0,33.4
2024-02-13,Coimbatore,58,93.9,43.7,8.0,Heavy Rain,0,36.8
2024-02-14,Coimbatore,45,1.8,43.8,11.1,Clear,0,28.666666666666668
2024-02-15,Coimbatore,54,0.3,23.2,6.0,Clear,0,24.9
2024-02-16,Coimbatore,90,1.2,30.7,2.8,Fog,0,29.5
2024-02-17,Coimbatore,81,105.2,43.3,9.3,Rain,0,21.9
2024-02-18,Coimbatore,98,1.8,33.1,11.2,Clear,0,33.1
2024-02-19,Coimbatore,82,61.7,26.7,6.7,Rain,0,31.0
2024-02-20,Coimbatore,41,0.1,34.8,8.4,Clear,0,31.1
2024-02-21,Coimbatore,50,119.3,23.5,4.6,Heavy Rain,0,31.4
2024-02-22,Coimbatore,77,2.0,40.3,4.2,Clear,0,27.6
2024-02-23,Coimbatore,85,0.7,33.2,11.9,Clear,0,30.7
2024-02-24,Coimbatore,80,83.8,20.9,9.6,Thunderstorm,0,90.6
2024-02-25,Coimbatore,81,1.5,22.6,8.3,Clear,0,27.0
2024-02-26,Coimbatore,53,0.6,32.0,10.7,Clear,0,37.4
2024-02-27,Coimbatore,90,0.2,37.8,2.3,Fog,0,30.8
2024-02-29,Coimbatore,68,57.0,6.5,7.6,Rain,1,30.8
2024-01-03,Coimbatore,  ,0.8,33.9,11.3,Cloudy,0,29.8
2024-02-03,Coimbatore,81,1.8,41.3,5.2,Clear,0,28.833333333333332
2024-03-03,Coimbatore,96,20.2,13.7,9.2,Rain,1,29.9
2024-04-03,Coimbatore,88,1.1,39.5,11.4,Sunny,0,32.3
2024-05-03,Coimbatore,64,38.1,10.7,6.8,Rain,1,35.1
2024-06-03,Coimbatore,38,0.3,30.1,4.2,Cloudy,0,29.4
2024-03-07,Coimbatore,55,0.6,25.3,10.6,Clear,0,32.8
2024-08-03,Coimbatore,91,0.3,39.4,7.7,Clear,0,30.3
2024-03-09,Coimbatore,43,0.7,15.2,6.5,Clear,0,33.5
2024-03-10,Coimbatore,61,109.3,32.2,4.3,Rain,0,28.0
2024-11-03,Coimbatore,87,1.5,21.3,10.5,Sunny,0,36.1
2024-12-03,Coimbatore,38,0.4,26.4,5.6,Clear,0,31.2
2024-03-13,Coimbatore,46,0.7,6.2,6.5,Clear,0,32.0
2024-03-14,Coimbatore,57,1.3,34.1,9.4,Clear,0,31.3
2024-03-15,Coimbatore,96,86.2,7.9,10.5,Rain,0,33.2
2024-03-16,Coimbatore,82,20.0,42.0,5.3,Rain,0,31.2
2024-03-17,Coimbatore,85,0.0,9.0,6.8,Clear,0,32.2
2024-03-18,Coimbatore,85,1.2,8.6,10.5,Clear,0,30.8
2024-03-19,Coimbatore,35,0.5,36.6,9.5,Clear,0,33.4
2024-03-21,Coimbatore,90,106.0,34.1,9.0,Rain,0,31.0
2024-03-23,Coimbatore,73,13.1,21.8,4.8,Thunderstorm,1,31.1
2024-03-24,Coimbatore,89,1.6,23.2,5.5,Clear,0,32.5
2024-03-25,Coimbatore,30,19.5,11.1,9.4,Rain,0,29.1
2024-03-26,Coimbatore,69,0.5,44.3,10.9,Clear,0,29.6
2024-03-27,Coimbatore,29,0.7,3.7,0.4,Fog,0,97.3
2024-03-28,Coimbatore,76,111.0,26.7,7.5,Thunderstorm,0,36.3
2024-03-29,Coimbatore,48,0.0,22.2,10.3,Cloudy,0,26.1
2024-03-30,Coimbatore,92,0.6,9.8,4.8,Cloudy,0,31.2
2024-03-31,Coimbatore,95,0.1,34.9,6.1,Sunny,0,34.5
2024-01-04,Coimbatore,49,1.6,25.2,10.5,Cloudy,0,32.5
2024-02-04,Coimbatore,67,1.0,28.5,1.5,Fog,0,32.5
2024-03-04,Coimbatore,29,89.6,28.0,10.1,Rain,1,32.6
2024-05-04,Coimbatore,91,1.7,20.2,6.3,Clear,0,33.6
2024-04-06,Coimbatore,33,0.7,19.1,9.2,Clear,0,34.0
2024-07-04,Coimbatore,57,86.8,5.8,6.7,Thunderstorm,1,30.9
2024-04-08,Coimbatore,56,44.6,31.8,9.2,Rain,0,29.7
2024-04-09,Coimbatore,35,1.5,35.9,8.6,Clear,0,36.6
2024-04-10,Coimbatore,46,1.6,42.8,4.6,Clear,0,33.3
2024-04-11,Coimbatore,67,9.6,33.6,10.6,Heavy Rain,1,34.5
2024-04-12,Coimbatore,68,0.0,25.3,5.8,Clear,0,27.5
2024-04-13,Coimbatore,69,82.9,8.7,4.8,Heavy Rain,1,31.7
2024-04-14,Coimbatore,83,0.1,22.9,7.3,Cloudy,0,28.8
2024-04-15,Coimbatore,,53.0,14.0,9.1,Thunderstorm,0,34.77777777777778
2024-04-16,Coimbatore,51,1.0,35.4,10.7,Cloudy,0,29.8
2024-04-17,Coimbatore,46,0.5,7.2,8.3,Clear,0,34.8
2024-04-18,Coimbatore,93,0.7,35.2,6.3,Clear,0,
2024-04-19,Coimbatore,73,1.2,16.6,7.5,Sunny,0,30.9
2024-04-21,Coimbatore,51,1.0,27.3,6.4,Clear,0,26.6
2024-04-22,Coimbatore,51,116.2,35.4,8.8,Rain,0,30.6
2024-04-23,Coimbatore,33,1.2,41.3,10.1,Cloudy,0,28.1
2024-04-24,Coimbatore,92,1.9,28.9,6.5,Cloudy,0,31.0
2024-04-26,Coimbatore,95,0.4,39.9,8.8,Sunny,0,28.3
2024-04-27,Coimbatore,48,85.8,20.3,7.1,Thunderstorm,0,33.9
2024-04-28,Coimbatore,80,1.4,22.2,7.8,Clear,0,32.388888888888886
2024-04-29,Coimbatore,81,97.7,4.2,7.8,Heavy Rain,1,34.2
2024-04-30,Coimbatore,90,1.7,12.7,8.6,Clear,0,27.9
2024-01-05,Coimbatore,97,110.7,9.9,9.2,Rain,0,32.6
2024-05-02,Coimbatore,31,1.4,9.2,6.2,Clear,0,25.2
2024-03-05,Coimbatore,38,1.1,43.1,11.9,Cloudy,0,34.1
2024-05-04,Coimbatore,77,108.1,13.4,11.6,Heavy Rain,0,28.944444444444443
2024-05-05,Coimbatore,36,1.8,41.7,7.2,Clear,0,32.94444444444444
2024-05-06,Coimbatore,29,1.5,5.9,4.0,Clear,0,25.4
2024-07-05,Coimbatore,67,0.4,42.3,10.1,Sunny,0,32.5
2024-05-08,Coimbatore,58,1.9,30.7,4.7,Clear,0,31.22222222222222
2024-09-05,Coimbatore,87,87.2,10.8,5.1,Heavy Rain,0,28.5
2024-05-11,Coimbatore,67,14.1,16.6,8.4,Rain,0,31.5
2024-05-12,Coimbatore,82,117.9,4.3,7.9,Heavy Rain,1,33.9
2024-05-13,Coimbatore,45,1.8,41.6,1.1,Fog,0,24.5
2024-05-14,Coimbatore,32,0.9,24.9,9.1,Cloudy,0,28.9
2024-05-15,Coimbatore,35,74.1,3.4,8.9,Rain,1,27.1
2024-05-16,Coimbatore,47,2.0,28.5,10.0,Cloudy,0,29.1
2024-05-17,Coimbatore,36,1.3,12.5,6.3,Clear,0,30.9
2024-05-18,Coimbatore,62,0.3,8.8,11.0,Clear,0,25.6
2024-05-19,Coimbatore,80,1.5,24.8,11.8,Clear,0,26.3
2024-05-20,Coimbatore,76,1.0,35.4,11.9,Clear,0,34.5
2024-05-21,Coimbatore,67,0.7,5.7,1.9,Fog,0,32.9
2024-05-22,Coimbatore,94,1.7,16.3,5.9,Cloudy,0,28.8
2024-05-24,Coimbatore,60,1.8,12.3,7.9,Sunny,0,29.0
2024-05-25,Coimbatore,31,68.6,8.2,4.3,Rain,0,28.1
2024-05-26,Coimbatore,98,44.4,42.7,8.7,Rain,1,38.3
2024-05-27,Coimbatore,35,66.2,42.3,10.3,Thunderstorm,1,30.3
2024-05-28,Coimbatore,89,58.9,38.2,7.1,Heavy Rain,0,26.3
2024-05-29,Coimbatore,90,2.0,14.2,9.5,Cloudy,0,20.944444444444443
2024-05-30,Coimbatore,64,1.3,,4.4,Cloudy,0,23.3
2024-05-31,Coimbatore,52,37.4,44.3,10.8,Rain,0,31.5
2024-06-01,Coimbatore,61,25.7,19.9,9.3,Rain,0,25.9
2024-02-06,Coimbatore,,0.8,24.0,8.9,Clear,0,34.2
2024-06-03,Coimbatore,40,0.7,38.9,5.1,Clear,0,26.7
2024-06-04,Coimbatore,36,29.8,25.1,4.9,Heavy Rain,1,32.6
2024-05-06,Coimbatore,40,0.5,35.3,10.6,Clear,0,25.5
2024-06-08,Coimbatore,68,1.4,27.8,4.8,Clear,0,24.1
2024-09-06,Coimbatore,95,1.1,27.1,11.3,Clear,0,26.2
2024-06-10,Coimbatore,42,1.8,28.0,9.4,Clear,0,27.0
2024-11-06,Coimbatore,84,1.0,36.8,10.5,Clear,0,30.6
2024-12-06,Coimbatore,69,1.4,4.6,5.0,Cloudy,0,22.722222222222225
2024-06-13,Coimbatore,81,1.2,25.3,0.4,Fog,0,21.6
2024-06-14,Coimbatore,64,1.3,22.4,11.7,Cloudy,0,26.3
2024-06-15,Coimbatore,62,1.0,16.1,10.2,Clear,0,29.6
2024-06-16,Coimbatore,47,0.1,,8.1,Clear,0,27.9
2024-06-17,Coimbatore,67,0.3,37.1,11.1,Cloudy,0,21.6
2024-06-18,Coimbatore,53,1.2,19.9,11.4,Cloudy,0,29.6
2024-06-19,Coimbatore,45,119.4,42.6,6.3,Heavy Rain,0,22.2
2024-06-20,Coimbatore,,55.9,5.7,9.9,Rain,0,27.6
2024-06-21,Coimbatore,66,1.4,19.2,9.1,Cloudy,0,27.9
2024-06-22,Coimbatore,69,1.8,38.1,1.5,Fog,0,23.5
2024-06-23,Coimbatore,96,91.5,34.8,10.3,Rain,1,26.3
2024-06-24,Coimbatore,87,1.4,21.5,7.1,Clear,0,23.1
2024-06-25,Coimbatore,49,26.1,4.8,6.5,Rain,0,23.9
2024-06-26,Coimbatore,93,1.1,10.4,10.9,Cloudy,0,28.9
2024-06-27,Coimbatore,61,1.5,33.1,0.7,Fog,0,29.8
2024-06-28,Coimbatore,85,0.1,25.5,0.5,Fog,0,21.7
2024-06-29,Coimbatore,33,1.5,44.8,4.8,Cloudy,0,16.1
2024-06-30,Coimbatore,65,0.2,23.2,6.8,Sunny,0,80.2
2024-01-07,Coimbatore,80,39.8,44.4,5.1,Heavy Rain,0,
2024-07-02,Coimbatore,58,0.0,19.2,10.8,Cloudy,0,
2024-07-03,Coimbatore,92,0.1,35.1,11.5,Sunny,0,21.4
2024-04-07,Coimbatore,92,0.2,39.3,9.8,Sunny,0,25.9
2024-07-05,Coimbatore,,11.4,30.3,11.0,Thunderstorm,0,25.5
2024-07-06,Coimbatore,,77.5,28.6,7.7,Rain,0,28.111111111111107
2024-07-07,Coimbatore,43,1.8,14.0,11.6,Cloudy,0,78.5
2024-07-08,Coimbatore,34,0.6,32.5,7.8,Clear,0,18.0
2024-09-07,Coimbatore,45,0.3,25.8,6.4,Clear,0,27.0
2024-10-07,Coimbatore,98,118.2,4.1,8.2,Rain,1,16.7
2024-11-07,Coimbatore,33,1.9,36.3,0.8,Fog,0,21.944444444444443
2024-07-13,Coimbatore,78,0.5,15.2,2.8,Fog,0,24.8
2024-07-14,Coimbatore,81,16.5,20.2,11.0,Rain,0,26.333333333333336
2024-07-15,Coimbatore,74,24.5,11.8,10.3,Heavy Rain,0,18.3
2024-07-16,Coimbatore,50,69.9,21.3,5.4,Thunderstorm,0,28.2
2024-07-17,Coimbatore,81,1.0,24.3,4.1,Clear,0,22.3
2024-07-18,Coimbatore,87,1.5,11.4,10.3,Cloudy,0,20.5
2024-07-19,Coimbatore,75,47.3,6.4,5.7,Rain,0,23.5
2024-07-20,Coimbatore,85,1.0,19.8,7.8,Cloudy,0,16.6
2024-07-21,Coimbatore,36,1.9,23.4,4.8,Clear,0,16.8
2024-07-22,Coimbatore,-,101.2,38.5,5.5,Rain,0,20.444444444444443
2024-07-23,Coimbatore,28,0.8,36.8,7.4,Clear,0,21.9
2024-07-24,Coimbatore,-,0.8,33.0,10.6,Cloudy,0,16.0
2024-07-25,Coimbatore,39,1.1,31.6,8.3,Clear,0,18.6
2024-07-26,Coimbatore,46,0.3,11.9,9.8,Cloudy,0,22.5
2024-07-27,Coimbatore,41,1.8,37.8,5.0,Clear,0,
2024-07-28,Coimbatore,87,21.0,7.4,9.4,Rain,0,65.8
2024-07-29,Coimbatore,unknown,1.4,19.0,10.9,Clear,0,22.555555555555554
2024-07-30,Coimbatore,74,64.3,32.5,6.9,Rain,0,21.3
2024-07-31,Coimbatore,72,1.4,33.0,7.5,Clear,0,20.9
