route_id,vehicle_id,vehicle_type,route_date,order_ids,planned_distance_km,actual_distance_km,planned_duration_min,actual_duration_min,stops_planned,stops_completed,fuel_or_energy_used,driver_id,waypoint_count,fuel_or_energy_value
RTE-00142,VEH-0052,Drone,2024-10-30,"ORD-007629,ORD-003205,ORD-009778",360.41,436.85,22.7,508.6,3,3,1336.0 Wh,,8,1336.0
RTE-00143,VEH-0461,Van,2024-01-14,"ORD-008304,ORD-007505,ORD-006250,ORD-009685,ORD-005708",159.1,437.25,76.0,241.3,5,5,20.97,DRV-0476,10,20.97
RTE-00144,VEH-0149,Bike,2024-09-09,"ORD-012008,ORD-001212,ORD-014893",213.43,447.59,234.8,510.2,3,3,42.85,DRV-0899,13,42.85
RTE-00145,VEH-0664,Truck,2024-09-23,"ORD-011446,ORD-011170,ORD-010023,ORD-012376,ORD-001418",182.37,291.47,453.4,731.8,5,5,819.0 Wh,DRV-0519,13,819.0
RTE-00146,VEH-0700,Truck,2024-06-28,"ORD-012288,ORD-007374,ORD-007602,ORD-003220",171.39,218.08,434.6,383.0,4,4,2055.0 Wh,DRV-0347,5,2055.0
RTE-00147,VEH-0555,Van,2025-04-01,"ORD-014433,ORD-005144,ORD-011897,ORD-003045,ORD-008739,ORD-011636",34.33,379.34,400.8,178.4,6,6,53.8,DRV-0203,14,53.8
RTE-00148,VEH-0029,Drone,2024-01-27,"ORD-002252,ORD-001346,ORD-002758,ORD-003041,ORD-013456,ORD-000127,ORD-010443,ORD-001491,ORD-008700",133.49,,149.1,586.0,9,9,31.02 L,,6,31.02
RTE-00149,VEH-0658,Truck,2024-09-30,"ORD-002031,ORD-002863",167.23,,674.8,304.7,2,2,899.0 Wh,DRV-0003,10,899.0
RTE-00150,VEH-0278,Bike,2024-07-30,"ORD-005559,ORD-012279",397.7,218.57,674.3,496.1,2,2,1492.0 Wh,DRV-0848,8,1492.0
RTE-00151,VEH-0500,Van,2024-04-01,"ORD-001434,ORD-003721,ORD-013210,ORD-011314",70.18,442.46,525.2,286.1,4,4,33.33 L,DRV-0139,5,33.33
RTE-00152,VEH-0682,Truck,2024-03-29,"ORD-012011,ORD-010390,ORD-014711,ORD-011149,ORD-008163,ORD-001182",307.29,,463.2,72.3,6,6,16.11 L,DRV-0751,8,16.11
RTE-00153,VEH-0636,Truck,2025-02-24,"ORD-003150,ORD-000001,ORD-007271",333.68,405.11,435.3,179.6,3,2,404.0 Wh,DRV-0257,3,404.0
RTE-00154,VEH-0642,Truck,2024-10-26,"ORD-010681,ORD-009312,ORD-007179,ORD-000889",227.79,151.62,378.1,468.2,4,4,1572.0 Wh,DRV-0592,4,1572.0
RTE-00155,VEH-0410,Van,2024-12-01,"ORD-005771,ORD-006124,ORD-011507,ORD-004304,ORD-004299,ORD-002161,ORD-007749,ORD-004837",222.8,232.49,55.7,423.9,8,8,38.35 L,DRV-0164,10,38.35
RTE-00156,VEH-0597,Truck,2024-09-21,"ORD-013517,ORD-008205",26.91,114.19,529.1,42.3,2,2,38.32 L,DRV-0296,13,38.32
RTE-00157,VEH-0076,Drone,2024-11-11,"ORD-008307,ORD-008561,ORD-009139,ORD-005749,ORD-005798",361.6,114.7,181.7,588.8,5,5,33.03 L,,10,33.03
RTE-00158,VEH-0655,Truck,2024-12-05,"ORD-011203,ORD-002100,ORD-008752,ORD-003786,ORD-008475,ORD-013881,ORD-002582",272.5,274.13,235.7,129.6,7,5,1217.0 Wh,DRV-0898,7,1217.0
RTE-00159,VEH-0040,Drone,2025-05-06,"ORD-001664,ORD-000720,ORD-000740,ORD-002296,ORD-001698,ORD-000378,ORD-010271",341.44,405.34,444.2,112.0,7,7,26.02 L,,3,26.02
RTE-00160,VEH-0548,Van,2024-04-16,"ORD-001255,ORD-014952,ORD-011924",78.92,131.79,272.1,586.6,3,3,57.11 L,DRV-0571,7,57.11
RTE-00161,VEH-0339,Bike,2025-01-05,"ORD-002253,ORD-013246,ORD-010353,ORD-012555,ORD-006284,ORD-000787,ORD-013009,ORD-010386",386.53,337.65,228.3,216.8,8,8,296.0 Wh,DRV-0109,5,296.0
RTE-00162,VEH-0565,Van,2024-07-17,"ORD-002443,ORD-011186",114.42,79.85,556.2,697.2,2,2,703.0 Wh,DRV-0109,9,703.0
RTE-00163,VEH-0608,Truck,2025-03-02,ORD-002262,243.5,17.59,366.4,537.8,1,1,26.41 L,DRV-0570,7,26.41
RTE-00164,VEH-0680,Truck,2025-04-18,"ORD-004400,ORD-009346,ORD-012932,ORD-004187,ORD-006849,ORD-007012,ORD-008770,ORD-013443,ORD-010965",20.74,362.39,180.9,205.9,9,9,15.5 L,DRV-0384,10,15.5
RTE-00165,VEH-0641,Truck,2024-08-04,"ORD-014459,ORD-004524,ORD-006421,ORD-013683,ORD-006162,ORD-012399,ORD-008044,ORD-002899",131.53,305.89,86.0,334.4,8,8,39.75,DRV-0185,13,39.75
RTE-00166,VEH-0427,Van,2024-06-12,"ORD-010245,ORD-007957,ORD-012507,ORD-009849,ORD-013656,ORD-010508",93.98,270.74,86.9,141.8,6,6,1513.0 Wh,DRV-0615,7,1513.0
RTE-00167,VEH-0352,Bike,2024-05-28,"ORD-003900,ORD-001694,ORD-010844,ORD-010581,ORD-013147,ORD-005066",372.99,370.29,449.2,631.5,6,6,7.2 L,DRV-0357,4,7.2
RTE-00168,VEH-0572,Van,2025-04-03,"ORD-003631,ORD-010201",218.38,180.95,669.3,681.3,2,2,1828.0 Wh,DRV-0891,9,1828.0
RTE-00169,VEH-0046,Drone,2025-02-09,"ORD-013191,ORD-006852,ORD-000949,ORD-013540,ORD-002259",311.58,42.99,145.7,97.7,5,5,1425.0 Wh,,3,1425.0
RTE-00170,VEH-0445,Van,2025-04-24,"ORD-007221,ORD-005905,ORD-005074,ORD-005641,ORD-002172,ORD-010659",188.95,331.2,218.3,183.4,6,6,6.07,DRV-0891,7,6.07
RTE-00171,VEH-0372,Bike,2024-01-03,"ORD-011011,ORD-010791,ORD-012962,ORD-011814,ORD-011615",275.74,32.07,21.5,507.6,5,3,13.03,DRV-0760,6,13.03
RTE-00172,VEH-0661,Truck,2024-08-04,"ORD-002713,ORD-000993,ORD-001382",376.37,278.72,487.9,726.0,3,3,1669.0 Wh,DRV-0768,6,1669.0
RTE-00173,VEH-0111,Drone,2025-06-28,"ORD-000820,ORD-005673,ORD-005609,ORD-003362",173.48,454.2,174.0,476.0,4,4,7.08 L,,5,7.08
RTE-00174,VEH-0122,Drone,2025-04-29,"ORD-005073,ORD-003539,ORD-004075,ORD-005483,ORD-010234,ORD-004612,ORD-005504,ORD-004646,ORD-013240",348.57,215.34,151.6,623.1,9,9,2135.0 Wh,,11,2135.0
RTE-00175,VEH-0234,Bike,2025-06-29,"ORD-012427,ORD-013383,ORD-006770",91.07,328.71,124.3,784.3,3,3,47.14 L,DRV-0315,12,47.14
RTE-00176,VEH-0426,Van,2024-05-28,"ORD-009374,ORD-012967,ORD-004454",390.9,148.97,614.5,764.0,3,3,1794.0 Wh,DRV-0793,3,1794.0
RTE-00177,VEH-0349,Bike,2024-03-27,ORD-011535,232.21,373.93,167.6,522.8,1,1,6.46,DRV-0449,14,6.46
RTE-00178,VEH-0597,Truck,2024-04-16,"ORD-010290,ORD-012918,ORD-009913,ORD-004459",155.02,127.4,401.1,262.4,4,4,39.69,DRV-0390,10,39.69
RTE-00179,VEH-0491,Van,2024-10-13,"ORD-013390,ORD-002674,ORD-010759,ORD-012566,ORD-001835,ORD-000572,ORD-004047,ORD-012401",254.8,426.21,403.9,538.4,8,8,39.26,DRV-0570,10,39.26
RTE-00180,VEH-0622,Truck,2025-05-30,"ORD-013882,ORD-011663,ORD-006720",10.95,438.02,252.8,357.5,3,3,622.0 Wh,DRV-0143,11,622.0
RTE-00181,VEH-0498,Van,2025-04-07,"ORD-007218,ORD-008868,ORD-000016",195.18,443.2,259.8,685.6,3,2,764.0 Wh,DRV-0175,8,764.0
RTE-00182,VEH-0621,Truck,2025-04-19,"ORD-002101,ORD-011994",89.95,22.89,541.2,516.8,2,2,477.0 Wh,DRV-0281,0,477.0
RTE-00183,VEH-0633,Truck,2025-04-21,"ORD-006233,ORD-002223",78.33,439.86,370.8,515.5,2,1,57.11,DRV-0175,8,57.11
RTE-00184,VEH-0574,Van,2024-12-21,"ORD-001352,ORD-002202,ORD-012592,ORD-006592",254.13,262.58,362.9,672.6,4,4,27.46 L,DRV-0382,13,27.46
RTE-00185,VEH-0462,Van,2024-06-17,"ORD-006644,ORD-004773,ORD-012464,ORD-003811,ORD-008326",11.48,401.62,78.7,677.1,5,5,1725.0 Wh,DRV-0821,12,1725.0
RTE-00186,VEH-0133,Drone,2024-08-14,"ORD-008355,ORD-000502,ORD-013173,ORD-004435,ORD-007062,ORD-004041,ORD-013836,ORD-001827",321.32,421.98,667.3,774.0,8,8,1272.0 Wh,,4,1272.0
RTE-00187,VEH-0225,Bike,2025-04-29,"ORD-000741,ORD-004322,ORD-014933,ORD-003895,ORD-014345,ORD-014613",114.9,398.12,307.5,205.7,6,6,753.0 Wh,DRV-0193,14,753.0
RTE-00188,VEH-0376,Bike,2024-05-01,"ORD-013081,ORD-013314,ORD-007241,ORD-006118,ORD-010255",378.71,335.91,525.7,583.7,5,5,22.62,DRV-0658,11,22.62
RTE-00189,VEH-0484,Van,2024-11-02,ORD-010639,356.59,340.07,33.8,131.9,1,1,896.0 Wh,DRV-0494,11,896.0
RTE-00190,VEH-0694,Truck,2024-03-27,"ORD-006043,ORD-014988",320.34,377.76,292.7,138.4,2,2,52.64,DRV-0345,12,52.64
RTE-00191,VEH-0238,Bike,2024-03-26,ORD-011977,267.56,333.91,490.3,510.5,1,1,300.0 Wh,DRV-0129,3,300.0
RTE-00192,VEH-0699,Truck,2024-02-22,"ORD-008405,ORD-009340,ORD-002182",141.89,246.17,346.7,560.7,3,3,42.91 L,DRV-0373,14,42.91
RTE-00193,VEH-0226,Bike,2025-03-07,"ORD-002689,ORD-003109,ORD-009766,ORD-005434,ORD-002548,ORD-012485,ORD-013289,ORD-007104",39.0,,157.4,615.4,8,8,2086.0 Wh,DRV-0090,7,2086.0
RTE-00194,VEH-0410,Van,2024-03-19,"ORD-010986,ORD-006690,ORD-014882,ORD-001566,ORD-009763,ORD-010240,ORD-012066,ORD-001805",67.77,380.18,243.4,58.8,8,8,29.97 L,DRV-0255,9,29.97
RTE-00195,VEH-0104,Drone,2024-03-13,"ORD-006673,ORD-014454,ORD-000781",112.14,117.05,309.1,55.3,3,2,57.45,,5,57.45
RTE-00196,VEH-0515,Van,2025-02-05,"ORD-013922,ORD-006444",96.19,406.26,139.7,27.9,2,2,29.13 L,DRV-0285,0,29.13
RTE-00197,VEH-0297,Bike,2025-03-17,ORD-012945,52.26,315.15,55.8,419.2,1,1,11.23,DRV-0718,13,11.23
RTE-00198,VEH-0083,Drone,2025-03-26,"ORD-001908,ORD-012942,ORD-005885,ORD-005997,ORD-012093,ORD-001178,ORD-010699",211.0,49.3,102.4,56.2,7,6,13.88,,12,13.88
RTE-00199,VEH-0538,Van,2024-08-03,"ORD-012350,ORD-005907,ORD-002510,ORD-006151",186.49,35.37,80.6,100.0,4,4,12.92,DRV-0537,5,12.92
RTE-00200,VEH-0658,Truck,2024-03-20,"ORD-005236,ORD-004684,ORD-009586,ORD-000566,ORD-000458,ORD-011902,ORD-003527,ORD-007022",75.0,400.61,131.0,196.8,8,8,1797.0 Wh,DRV-0028,4,1797.0
RTE-00201,VEH-0392,Bike,2025-01-26,"ORD-012047,ORD-011404,ORD-001404,ORD-006127,ORD-010755,ORD-005133,ORD-008318,ORD-013769",41.39,414.32,30.2,664.9,8,8,39.69,DRV-0323,5,39.69
RTE-00202,VEH-0036,Drone,2024-07-25,"ORD-013677,ORD-000742,ORD-008882,ORD-006655",290.33,206.74,693.5,462.1,4,4,57.81 L,,3,57.81
RTE-00203,VEH-0076,Drone,2024-08-13,"ORD-008385,ORD-000738,ORD-007059,ORD-002223,ORD-001955,ORD-014156,ORD-012599",151.21,294.54,650.7,724.0,7,7,15.14 L,,8,15.14
RTE-00204,VEH-0681,Truck,2024-08-10,ORD-007755,344.15,42.97,124.9,458.8,1,1,42.04 L,DRV-0521,14,42.04
RTE-00205,VEH-0266,Bike,2024-10-26,"ORD-006040,ORD-008832,ORD-007936,ORD-004524,ORD-005987,ORD-004316,ORD-011614",153.12,120.22,698.9,501.2,7,7,1.27,DRV-0580,4,1.27
RTE-00206,VEH-0398,Bike,2025-06-16,ORD-004965,209.58,48.78,342.2,659.3,1,1,25.28,DRV-0206,4,25.28
RTE-00207,VEH-0643,Truck,2025-03-21,"ORD-014454,ORD-001469,ORD-002133,ORD-006771,ORD-005863",77.28,345.02,613.2,118.4,5,5,1612.0 Wh,DRV-0660,8,1612.0
RTE-00208,VEH-0484,Van,2024-01-22,"ORD-000549,ORD-004184,ORD-014491,ORD-009224,ORD-002388,ORD-010713,ORD-001189,ORD-010057",4.29,,362.9,22.8,8,8,51.51 L,DRV-0573,11,51.51
RTE-00209,VEH-0679,Truck,2024-08-28,"ORD-002523,ORD-003414,ORD-014050,ORD-004295,ORD-014470,ORD-013111",258.53,212.3,78.7,36.0,6,6,41.47,DRV-0835,12,41.47
RTE-00210,VEH-0212,Bike,2024-12-16,"ORD-013598,ORD-011537,ORD-010398,ORD-006261,ORD-004310,ORD-005858,ORD-006897,ORD-013316",102.13,,79.8,121.5,8,7,57.78,DRV-0535,10,57.78
RTE-00211,VEH-0182,Bike,2024-12-17,ORD-005246,336.85,,423.0,173.6,1,1,46.49,DRV-0455,12,46.49
RTE-00212,VEH-0335,Bike,2025-01-12,ORD-007896,306.39,321.27,603.4,312.1,1,1,59.98,DRV-0466,11,59.98
RTE-00213,VEH-0620,Truck,2024-08-04,"ORD-012124,ORD-000717,ORD-007266,ORD-007364,ORD-001567,ORD-006898,ORD-004780",391.93,367.31,206.9,88.6,7,7,53.06,DRV-0544,8,53.06
RTE-00214,VEH-0163,Bike,2024-11-07,"ORD-009291,ORD-011745,ORD-012307,ORD-006511,ORD-001735,ORD-012856,ORD-013916,ORD-005668,ORD-009650",181.55,67.57,432.7,472.6,9,9,39.2,DRV-0813,12,39.2
RTE-00215,VEH-0315,Bike,2025-01-04,"ORD-006530,ORD-001938,ORD-009722,ORD-012259,ORD-014920,ORD-006379,ORD-011749,ORD-011066,ORD-009582",296.56,78.09,260.0,420.4,9,9,51.66,DRV-0848,14,51.66
RTE-00216,VEH-0558,Van,2024-11-17,"ORD-008373,ORD-000508,ORD-006569,ORD-010435,ORD-006265,ORD-006379,ORD-005344",375.91,140.58,679.8,340.3,7,6,11.53,DRV-0243,6,11.53
RTE-00217,VEH-0530,Van,2025-06-08,"ORD-000459,ORD-009882,ORD-011283,ORD-000266,ORD-001877",324.72,,65.0,206.4,5,5,1400.0 Wh,DRV-0162,0,1400.0
RTE-00218,VEH-0691,Truck,2024-09-19,"ORD-006518,ORD-011890,ORD-007679,ORD-009421,ORD-000463",318.55,396.12,121.0,763.6,5,5,35.2,DRV-0044,11,35.2
RTE-00219,VEH-0502,Van,2024-04-29,"ORD-009100,ORD-011278",180.35,153.17,170.0,405.8,2,2,22.47 L,DRV-0841,14,22.47
RTE-00220,VEH-0544,Van,2024-02-28,"ORD-006977,ORD-010405,ORD-013400,ORD-014022,ORD-014516,ORD-005823",181.12,,456.5,424.3,6,6,6.27 L,DRV-0546,10,6.27
RTE-00221,VEH-0671,Truck,2024-04-12,"ORD-006931,ORD-011058",5.33,300.75,49.6,134.7,2,2,29.91,DRV-0602,10,29.91
RTE-00222,VEH-0044,Drone,2024-08-20,"ORD-006909,ORD-013801,ORD-004458,ORD-004423,ORD-012016,ORD-007239,ORD-014823,ORD-009670",162.35,54.07,381.3,461.6,8,8,56.66 L,,9,56.66
RTE-00223,VEH-0296,Bike,2024-07-11,"ORD-003545,ORD-002950,ORD-001280,ORD-004602,ORD-005722,ORD-012472,ORD-005957,ORD-005227",25.01,187.36,273.4,784.8,8,8,2132.0 Wh,DRV-0206,7,2132.0
RTE-00224,VEH-0182,Bike,2024-01-17,"ORD-002642,ORD-008836,ORD-003577,ORD-000563,ORD-014894,ORD-000349",23.95,452.35,527.8,219.5,6,6,47.94,DRV-0086,12,47.94
RTE-00225,VEH-0490,Van,2024-10-10,"ORD-005934,ORD-003148,ORD-007760,ORD-002003,ORD-012014,ORD-000044,ORD-014893,ORD-009064",72.82,314.92,324.7,500.6,8,6,31.72,DRV-0241,8,31.72
RTE-00226,VEH-0038,Drone,2025-01-15,"ORD-004262,ORD-000697,ORD-002572,ORD-011839,ORD-013049,ORD-010556,ORD-014617",126.82,408.36,349.8,262.6,7,7,11.29,,12,11.29
RTE-00227,VEH-0244,Bike,2025-05-27,"ORD-011643,ORD-003182,ORD-014621",128.75,287.38,90.8,88.5,3,3,16.44,DRV-0340,9,16.44
RTE-00228,VEH-0491,Van,2024-06-20,"ORD-010753,ORD-005156,ORD-001700,ORD-009681",277.59,188.31,202.2,666.2,4,4,5.92,DRV-0402,3,5.92
RTE-00229,VEH-0074,Drone,2025-04-10,"ORD-003784,ORD-010352,ORD-013754,ORD-010893,ORD-011927",191.22,394.08,216.8,284.6,5,5,1606.0 Wh,,11,1606.0
RTE-00230,VEH-0652,Truck,2024-03-14,"ORD-011028,ORD-002868,ORD-009146,ORD-009141,ORD-008728,ORD-003967,ORD-004272,ORD-005914,ORD-004026",379.58,304.52,59.6,760.8,9,9,32.54 L,DRV-0612,5,32.54
RTE-00231,VEH-0299,Bike,2025-02-01,"ORD-011388,ORD-014717,ORD-006867,ORD-006775,ORD-001379,ORD-008648,ORD-002876,ORD-008016,ORD-006038",61.37,101.7,517.0,299.2,9,9,37.41,DRV-0785,6,37.41
RTE-00232,VEH-0667,Truck,2024-08-26,"ORD-004643,ORD-005291,ORD-004436,ORD-002959,ORD-003570,ORD-002498",363.02,378.01,182.0,16.5,6,5,1536.0 Wh,DRV-0899,9,1536.0
RTE-00233,VEH-0684,Truck,2025-06-22,"ORD-009003,ORD-004123,ORD-009482,ORD-008237,ORD-008793,ORD-010961,ORD-005347,ORD-010381,ORD-007711",177.92,438.53,160.5,212.4,9,9,20.62 L,DRV-0864,11,20.62
RTE-00234,VEH-0347,Bike,2025-06-12,"ORD-001274,ORD-006981,ORD-010414,ORD-009921,ORD-001893,ORD-008166,ORD-011309,ORD-001077",396.36,418.62,156.2,634.8,8,8,292.0 Wh,DRV-0148,12,292.0
RTE-00235,VEH-0163,Bike,2024-10-06,"ORD-006026,ORD-009989,ORD-006987,ORD-005252,ORD-007207,ORD-003600,ORD-008673,ORD-007258,ORD-008420",395.46,260.09,275.1,132.3,9,9,48.57,DRV-0288,9,48.57
RTE-00236,VEH-0006,Drone,2025-02-01,"ORD-000871,ORD-000260,ORD-002875,ORD-005271,ORD-011526,ORD-004388,ORD-002189",39.91,195.31,152.0,129.3,7,6,42.48,,0,42.48
RTE-00237,VEH-0603,Truck,2024-02-24,"ORD-009822,ORD-002596,ORD-011915,ORD-013758,ORD-000320,ORD-010787,ORD-008891,ORD-012222",285.84,299.95,25.7,295.0,8,8,1652.0 Wh,DRV-0158,4,1652.0
RTE-00238,VEH-0071,Drone,2024-06-14,"ORD-001577,ORD-002113,ORD-006328,ORD-007803,ORD-012251,ORD-012173,ORD-014165,ORD-008795",390.39,313.15,77.6,673.4,8,6,33.4 L,,7,33.4
RTE-00239,VEH-0685,Truck,2025-03-29,"ORD-005049,ORD-008519,ORD-000415,ORD-001934,ORD-013014,ORD-013375",134.1,164.6,423.8,455.1,6,6,19.27,DRV-0795,8,19.27
RTE-00240,VEH-0059,Drone,2024-06-16,ORD-005667,75.13,83.85,135.3,669.6,1,1,37.39 L,,13,37.39
RTE-00241,VEH-0182,Bike,2025-01-23,ORD-003018,225.88,177.56,444.8,207.9,1,1,634.0 Wh,DRV-0546,4,634.0
RTE-00242,VEH-0444,Van,2024-08-04,"ORD-003852,ORD-010180,ORD-009486,ORD-008468,ORD-004941",345.86,154.39,325.0,191.7,5,5,24.6,DRV-0695,6,24.6
RTE-00243,VEH-0677,Truck,2025-03-24,"ORD-000414,ORD-012624,ORD-013972,ORD-001033,ORD-004753,ORD-007656,ORD-004972",22.51,377.24,616.8,166.1,7,7,234.0 Wh,DRV-0554,3,234.0
RTE-00244,VEH-0617,Truck,2024-09-10,"ORD-012320,ORD-013770,ORD-006870,ORD-007559,ORD-009336",179.14,302.34,611.2,312.8,5,5,376.0 Wh,DRV-0087,14,376.0
RTE-00245,VEH-0023,Drone,2024-11-16,"ORD-005489,ORD-010141,ORD-006747,ORD-000748,ORD-002307,ORD-009916",195.55,60.48,254.4,477.2,6,6,9.34 L,,13,9.34
RTE-00246,VEH-0253,Bike,2024-08-11,"ORD-014586,ORD-005836,ORD-000841,ORD-003582,ORD-003604,ORD-010327,ORD-002540,ORD-007224",117.97,204.77,606.3,500.1,8,8,56.35,DRV-0175,14,56.35
RTE-00247,VEH-0636,Truck,2024-11-02,"ORD-004381,ORD-008551,ORD-001024,ORD-013803,ORD-010943,ORD-014955",4.44,76.53,403.9,51.7,6,6,50.5,DRV-0244,5,50.5
RTE-00248,VEH-0240,Bike,2025-06-05,"ORD-006229,ORD-012608,ORD-012394,ORD-001130,ORD-003998,ORD-008106",103.35,257.43,515.3,405.8,6,6,36.72 L,DRV-0150,3,36.72
RTE-00249,VEH-0633,Truck,2024-11-15,"ORD-005797,ORD-000877,ORD-009064",176.53,297.67,438.6,553.2,3,2,11.64,DRV-0520,11,11.64
RTE-00250,VEH-0434,Van,2024-05-10,"ORD-002195,ORD-010504",52.26,424.94,115.2,355.4,2,2,29.33,DRV-0415,14,29.33
RTE-00251,VEH-0598,Truck,2024-02-21,"ORD-004053,ORD-010941,ORD-013234,ORD-014396,ORD-009343",313.39,170.18,297.4,350.8,5,5,47.71,DRV-0523,9,47.71
RTE-00252,VEH-0258,Bike,2025-04-12,"ORD-005221,ORD-006210",23.63,280.26,452.6,708.3,2,2,45.99,DRV-0101,7,45.99
RTE-00253,VEH-0447,Van,2024-02-26,"ORD-004227,ORD-007220,ORD-001626",244.38,315.87,162.6,613.5,3,2,2018.0 Wh,DRV-0384,11,2018.0
RTE-00254,VEH-0620,Truck,2025-05-25,"ORD-011423,ORD-014760,ORD-000148,ORD-010755,ORD-010590,ORD-014872,ORD-002649,ORD-003995,ORD-014772",240.26,359.45,619.8,797.9,9,9,53.17 L,DRV-0839,7,53.17
RTE-00255,VEH-0644,Truck,2025-05-12,"ORD-010340,ORD-000570,ORD-000548,ORD-003075",217.5,57.89,403.1,737.4,4,4,34.35,DRV-0611,13,34.35
RTE-00256,VEH-0088,Drone,2024-04-27,ORD-013547,88.56,131.79,626.2,324.8,1,0,38.0 L,,11,38.0
RTE-00257,VEH-0458,Van,2024-10-24,"ORD-005453,ORD-004410,ORD-000763,ORD-009267,ORD-008806,ORD-003225",296.46,177.93,471.1,231.2,6,6,969.0 Wh,DRV-0340,14,969.0
RTE-00258,VEH-0074,Drone,2025-01-09,"ORD-006314,ORD-002252,ORD-006985,ORD-007830,ORD-006799",107.73,290.28,572.0,661.9,5,5,2080.0 Wh,,14,2080.0
RTE-00259,VEH-0661,Truck,2025-04-07,"ORD-008723,ORD-003805,ORD-012462,ORD-007820,ORD-012136,ORD-003165,ORD-011013,ORD-014690,ORD-005046",262.63,225.93,390.3,280.9,9,9,27.7,DRV-0353,4,27.7
RTE-00260,VEH-0277,Bike,2024-04-24,"ORD-003677,ORD-003434",313.63,301.36,509.8,42.8,2,2,48.9,DRV-0837,9,48.9
RTE-00261,VEH-0042,Drone,2024-09-23,"ORD-004342,ORD-014113,ORD-014016,ORD-003887,ORD-007496,ORD-004277",44.66,267.27,137.4,67.9,6,6,7.85 L,,5,7.85
RTE-00262,VEH-0603,Truck,2024-06-19,"ORD-006624,ORD-002768,ORD-000390,ORD-006974,ORD-007400,ORD-002524",136.82,143.18,637.7,602.2,6,5,2066.0 Wh,DRV-0335,12,2066.0
RTE-00263,VEH-0053,Drone,2025-06-22,"ORD-000448,ORD-002687,ORD-004756,ORD-002293,ORD-001942,ORD-012810,ORD-013066,ORD-013834",229.43,216.19,524.0,19.9,8,8,1.82 L,,3,1.82
RTE-00264,VEH-0686,Truck,2025-05-31,"ORD-000045,ORD-011401,ORD-010749,ORD-003606,ORD-012872,ORD-001067",416.77,437.36,160.3,177.0,6,6,33.63 L,DRV-0521,8,33.63
RTE-00265,VEH-0496,Van,2024-07-31,"ORD-013788,ORD-012739,ORD-012610,ORD-004345,ORD-005821,ORD-014223,ORD-002571,ORD-013660,ORD-003678",39.29,308.48,327.7,464.5,9,9,1218.0 Wh,DRV-0487,4,1218.0
RTE-00266,VEH-0320,Bike,2024-09-09,"ORD-013899,ORD-006198,ORD-000747,ORD-002376,ORD-010432,ORD-004409,ORD-010064,ORD-007412",23.99,97.2,346.1,290.3,8,8,1636.0 Wh,DRV-0129,4,1636.0
RTE-00267,VEH-0626,Truck,2025-03-11,"ORD-012956,ORD-013373,ORD-009054",10.16,89.12,503.2,473.7,3,3,27.64,DRV-0306,5,27.64
RTE-00268,VEH-0261,Bike,2025-03-07,"ORD-008569,ORD-013682,ORD-003125,ORD-009886",43.12,380.63,80.5,551.2,4,4,25.65 L,DRV-0378,8,25.65
RTE-00269,VEH-0395,Bike,2024-09-08,"ORD-002142,ORD-013634,ORD-001757,ORD-001347,ORD-012618,ORD-006481,ORD-001084,ORD-010464,ORD-004769",234.2,447.13,487.5,763.5,9,9,1247.0 Wh,DRV-0802,12,1247.0
RTE-00270,VEH-0444,Van,2024-11-19,"ORD-012520,ORD-011266,ORD-004519,ORD-000854,ORD-002456,ORD-006202",110.34,147.03,465.3,440.7,6,6,48.55,DRV-0739,12,48.55
RTE-00271,VEH-0653,Truck,2025-01-10,ORD-004456,145.56,99.04,211.7,289.7,1,0,18.16,DRV-0824,14,18.16
RTE-00272,VEH-0329,Bike,2024-06-08,"ORD-008048,ORD-013404,ORD-011241,ORD-010929",320.07,431.83,416.8,379.7,4,4,41.11 L,DRV-0602,5,41.11
RTE-00273,VEH-0017,Drone,2024-11-19,"ORD-003256,ORD-008966,ORD-009784,ORD-012443,ORD-008889,ORD-014874,ORD-004773",20.04,290.32,95.2,779.8,7,7,1696.0 Wh,,11,1696.0
RTE-00274,VEH-0053,Drone,2024-09-25,"ORD-007938,ORD-000191,ORD-006372,ORD-009993,ORD-003422,ORD-014013,ORD-008570,ORD-003025,ORD-003283",231.36,,231.5,790.1,9,9,704.0 Wh,,10,704.0
RTE-00275,VEH-0302,Bike,2025-01-03,"ORD-010978,ORD-007867,ORD-005382,ORD-006319,ORD-011760,ORD-001526,ORD-013102",164.87,,323.1,739.3,7,7,9.11,DRV-0296,9,9.11
RTE-00276,VEH-0512,Van,2025-01-14,"ORD-004286,ORD-012795,ORD-002638,ORD-004454,ORD-000153,ORD-007174,ORD-000195,ORD-009164",61.32,50.54,360.7,420.7,8,8,13.55 L,DRV-0160,11,13.55
RTE-00277,VEH-0334,Bike,2024-01-15,"ORD-009625,ORD-013439,ORD-001000,ORD-002071,ORD-007986,ORD-013591,ORD-002537,ORD-002921",279.32,143.99,307.9,376.3,8,8,578.0 Wh,DRV-0072,11,578.0
RTE-00278,VEH-0594,Truck,2025-04-26,"ORD-014744,ORD-005120,ORD-014249,ORD-012657,ORD-008457,ORD-010945,ORD-013165,ORD-007725,ORD-009682",296.36,12.32,117.5,579.2,9,9,37.06 L,DRV-0024,14,37.06
RTE-00279,VEH-0607,Truck,2024-10-30,"ORD-000530,ORD-006823,ORD-004484,ORD-011884,ORD-002535,ORD-004038,ORD-002264,ORD-003769,ORD-009567",210.66,418.99,589.0,271.8,9,9,19.94,DRV-0834,14,19.94
