Date,City Name,temp,Temp Unit,humidity_%,Precipitation (mm),wind_speed_kmph,Visibility_KM,condition,storm_alert
02-01-2025,Chennai,19.3,C,37,1.4,20.5,6.6,Sunny,N
03-01-2025,Chennai,25.4,,80,73.2,32.4,4.4,rain,no
2025-01-04,Chennai,74.8,F,30,1.9,26.7,9.8,Clear,N
2025-01-05,Chennai,23.4,C,44,1.7,14.6,10.2,Clear,N
06-01-2025,Chennai,22.3,C,96,69.5,43.3,7.7,Rain,no
07-01-2025,Chennai,22.5,C,71,54.8,8.9,6.5,Thunderstorm,N
2025-01-08,Chennai,29.1,C,95,0.9,6.5,6.4,clear,N
09-01-2025,Chennai,76.3,F,33,0.1,27.4,9.8,CLEAR,N
10-01-2025,Chennai,29.8,C,29,0.9,31.3,4.9,Cloudy,N
11-01-2025,Chennai,21.4,C,43,1.4,16.6,6.1,clear,N
2025-01-12,Chennai,24.3,C,34,10.7,5.8,9.1,Rain,N
13-01-2025,Chennai,26.1,C,88,0.4,18.1,10.0,Cloudy,N
2025-01-14,Chennai,25.8,C,89,1.7,19.0,10.1,Clear,N
2025-01-15,Chennai,26.8,,87,1.9,38.9,11.2,Clear,N
2025-01-16,Chennai,26.0,C,37,104.3,13.7,4.4,Rain,N
17-01-2025,Chennai,26.8,C,83,1.4,30.6,7.5,Clear,N
18-01-2025,Chennai,25.3,,63,0.6,19.9,11.1,Clear,N
19-01-2025,Chennai,81.4,,75,0.8,23.7,6.3,Clear,N
2025-01-20,Chennai,28.2,C,43,19.1,21.0,5.7,Heavy Rain,Y
2025-01-21,Chennai,30.4,C,64,1.8,5.8,5.4,Sunny,N
22-01-2025,Chennai,78.9,F,59,0.8,23.9,7.6,Clear,N
2025-01-23,Chennai,,C,50,1.0,5.9,9.2,Sunny,N
2025-01-24,Chennai,78.9,F,42,1.9,11.5,4.8,CLEAR,N
2025-01-25,Chennai,25.5,C,42,24.9,24.8,11.6,Heavy Rain,N
26-01-2025,Chennai,29.8,C,30,0.8,28.2,8.1,CLEAR,N
27-01-2025,Chennai,22.6,C,68,1.3,8.1,4.3,Clear,N
2025-01-28,Chennai,24.1,C,66,19.8,13.0,4.8,rain,N
2025-01-29,Chennai,26.9,C,63,44.2,29.2,6.6,Heavy Rain,N
30-01-2025,Chennai,30.6,C,49,104.9,8.2,5.4,Rain,yes
2025-01-31,Chennai,21.0,C,78,0.7,34.6,6.7,Clear,N
01-02-2025,Chennai,27.8,C,44,0.0,27.2,2.2,Fog,N
2025-02-02,Chennai,78.4,F,89,74.5,7.2,4.9,Rain,no
03-02-2025,Chennai,22.3,,69,0.3,35.6,8.0,Cloudy,N
04-02-2025,Chennai,26.0,C,83,1.9,22.1,9.9,Cloudy,N
2025-02-05,Chennai,26.8,C,54,1.8,43.8,1.4,Fog,N
2025-02-06,Chennai,24.6,C,73,16.7,39.3,9.3,rain,N
07-02-2025,Chennai,30.1,C,39,22.1,24.5,7.3,Rain,Y
08-02-2025,Chennai,79.2,F,88,1.4,30.7,4.8,Sunny,N
09-02-2025,Chennai,28.1,,61,0.5,7.4,6.2,Cloudy,N
2025-02-10,Chennai,34.0,C,90,82.5,18.7,4.0,Rain,N
11-02-2025,Chennai,31.4,C,84,1.1,18.9,10.0,CLEAR,N
12-02-2025,Chennai,30.3,,N/A,1.0,12.0,4.1,Cloudy,N
13-02-2025,Chennai,85.5,F,77,0.5,30.6,10.8,Clear,N
14-02-2025,Chennai,28.9,C,41,45.0,22.2,11.5,Rain,
15-02-2025,Chennai,32.2,C,41,0.0,6.4,5.2,Cloudy,N
16-02-2025,Chennai,28.8,C,74,0.3,41.8,4.4,Clear,N
2025-02-17,Chennai,86.5,,31,0.4,34.7,7.5,Clear,N
2025-02-18,Chennai,28.0,C,53,0.4,20.1,5.4,Cloudy,N
19-02-2025,Chennai,23.3,,33,1.2,17.4,10.9,Clear,N
2025-02-20,Chennai,37.2,,74,1.7,43.6,12.0,clear,N
2025-02-21,Chennai,N/A,C,61,41.8,35.5,11.2,Heavy Rain,yes
2025-02-23,Chennai,31.2,C,42,0.7,44.2,11.4,clear,N
2025-02-24,Chennai,30.7,C,54,0.6,16.8,5.5,clear,N
2025-02-25,Chennai,null,,83,108.5,16.7,6.9,rain,N
2025-02-26,Chennai,25.3,,52,0.8,18.3,8.0,clear,N
2025-02-27,Chennai,28.5,C,51,98.7,11.6,10.8,Rain,N
2025-02-28,Chennai,30.4,C,94,1.8,8.6,8.7,Clear,N
01-03-2025,Chennai,36.7,C,84,1.2,3.6,9.6,Clear,N
2025-03-02,Chennai,27.9,C,86,0.7,unknown,5.8,Cloudy,N
2025-03-03,Chennai,36.9,,40,89.0,21.7,10.7,Thunderstorm,N
04-03-2025,Chennai,29.5,,65,1.1,21.8,2.5,Fog,N
05-03-2025,Chennai,34.0,C,78,40.2,14.6,8.8,Thunderstorm,Y
06-03-2025,Chennai,30.0,,42,1.4,24.2,10.7,Cloudy,N
2025-03-07,Chennai,93.0,,68,71.9,37.0,7.9,Rain,N
2025-03-08,Chennai,34.4,,88,0.1,41.9,7.1,Clear,N
2025-03-09,Chennai,29.0,,29,1.0,41.5,6.2,Sunny,N
2025-03-10,Chennai,34.2,,89,7.3,3.9,7.2,Thunderstorm,N
11-03-2025,Chennai,28.9,,86,1.0,4.9,6.2,Clear,N
2025-03-12,Chennai,31.6,C,32,0.6,10.4,10.4,Clear,N
2025-03-13,Chennai,94.1,F,94,0.8,8.4,9.2,Clear,N
2025-03-14,Chennai,30.2,C,48,0.8,44.3,6.7,Sunny,N
2025-03-15,Chennai,27.8,,98,42.3,21.6,6.6,Rain,Y
2025-03-16,Chennai,33.9,,54,26.6,37.5,7.7,Heavy Rain,yes
2025-03-17,Chennai,30.1,,37,0.8,11.2,6.9,Clear,N
2025-03-18,Chennai,34.4,C,87,0.3,10.6,9.3,Clear,N
19-03-2025,Chennai,32.5,C,29,1.9,2.5,6.7,Sunny,N
2025-03-20,Chennai,28.7,,94,0.8,35.0,8.2,Sunny,N
21-03-2025,Chennai,28.1,C,28,99.1,40.3,4.9,Thunderstorm,N
2025-03-22,Chennai,32.6,C,64,105.0,33.7,9.8,Heavy Rain,yes
23-03-2025,Chennai,32.4,C,48,0.1,27.6,7.2,Clear,N
2025-03-24,Chennai,25.9,C,40,0.7,33.3,10.7,clear,N
25-03-2025,Chennai,92.4,F,83,0.8,30.0,10.9,Clear,N
2025-03-26,Chennai,32.2,C,38,0.9,12.9,11.2,Clear,N
2025-03-27,Chennai,29.3,C,30,1.3,13.1,8.1,Sunny,N
2025-03-28,Chennai,26.7,C,38,66.7,40.9,8.3,Heavy Rain,N
2025-03-29,Chennai,88.3,,72,1.9,39.0,8.9,Cloudy,N
30-03-2025,Chennai,31.0,,91,1.9,9.2,7.1,Clear,N
31-03-2025,Chennai,100.2,,95,1.3,34.7,4.1,Cloudy,N
2025-04-01,Chennai,30.1,,50,1.3,10.8,10.8,Clear,N
2025-04-02,Chennai,28.1,C,39,1.9,25.7,11.4,Cloudy,N
03-04-2025,Chennai,31.4,C,64,1.3,15.7,11.3,Cloudy,N
04-04-2025,Chennai,34.6,,38,1.4,32.6,11.0,Cloudy,N
2025-04-05,Chennai,29.0,C,70,1.2,24.9,9.1,Cloudy,N
06-04-2025,Chennai,31.5,C,54,0.7,34.2,7.7,CLEAR,N
2025-04-07,Chennai,30.3,C,77,35.0,15.8,4.5,Rain,N
08-04-2025,Chennai,32.1,,40,113.8,24.4,6.8,Thunderstorm,N
09-04-2025,Chennai,33.2,C,82,101.6,9.0,9.7,Thunderstorm,yes
2025-04-10,Chennai,30.0,C,38,0.5,4.5,1.0,Fog,N
11-04-2025,Chennai,34.0,C,70,60.9,7.1,6.2,Thunderstorm,yes
12-04-2025,Chennai,32.5,C,78,0.2,30.9,6.7,Clear,N
2025-04-13,Chennai,NA,C,53,1.8,35.1,8.1,Clear,N
2025-04-14,Chennai,88.9,,62,1.5,37.0,11.1,Clear,N
15-04-2025,Chennai,35.9,C,54,1.5,27.8,9.0,CLEAR,N
2025-04-16,Chennai,33.6,,-,1.2,24.2,8.2,Clear,N
17-04-2025,Chennai,31.0,C,67,1.0,23.0,9.0,Clear,N
18-04-2025,Chennai,33.9,C,76,0.4,30.8,4.7,Cloudy,N
2025-04-19,Chennai,89.3,F,39,0.4,32.4,4.6,Sunny,N
2025-04-20,Chennai,N/A,,78,1.7,10.0,4.6,Cloudy,N
2025-04-21,Chennai,21.6,C,62,78.1,21.2,7.3,Thunderstorm,N
2025-04-22,Chennai,30.4,,55,1.1,24.8,0.7,Fog,N
23-04-2025,Chennai,31.9,C,71,1.5,7.9,9.7,clear,N
2025-04-24,Chennai,31.2,C,91,0.0,8.8,10.3,CLEAR,N
25-04-2025,Chennai,27.6,C,85,0.6,14.8,10.3,Cloudy,N
2025-04-26,Chennai,32.4,C,42,19.5,27.5,4.8,Thunderstorm,N
27-04-2025,Chennai,30.3,C,51,13.8,24.6,8.5,Rain,Y
28-04-2025,Chennai,28.0,,86,10.2,4.5,7.0,Heavy Rain,
29-04-2025,Chennai,33.6,C,85,1.7,6.0,0.7,Fog,N
30-04-2025,Chennai,36.0,C,68,2.0,  ,4.1,Cloudy,N
2025-05-01,Chennai,93.9,F,59,1.2,24.2,8.5,Cloudy,N
02-05-2025,Chennai,29.0,,61,1.0,23.5,5.0,Clear,N
03-05-2025,Chennai,31.8,,84,1.3,24.8,7.1,Cloudy,N
04-05-2025,Chennai,80.3,F,54,0.8,10.2,5.9,CLEAR,N
2025-05-05,Chennai,31.0,C,49,1.8,38.8,4.0,Clear,N
06-05-2025,Chennai,36.8,C,55,112.7,3.0,6.5,Rain,N
07-05-2025,Chennai,29.2,C,49,23.8,4.9,9.8,Thunderstorm,no
08-05-2025,Chennai,31.2,C,NA,1.4,33.1,5.9,Clear,N
2025-05-09,Chennai,30.4,,66,64.3,29.7,11.6,Rain,Y
2025-05-10,Chennai,33.4,C,73,84.4,35.9,9.0,Thunderstorm,N
2025-05-11,Chennai,35.8,C,87,106.5,36.1,7.2,Thunderstorm,N
2025-05-12,Chennai,33.8,C,54,0.5,22.2,8.7,Cloudy,N
13-05-2025,Chennai,32.0,C,68,0.8,29.1,10.9,Cloudy,N
14-05-2025,Chennai,75.5,,39,79.9,26.2,10.3,Rain,N
15-05-2025,Chennai,25.1,C,41,0.9,12.4,11.9,Clear,N
16-05-2025,Chennai,28.0,C,62,1.2,9.8,10.5,Cloudy,N
17-05-2025,Chennai,30.1,C,84,1.6,27.1,8.8,Cloudy,N
2025-05-18,Chennai,28.4,C,71,1.3,31.8,7.7,Sunny,N
2025-05-19,Chennai,85.0,F,28,0.2,13.4,8.8,Clear,N
2025-05-20,Chennai,26.5,C,87,1.0,-,4.8,Sunny,N
21-05-2025,Chennai,33.6,C,29,0.5,28.0,9.8,Clear,N
22-05-2025,Chennai,26.4,C,72,0.4,35.3,4.0,Clear,N
23-05-2025,Chennai,28.9,C,65,1.7,19.5,1.0,Fog,N
2025-05-24,Chennai,28.8,,47,0.1,N/A,11.9,Cloudy,N
2025-05-25,Chennai,31.4,C,86,0.8,25.1,10.4,Cloudy,N
26-05-2025,Chennai,-,,62,1.9,33.7,9.2,Cloudy,N
27-05-2025,Chennai,31.7,C,42,50.4,10.6,11.7,Rain,N
2025-05-28,Chennai,31.6,C,82,0.6,16.9,10.0,Sunny,N
29-05-2025,Chennai,29.7,C,38,0.6,14.3,7.0,clear,N
2025-05-30,Chennai,31.3,C,87,1.6,26.7,5.7,Clear,N
31-05-2025,Chennai,27.9,C,63,0.6,22.3,9.4,Sunny,N
01-06-2025,Chennai,29.8,C,29,0.4,10.4,11.9,Cloudy,N
2025-06-03,Chennai,19.2,C,31,1.8,14.9,10.3,Clear,N
2025-06-04,Chennai,30.5,C,70,15.0,2.0,9.9,Rain,yes
2025-06-05,Chennai,88.4,F,60,88.9,16.8,7.5,Thunderstorm,yes
2025-06-06,Chennai,25.1,C,64,1.9,43.9,5.8,Clear,N
07-06-2025,Chennai,30.7,,33,37.8,31.6,5.0,Heavy Rain,N
08-06-2025,Chennai,24.6,C,70,1.9,34.2,2.9,Fog,N
2025-06-09,Chennai,27.1,C,59,59.3,11.5,6.9,rain,no
10-06-2025,Chennai,25.9,C,30,0.9,30.4,8.4,CLEAR,N
11-06-2025,Chennai,28.9,C,30,1.5,24.6,6.5,Clear,N
12-06-2025,Chennai,26.7,,86,1.7,37.5,4.3,Sunny,N
13-06-2025,Chennai,26.1,C,58,1.4,35.0,11.1,Sunny,N
2025-06-14,Chennai,78.0,F,78,0.0,2.3,10.2,Clear,N
2025-06-15,Chennai,26.7,C,52,0.5,33.9,0.7,Fog,N
2025-06-16,Chennai,23.0,C,28,25.8,18.7,5.7,Heavy Rain,
17-06-2025,Chennai,23.5,C,50,2.0,35.3,11.0,Sunny,N
2025-06-18,Chennai,24.9,C,46,46.4,11.6,11.6,Rain,yes
2025-06-19,Chennai,26.9,,75,37.1,37.8,9.8,Rain,no
20-06-2025,Chennai,25.2,C,49,1.1,3.6,6.9,Clear,N
21-06-2025,Chennai,23.2,,59,0.0,5.3,11.6,clear,N
22-06-2025,Chennai,unknown,C,92,1.7,18.5,10.3,Cloudy,N
23-06-2025,Chennai,24.9,C,29,1.5,32.4,8.4,Cloudy,N
2025-06-24,Chennai,70.7,F,39,17.6,36.7,6.5,Rain,N
2025-06-25,Chennai,81.6,,48,1.2,7.2,0.7,Fog,N
26-06-2025,Chennai,21.1,C,unknown,25.1,13.4,4.2,Rain,no
2025-06-27,Chennai,75.3,F,41,0.5,27.1,8.3,Clear,N
28-06-2025,Chennai,23.8,C,46,1.3,26.0,2.7,Fog,N
29-06-2025,Chennai,23.3,C,71,1.2,8.3,9.4,Cloudy,N
30-06-2025,Chennai,24.0,C,56,2.0,35.7,11.4,Cloudy,N
01-07-2025,Chennai,23.0,C,84,61.9,23.5,8.8,rain,
01-01-2024,Coimbatore,19.6,,57,1.3,16.7,8.0,Clear,N
02-01-2024,Coimbatore,-,,51,62.3,15.8,11.8,Rain,Y
2024-01-03,Coimbatore,24.8,C,82,117.5,25.2,4.4,Heavy Rain,N
04-01-2024,Coimbatore,26.8,,74,1.6,38.6,10.2,Sunny,N
05-01-2024,Coimbatore,28.4,,46,0.1,33.7,5.6,Clear,N
06-01-2024,Coimbatore,22.9,,86,19.8,43.7,4.4,Thunderstorm,N
07-01-2024,Coimbatore,28.1,C,80,1.7,41.3,6.9,Clear,N
08-01-2024,Coimbatore,18.2,C,,1.9,2.7,5.7,clear,N
2024-01-09,Coimbatore,25.1,C,89,0.9,41.0,9.0,Cloudy,N
10-01-2024,Coimbatore,25.4,C,49,0.3,18.0,7.2,Cloudy,N
2024-01-11,Coimbatore,25.0,C,91,1.0,44.5,10.4,Clear,N
12-01-2024,Coimbatore,78.7,F,83,107.9,35.9,9.8,Rain,N
13-01-2024,Coimbatore,73.6,F,94,36.2,14.3,11.9,Rain,no
14-01-2024,Coimbatore,87.2,F,88,0.3,40.0,7.6,Cloudy,N
15-01-2024,Coimbatore,26.2,C,57,74.7,33.3,9.6,Rain,yes
16-01-2024,Coimbatore,77.4,,95,0.6,16.8,6.5,Sunny,N
2024-01-17,Coimbatore,25.0,C,32,2.0,31.3,11.5,Clear,N
18-01-2024,Coimbatore,24.5,C,54,0.5,30.4,2.6,Fog,N
19-01-2024,Coimbatore,23.9,,65,0.6,37.2,8.6,Cloudy,N
2024-01-20,Coimbatore,22.3,,47,0.4,17.8,6.5,Sunny,N
2024-01-21,Coimbatore,29.1,C,39,44.6,29.9,7.4,Heavy Rain,Y
2024-01-23,Coimbatore,26.5,C,68,73.6,40.9,8.9,Rain,Y
2024-01-24,Coimbatore,26.9,,  ,29.2,2.4,5.3,rain,no
2024-01-25,Coimbatore,32.0,C,80,1.5,18.8,2.8,Fog,N
26-01-2024,Coimbatore,25.7,,55,60.9,3.8,7.1,Heavy Rain,N
27-01-2024,Coimbatore,82.6,,39,19.5,39.0,8.5,Heavy Rain,N
2024-01-28,Coimbatore,76.1,F,58,0.8,13.6,6.0,Cloudy,N
29-01-2024,Coimbatore,32.6,C,40,0.2,30.9,10.0,Clear,N
30-01-2024,Coimbatore,25.0,,48,1.7,7.1,5.9,clear,N
31-01-2024,Coimbatore,88.7,F,71,103.3,5.9,4.6,Rain,
01-02-2024,Coimbatore,30.1,,46,43.9,unknown,11.4,Thunderstorm,Y
2024-02-02,Coimbatore,30.2,C,68,0.2,9.9,10.1,Cloudy,N
03-02-2024,Coimbatore,32.9,C,75,40.2,42.8,10.4,Rain,no
2024-02-04,Coimbatore,30.8,C,43,1.7,27.2,11.8,Cloudy,N
2024-02-05,Coimbatore,72.3,F,28,0.4,32.4,9.0,Clear,N
2024-02-06,Coimbatore,31.5,C,65,0.3,20.2,11.8,Sunny,N
2024-02-07,Coimbatore,26.6,C,84,1.8,2.1,8.8,CLEAR,N
08-02-2024,Coimbatore,30.8,,62,0.7,26.9,4.6,Cloudy,N
2024-02-10,Coimbatore,24.3,C,53,0.9,31.8,9.8,Clear,N
11-02-2024,Coimbatore,29.8,,31,0.5,28.6,11.2,Sunny,N
12-02-2024,Coimbatore,33.4,,75,1.2,38.9,5.9,Cloudy,N
13-02-2024,Coimbatore,36.8,C,58,93.9,43.7,8.0,Heavy Rain,
2024-02-14,Coimbatore,83.6,F,45,1.8,43.8,11.1,CLEAR,N
2024-02-15,Coimbatore,24.9,,54,0.3,23.2,6.0,clear,N
16-02-2024,Coimbatore,29.5,,90,1.2,30.7,2.8,Fog,N
17-02-2024,Coimbatore,21.9,C,81,105.2,43.3,9.3,Rain,N
2024-02-18,Coimbatore,33.1,C,98,1.8,33.1,11.2,Clear,N
2024-02-19,Coimbatore,31.0,C,82,61.7,26.7,6.7,Rain,N
2024-02-20,Coimbatore,31.1,C,41,0.1,34.8,8.4,Clear,N
21-02-2024,Coimbatore,31.4,C,50,119.3,23.5,4.6,Heavy Rain,N
2024-02-22,Coimbatore,27.6,C,77,2.0,40.3,4.2,Clear,N
23-02-2024,Coimbatore,30.7,,85,0.7,33.2,11.9,Clear,N
24-02-2024,Coimbatore,90.6,,80,83.8,20.9,9.6,Thunderstorm,N
25-02-2024,Coimbatore,27.0,C,81,1.5,22.6,8.3,Clear,N
2024-02-26,Coimbatore,37.4,C,53,0.6,32.0,10.7,Clear,N
27-02-2024,Coimbatore,30.8,C,90,0.2,37.8,2.3,Fog,N
2024-02-29,Coimbatore,30.8,C,68,57.0,6.5,7.6,Rain,yes
2024-03-01,Coimbatore,29.8,C,  ,0.8,33.9,11.3,Cloudy,N
2024-03-02,Coimbatore,83.9,F,81,1.8,41.3,5.2,Clear,N
2024-03-03,Coimbatore,29.9,C,96,20.2,13.7,9.2,Rain,Y
2024-03-04,Coimbatore,32.3,C,88,1.1,39.5,11.4,Sunny,N
2024-03-05,Coimbatore,35.1,C,64,38.1,10.7,6.8,Rain,yes
2024-03-06,Coimbatore,29.4,C,38,0.3,30.1,4.2,Cloudy,N
07-03-2024,Coimbatore,32.8,,55,0.6,25.3,10.6,Clear,N
2024-03-08,Coimbatore,30.3,C,91,0.3,39.4,7.7,CLEAR,N
09-03-2024,Coimbatore,33.5,C,43,0.7,15.2,6.5,Clear,N
10-03-2024,Coimbatore,28.0,,61,109.3,32.2,4.3,Rain,N
2024-03-11,Coimbatore,36.1,C,87,1.5,21.3,10.5,Sunny,N
2024-03-12,Coimbatore,31.2,C,38,0.4,26.4,5.6,Clear,N
2024-03-13,Coimbatore,32.0,C,46,0.7,6.2,6.5,clear,N
14-03-2024,Coimbatore,31.3,C,57,1.3,34.1,9.4,Clear,N
2024-03-15,Coimbatore,33.2,C,96,86.2,7.9,10.5,Rain,N
16-03-2024,Coimbatore,31.2,C,82,20.0,42.0,5.3,Rain,N
2024-03-17,Coimbatore,32.2,,85,0.0,9.0,6.8,Clear,N
18-03-2024,Coimbatore,30.8,C,85,1.2,8.6,10.5,Clear,N
2024-03-19,Coimbatore,33.4,C,35,0.5,36.6,9.5,clear,N
21-03-2024,Coimbatore,31.0,C,90,106.0,34.1,9.0,rain,N
2024-03-23,Coimbatore,31.1,C,73,13.1,21.8,4.8,Thunderstorm,yes
24-03-2024,Coimbatore,32.5,C,89,1.6,23.2,5.5,Clear,N
2024-03-25,Coimbatore,29.1,,30,19.5,11.1,9.4,Rain,N
2024-03-26,Coimbatore,29.6,C,69,0.5,44.3,10.9,Clear,N
27-03-2024,Coimbatore,97.3,,29,0.7,3.7,0.4,Fog,N
2024-03-28,Coimbatore,36.3,C,76,111.0,26.7,7.5,Thunderstorm,N
2024-03-29,Coimbatore,26.1,C,48,0.0,22.2,10.3,Cloudy,N
30-03-2024,Coimbatore,31.2,C,92,0.6,9.8,4.8,Cloudy,N
31-03-2024,Coimbatore,34.5,,95,0.1,34.9,6.1,Sunny,N
2024-04-01,Coimbatore,32.5,C,49,1.6,25.2,10.5,Cloudy,N
2024-04-02,Coimbatore,32.5,C,67,1.0,28.5,1.5,Fog,N
2024-04-03,Coimbatore,32.6,C,29,89.6,28.0,10.1,rain,yes
2024-04-05,Coimbatore,33.6,C,91,1.7,20.2,6.3,Clear,N
06-04-2024,Coimbatore,34.0,C,33,0.7,19.1,9.2,Clear,N
2024-04-07,Coimbatore,30.9,C,57,86.8,5.8,6.7,Thunderstorm,yes
08-04-2024,Coimbatore,29.7,C,56,44.6,31.8,9.2,Rain,
09-04-2024,Coimbatore,36.6,,35,1.5,35.9,8.6,Clear,N
10-04-2024,Coimbatore,33.3,C,46,1.6,42.8,4.6,Clear,N
11-04-2024,Coimbatore,34.5,C,67,9.6,33.6,10.6,Heavy Rain,Y
12-04-2024,Coimbatore,27.5,,68,0.0,25.3,5.8,clear,N
13-04-2024,Coimbatore,31.7,C,69,82.9,8.7,4.8,Heavy Rain,Y
2024-04-14,Coimbatore,28.8,,83,0.1,22.9,7.3,Cloudy,N
15-04-2024,Coimbatore,94.6,F,NA,53.0,14.0,9.1,Thunderstorm,no
2024-04-16,Coimbatore,29.8,C,51,1.0,35.4,10.7,Cloudy,N
17-04-2024,Coimbatore,34.8,,46,0.5,7.2,8.3,Clear,N
18-04-2024,Coimbatore,  ,,93,0.7,35.2,6.3,Clear,N
19-04-2024,Coimbatore,30.9,C,73,1.2,16.6,7.5,Sunny,N
21-04-2024,Coimbatore,26.6,,51,1.0,27.3,6.4,Clear,N
22-04-2024,Coimbatore,30.6,C,51,116.2,35.4,8.8,Rain,no
2024-04-23,Coimbatore,28.1,C,33,1.2,41.3,10.1,Cloudy,N
24-04-2024,Coimbatore,31.0,C,92,1.9,28.9,6.5,Cloudy,N
26-04-2024,Coimbatore,28.3,C,95,0.4,39.9,8.8,Sunny,N
27-04-2024,Coimbatore,33.9,,48,85.8,20.3,7.1,Thunderstorm,N
2024-04-28,Coimbatore,90.3,F,80,1.4,22.2,7.8,Clear,N
2024-04-29,Coimbatore,34.2,C,81,97.7,4.2,7.8,Heavy Rain,yes
30-04-2024,Coimbatore,27.9,C,90,1.7,12.7,8.6,clear,N
2024-05-01,Coimbatore,32.6,C,97,110.7,9.9,9.2,Rain,
02-05-2024,Coimbatore,25.2,C,31,1.4,9.2,6.2,clear,N
2024-05-03,Coimbatore,34.1,C,38,1.1,43.1,11.9,Cloudy,N
04-05-2024,Coimbatore,84.1,F,77,108.1,13.4,11.6,Heavy Rain,N
05-05-2024,Coimbatore,91.3,F,36,1.8,41.7,7.2,Clear,N
06-05-2024,Coimbatore,25.4,,29,1.5,5.9,4.0,Clear,N
2024-05-07,Coimbatore,32.5,,67,0.4,42.3,10.1,Sunny,N
08-05-2024,Coimbatore,88.2,F,58,1.9,30.7,4.7,Clear,N
2024-05-09,Coimbatore,28.5,C,87,87.2,10.8,5.1,Heavy Rain,
11-05-2024,Coimbatore,31.5,C,67,14.1,16.6,8.4,rain,
12-05-2024,Coimbatore,33.9,C,82,117.9,4.3,7.9,Heavy Rain,yes
13-05-2024,Coimbatore,24.5,C,45,1.8,41.6,1.1,Fog,N
14-05-2024,Coimbatore,28.9,,32,0.9,24.9,9.1,Cloudy,N
15-05-2024,Coimbatore,27.1,C,35,74.1,3.4,8.9,Rain,Y
16-05-2024,Coimbatore,29.1,C,47,2.0,28.5,10.0,Cloudy,N
17-05-2024,Coimbatore,30.9,C,36,1.3,12.5,6.3,Clear,N
2024-05-18,Coimbatore,25.6,C,62,0.3,8.8,11.0,Clear,N
2024-05-19,Coimbatore,26.3,C,80,1.5,24.8,11.8,Clear,N
20-05-2024,Coimbatore,34.5,C,76,1.0,35.4,11.9,Clear,N
2024-05-21,Coimbatore,32.9,C,67,0.7,5.7,1.9,Fog,N
2024-05-22,Coimbatore,28.8,C,94,1.7,16.3,5.9,Cloudy,N
2024-05-24,Coimbatore,29.0,C,60,1.8,12.3,7.9,Sunny,N
2024-05-25,Coimbatore,28.1,C,31,68.6,8.2,4.3,rain,N
2024-05-26,Coimbatore,38.3,C,98,44.4,42.7,8.7,Rain,yes
27-05-2024,Coimbatore,30.3,C,35,66.2,42.3,10.3,Thunderstorm,Y
2024-05-28,Coimbatore,26.3,,89,58.9,38.2,7.1,Heavy Rain,no
29-05-2024,Coimbatore,69.7,F,90,2.0,14.2,9.5,Cloudy,N
30-05-2024,Coimbatore,23.3,C,64,1.3,,4.4,Cloudy,N
31-05-2024,Coimbatore,31.5,,52,37.4,44.3,10.8,Rain,N
01-06-2024,Coimbatore,25.9,C,61,25.7,19.9,9.3,Rain,
2024-06-02,Coimbatore,34.2,C,N/A,0.8,24.0,8.9,clear,N
03-06-2024,Coimbatore,26.7,,40,0.7,38.9,5.1,Clear,N
04-06-2024,Coimbatore,32.6,C,36,29.8,25.1,4.9,Heavy Rain,Y
2024-06-05,Coimbatore,25.5,C,40,0.5,35.3,10.6,Clear,N
08-06-2024,Coimbatore,24.1,C,68,1.4,27.8,4.8,Clear,N
2024-06-09,Coimbatore,26.2,C,95,1.1,27.1,11.3,Clear,N
10-06-2024,Coimbatore,27.0,C,42,1.8,28.0,9.4,clear,N
2024-06-11,Coimbatore,30.6,C,84,1.0,36.8,10.5,CLEAR,N
2024-06-12,Coimbatore,72.9,F,69,1.4,4.6,5.0,Cloudy,N
2024-06-13,Coimbatore,21.6,C,81,1.2,25.3,0.4,Fog,N
14-06-2024,Coimbatore,26.3,C,64,1.3,22.4,11.7,Cloudy,N
15-06-2024,Coimbatore,29.6,C,62,1.0,16.1,10.2,Clear,N
16-06-2024,Coimbatore,27.9,,47,0.1,null,8.1,Clear,N
17-06-2024,Coimbatore,21.6,C,67,0.3,37.1,11.1,Cloudy,N
2024-06-18,Coimbatore,29.6,,53,1.2,19.9,11.4,Cloudy,N
2024-06-19,Coimbatore,22.2,C,45,119.4,42.6,6.3,Heavy Rain,N
20-06-2024,Coimbatore,27.6,C,null,55.9,5.7,9.9,Rain,N
21-06-2024,Coimbatore,27.9,C,66,1.4,19.2,9.1,Cloudy,N
22-06-2024,Coimbatore,23.5,,69,1.8,38.1,1.5,Fog,N
2024-06-23,Coimbatore,26.3,,96,91.5,34.8,10.3,Rain,Y
2024-06-24,Coimbatore,23.1,C,87,1.4,21.5,7.1,Clear,N
2024-06-25,Coimbatore,23.9,C,49,26.1,4.8,6.5,Rain,N
26-06-2024,Coimbatore,28.9,,93,1.1,10.4,10.9,Cloudy,N
27-06-2024,Coimbatore,29.8,C,61,1.5,33.1,0.7,Fog,N
2024-06-28,Coimbatore,21.7,C,85,0.1,25.5,0.5,Fog,N
29-06-2024,Coimbatore,16.1,C,33,1.5,44.8,4.8,Cloudy,N
2024-06-30,Coimbatore,80.2,,65,0.2,23.2,6.8,Sunny,N
2024-07-01,Coimbatore,-,C,80,39.8,44.4,5.1,Heavy Rain,N
