vehicle_id,vehicle_type,model_name,capacity_kg,max_range_km,avg_speed_kmph,hub_code,purchase_date,odometer_km,fleet_status,driver_id,battery_capacity_wh,last_service_date,insurance_expiry,ownership
VEH-0643,Truck,Kaveri-692,9058.0,632.9,51,HUB-MYS,11-08-2023,243479.3,In Service,DRV-0569,,16-05-2025,06-11-2023,3PL Partner
VEH-0644,Truck,Vayu-235,15695.1,1224.6,53,HUB-LUC,25/07/2023 00:00,16805.8,active,DRV-0135,,2024-03-10 00:00:00,24-04-2025,3PL Partner
VEH-0645,Truck,Meridian-985,3292.8,530.6,48,HUB-MUM,06-05-2019,24588.6,active,DRV-0035,,2025-05-26 00:00:00,25-10-2023,Owned
VEH-0646,Truck,Aravind-257,11234.7,1114.6,56,HUB-KOL,29/01/2019 00:00,108817.9,Retired,DRV-0105,,13-03-2024,15-05-2024,3PL Partner
VEH-0647,Truck,Meridian-617,15083.1 kg,1156.0,51,HUB-LUC,2020-02-28 00:00:00,122701.3,active,DRV-0170,,2024-06-24 00:00:00,05-10-2024,3PL Partner
VEH-0648,Truck,Tamira-589,12992.9,515.4,57,HUB-BEN,16/04/2020 00:00,115759.5,Active,DRV-0497,,2024-01-01 00:00:00,06-01-2025,3PL Partner
VEH-0649,Truck,Aravind-520,9790.4 kg,995.7,47,HUB-KOC,2020-09-25 00:00:00,222801.7,ACTIVE,DRV-0531,,09-01-2025,01-09-2025,Owned
VEH-0650,Truck,Nexon-294,12259.9 kg,827.2,57,HUB-PUN,2023-10-14 00:00:00,55458.1,Idle,DRV-0441,,15-05-2025,27-10-2025,3PL Partner
VEH-0651,Truck,Tamira-671,8437.5 kg,957.2,51,HUB-CHA,20-10-2022,243947.8,ACTIVE,DRV-0642,,2024-11-14 00:00:00,14-09-2025,Leased
VEH-0652,Truck,Zenith-368,16887.6,936.8,57,HUB-CHA,06/07/2023 00:00,185371.4,In Service,DRV-0235,,09-05-2024,25-07-2025,Owned
VEH-0653,Truck,Kaveri-957,8793.4,698.7,50,HUB-COI,2017-08-24 00:00:00,-,ACTIVE,DRV-0519,,2024-03-24 00:00:00,10-12-2024,3PL Partner
VEH-0654,Truck,Tamira-181,11554.6,-1078.1,50,HUB-JAI,31-08-2020,197671.5,In Service,DRV-0572,,2024-12-21 00:00:00,09-03-2024,3PL Partner
VEH-0655,Truck,Aravind-734,10054.7,1029.5,54,HUB-COI,2021-07-17 00:00:00,110789.4,Idle,DRV-0239,,03-05-2025,15-10-2023,Leased
VEH-0656,TRUCK,Aravind-302,5088.1,852.9,54,HUB-NAG,2021-03-26 00:00:00,194548.5,active,DRV-0673,,10-05-2024,12-06-2024,Leased
VEH-0657,Truck,Meridian-403,9943.9,1121.8,49,HUB-DEL,12/06/2023 00:00,1141.4,In Service,DRV-0438,,28-02-2024,12-09-2024,Owned
VEH-0658,Truck,Zenith-157,6727.5,2045.0,54,HUB-DEL,11/07/2020 00:00,null,under maintenance,DRV-0061,,07-07-2024,28-02-2025,3PL Partner
VEH-0659,Truck,UrbanCraft-907,17011.7KG,521.4,53,HUB-GUR,2022-12-05 00:00:00,116800.1,Active,DRV-0097,,15-06-2024,30-06-2025,Owned
VEH-0660,Truck,Tamira-468,3833.9,1579.0,49,HUB-MUM,2018-07-30 00:00:00,175146.8,active,DRV-0561,,2024-02-18 00:00:00,18-10-2024,3PL Partner
VEH-0661,Truck,Kaveri-909,3960.5,750.6,57,HUB-CHE,20/05/2018 00:00,unknown,Retired,DRV-0729,,2024-10-17 00:00:00,26-10-2025,Owned
VEH-0662,Truck,Vayu-319,4059.7 kg,1508.8,49,HUB-CHA,02/10/2019 00:00,24590.7,Retired,DRV-0729,,2025-01-01 00:00:00,24-01-2025,Leased
VEH-0663,Truck,Tamira-458,4035.2,1125.0,49,HUB-CHE,01/10/2020 00:00,254100.3,active,DRV-0688,,2024-06-08 00:00:00,28-05-2024,Owned
VEH-0664,Truck,Nexon-923,14906.3 kg,2141.2,56,HUB-KOL,09-07-2020,101505.5,under maintenance,DRV-0042,,2025-05-19 00:00:00,03-04-2024,Leased
VEH-0665,Truck,Tamira-552,4454.9,1909.7,49,HUB-VIS,2018-05-03 00:00:00,215445.6,active,DRV-0134,,2024-07-14 00:00:00,17-08-2025,Leased
VEH-0666,Truck,Aravind-851,14437.3,868.6,56,HUB-AHM,28-12-2019,250084.1,under maintenance,DRV-0721,,08-10-2024,04-10-2025,3PL Partner
VEH-0667,Truck,Aravind-620,12135.5,797.1,47,HUB-HYD,2021-11-23 00:00:00,249376.6,Active,DRV-0639,,11-04-2025,20-06-2024,Leased
VEH-0668,Truck,Vayu-222,13493.9,1901.4,51,HUB-DEL,08/08/2019 00:00,95533.5,active,DRV-0247,,2025-04-08 00:00:00,22-06-2024,Leased
VEH-0669,Truck,Vayu-506,9335.1 kg,1126.1,46,HUB-KOL,28-08-2017,64034.1,Retired,DRV-0118,,14-01-2025,18-04-2025,Owned
VEH-0670,Truck,Zenith-763,10307.2KG,1484.4,51,HUB-NAG,15/08/2017 00:00,243467.4,Maintenance,DRV-0674,,20-04-2025,14-10-2025,3PL Partner
VEH-0671,truck,Kaveri-201,15350.1KG,1062.3,58,HUB-LUC,2022-06-16 00:00:00,93211.4,In Service,DRV-0786,,23-12-2024,27-11-2024,3PL Partner
VEH-0672,Truck,Nexon-824,5995.2 kg,685.5,51,HUB-LUC,29/09/2022 00:00,47340.5,Idle,DRV-0592,,02-08-2024,25-01-2024,Owned
VEH-0673,Truck,Tamira-892,13979.8,646.8,52,HUB-AHM,2018-12-23 00:00:00,80141.9,In Service,DRV-0695,,2024-09-02 00:00:00,20-01-2025,3PL Partner
VEH-0674,Truck,Tamira-888,13439.5 kg,757.3,54,HUB-MAD,19/06/2020 00:00,212530.6,ACTIVE,DRV-0695,,2024-05-05 00:00:00,22-04-2024,3PL Partner
VEH-0675,Truck,Aravind-661,13294.9,1490.2,56,HUB-PUN,2021-02-21 00:00:00,57356.9,ACTIVE,DRV-0035,,2024-06-12 00:00:00,22-03-2025,Owned
VEH-0676,Truck,UrbanCraft-264,15363.7 kg,1554.3,53,HUB-MUM,2018-11-10 00:00:00,197376.1,active,DRV-0653,,2024-05-23 00:00:00,15-08-2024,Owned
VEH-0677,Truck,Aravind-909,15053.8,738.0,56,HUB-LUC,2018-01-29 00:00:00,82255.0,active,DRV-0897,,28-01-2025,07-08-2025,Leased
VEH-0678,Truck,UrbanCraft-335,10609.4,1375.6,55,HUB-KOL,2021-11-27 00:00:00,106909.7,Maintenance,DRV-0742,,2024-02-26 00:00:00,02-11-2024,Leased
VEH-0679,Truck,Zenith-911,17301.2,1122.9,51,HUB-HYD,08/08/2020 00:00,10648.1,Maintenance,DRV-0166,,16-12-2024,18-08-2024,Owned
VEH-0680,Truck,UrbanCraft-159,13295.5,1792.5,52,HUB-DEL,08/07/2023 00:00,46585.7,Retired,DRV-0454,,2025-07-01 00:00:00,28-08-2025,Owned
VEH-0681,Truck,Aravind-812,6252.1,1381.5,48,HUB-MUM,17/12/2021 00:00,251867.1,under maintenance,DRV-0827,,2025-01-21 00:00:00,10-10-2023,3PL Partner
VEH-0682,Truck,Kaveri-477,17572.8,896.9,50,HUB-GUR,11/09/2022 00:00,247007.1,Retired,DRV-0227,,2024-10-09 00:00:00,06-08-2025,3PL Partner
VEH-0683,Truck,Tamira-670,4115.0,1837.3,57,HUB-GUW,07-02-2018,247311.6,In Service,DRV-0126,,2024-01-29 00:00:00,28-05-2025,Leased
VEH-0684,Truck,Meridian-583,11355.4,1890.6,57,HUB-CHE,14/12/2018 00:00,208270.4,Retired,DRV-0758,,05-01-2024,15-07-2024,3PL Partner
VEH-0685,TRUCK,Meridian-578,5775.5,769.2,55,HUB-BEN,10-06-2023,45208.3,In Service,DRV-0421,,2024-10-29 00:00:00,20-07-2025,Owned
VEH-0686,Truck,Meridian-369,16048.6,1082.2,58,HUB-HYD,2018-10-28 00:00:00,117113.3,Idle,DRV-0058,,2024-11-22 00:00:00,12-10-2023,3PL Partner
VEH-0687,Truck,Kaveri-799,10991.5,1532.7,58,HUB-MUM,14/07/2018 00:00,82866.7,Idle,DRV-0889,,19-09-2024,08-08-2024,Leased
VEH-0688,Truck,Nexon-780,12973.2,1936.9,51,HUB-MYS,2020-01-10 00:00:00,94661.8,ACTIVE,DRV-0525,,03-11-2024,07-09-2025,Leased
VEH-0689,Truck,UrbanCraft-139,13835.0,1020.5,47,HUB-KOL,13-11-2018,147921.8,Maintenance,DRV-0753,,2025-03-22 00:00:00,06-12-2023,3PL Partner
VEH-0690,Truck,UrbanCraft-198,3212.2,1808.6,55,HUB-DEL,23-06-2017,,ACTIVE,DRV-0105,,07-10-2024,09-12-2023,3PL Partner
VEH-0691,Truck,Vayu-336,11521.9,647.1,52,HUB-LUC,2023-09-04 00:00:00,227553.7,active,DRV-0005,,2025-06-11 00:00:00,14-05-2024,Leased
VEH-0692,Truck,Vayu-316,10764.6KG,1275.5,48,HUB-LUC,09/11/2021 00:00,150994.2,active,DRV-0386,,2024-12-12 00:00:00,13-10-2023,Owned
VEH-0693,TRUCK,Kaveri-344,11889.0,1015.8,51,HUB-VIS,15-01-2021,235424.3,Retired,DRV-0182,,19-06-2024,24-11-2023,Leased
VEH-0694,Truck,Zenith-334,10537.2KG,-1447.8,54,HUB-CHE,2019-04-02 00:00:00,238523.4,Idle,DRV-0019,,31-05-2025,12-05-2025,Owned
VEH-0695,Truck,Kaveri-444,13050.3,605.8,55,HUB-BEN,17-03-2022,168639.6,In Service,DRV-0259,,2024-12-30 00:00:00,22-11-2025,Leased
VEH-0696,Truck,Nexon-393,17137.0KG,1407.7,57,HUB-CHE,08/01/2023 00:00,151708.3,Active,DRV-0788,,2024-06-25 00:00:00,26-03-2025,3PL Partner
VEH-0697,Truck,Nexon-360,4638.0,1659.5,54,HUB-JAI,2020-10-26 00:00:00,,Active,DRV-0427,,18-07-2024,06-08-2025,Owned
VEH-0698,Truck,Kaveri-175,12270.0,1634.5,52,HUB-PUN,20/12/2018 00:00,111177.6,active,DRV-0702,,31-12-2024,28-03-2025,Owned
VEH-0699,Truck,Tamira-515,11100.4,950.6,53,HUB-LUC,27/11/2020 00:00,19062.6,Active,DRV-0477,,18-06-2024,15-04-2024,Owned
VEH-0700,Truck,UrbanCraft-892,15122.8,570.7,49,HUB-AHM,2019-12-17 00:00:00,148704.7,Maintenance,DRV-0523,,2025-05-24 00:00:00,11-09-2024,Owned
VEH-0701,Air Cargo,Tamira-929,35427.5,5597.0,682,HUB-BEN,13-06-2023,138874.0,Active,DRV-0544,,31-12-2024,31-10-2024,Leased
VEH-0702,Air Cargo,Aravind-832,41162.6,4043.7,683,HUB-BHU,11/05/2021 00:00,227430.7,Retired,DRV-0297,,2024-11-19 00:00:00,01-01-2025,3PL Partner
VEH-0703,Air Cargo,Tamira-231,44040.3,5553.4,676,HUB-CHA,23-06-2022,117034.0,Active,DRV-0783,,08-10-2024,16-12-2024,Leased
VEH-0704,Air Cargo,Aravind-887,30944.2,2969.4,674,HUB-VIS,2017-07-10 00:00:00,169255.7,Active,DRV-0887,,2024-01-25 00:00:00,03-05-2024,Owned
VEH-0705,Air Cargo,Nexon-759,30788.0,3718.2,685,HUB-GUW,16-01-2022,188561.5,under maintenance,DRV-0323,,2024-02-20 00:00:00,06-11-2025,3PL Partner
VEH-0706,Air Cargo,Zenith-265,10670.6,-5166.2,684,HUB-DEL,28/12/2019 00:00,191910.2,Maintenance,DRV-0143,,30-11-2024,24-10-2023,Leased
VEH-0707,Air Cargo,Meridian-495,16407.3,3064.1,674,HUB-GUR,21/04/2018 00:00,25192.4,Active,DRV-0354,,2024-11-01 00:00:00,26-09-2024,Leased
VEH-0708,Air Cargo,Vayu-394,25881.4,3528.4,677,HUB-DEL,2018-04-01 00:00:00,204817.9,active,DRV-0731,,2024-10-23 00:00:00,07-09-2025,Owned
VEH-0709,Air Cargo,Meridian-166,9924.4 kg,3262.5,685,HUB-JAI,14-02-2020,18393.1,under maintenance,DRV-0268,,09-03-2024,30-08-2024,Leased
VEH-0710,Air Cargo,Tamira-275,28012.3,1833.0,681,HUB-KOC,2022-11-30 00:00:00,120545.7,ACTIVE,DRV-0760,,20-04-2024,28-01-2025,Leased
VEH-0711,Air Cargo,Aravind-118,43580.2,5933.8,675,HUB-GUW,2021-12-27 00:00:00,250825.2,under maintenance,DRV-0482,,2025-06-27 00:00:00,08-01-2025,Owned
VEH-0712,Air Cargo,Aravind-904,26822.4 kg,5851.7,686,HUB-JAI,11/11/2021 00:00,230189.1,under maintenance,DRV-0538,,2025-01-13 00:00:00,05-11-2023,Owned
VEH-0713,Air Cargo,Meridian-273,36497.1,5834.9,676,HUB-MYS,11-08-2020,63885.9,Idle,DRV-0695,,2025-04-28 00:00:00,30-11-2023,Owned
VEH-0714,Air Cargo,Meridian-373,21728.4 kg,3584.6,677,HUB-GUR,2019-11-22 00:00:00,128711.6,In Service,DRV-0151,,2024-12-16 00:00:00,27-12-2023,Owned
VEH-0715,Air Cargo,UrbanCraft-304,33645.3 kg,3100.3,676,HUB-MAD,2022-10-11 00:00:00,161807.1,Active,DRV-0555,,2024-05-07 00:00:00,14-08-2025,3PL Partner
VEH-0716,Air Cargo,Nexon-318,13007.5 kg,1994.3,675,HUB-BHU,2023-02-02 00:00:00,142154.5,Retired,DRV-0862,,2024-01-16 00:00:00,10-01-2024,Owned
VEH-0717,Air Cargo,Nexon-705,17700.7 kg,4153.2,677,HUB-VIS,01/11/2023 00:00,N/A,Active,DRV-0031,,2024-08-18 00:00:00,17-01-2025,3PL Partner
VEH-0718,Air Cargo,Nexon-608,38975.3,5367.7,679,HUB-GUR,13/07/2020 00:00,66007.8,ACTIVE,DRV-0527,,09-03-2024,10-09-2025,Leased
VEH-0719,Air Cargo,Zenith-154,39298.9,5923.3,676,HUB-BEN,10/03/2018 00:00,149342.4,ACTIVE,DRV-0797,,07-06-2024,01-06-2024,Leased
VEH-0720,Air Cargo,Kaveri-862,14076.3,4781.7,686,HUB-HYD,24/04/2022 00:00,167803.9,Retired,DRV-0065,,2024-01-16 00:00:00,02-11-2024,Leased
VEH-0721,Air Cargo,Kaveri-330,14689.2 kg,2217.5,678,HUB-VIS,31/10/2019 00:00,40824.9,Maintenance,DRV-0368,,2024-07-21 00:00:00,01-06-2025,Owned
VEH-0722,Air Cargo,UrbanCraft-491,23117.5,3042.6,678,HUB-KOC,13-11-2019,229354.7,under maintenance,DRV-0314,,18-04-2025,07-10-2024,3PL Partner
VEH-0723,Ship,Tamira-549,842658.1,10480.8,37,HUB-CHE,28-08-2022,153459.8,ACTIVE,DRV-0682,,2024-02-25 00:00:00,31-12-2023,Leased
VEH-0724,Ship,Nexon-114,570157.7KG,8060.5,35,HUB-MAD,30-04-2023,149706.9,Retired,DRV-0445,,2024-02-03 00:00:00,04-02-2025,Owned
VEH-0725,Ship,Kaveri-583,138392.8,7863.3,41,HUB-GUR,24/07/2022 00:00,120832.4,Idle,DRV-0394,,2024-10-12 00:00:00,30-03-2024,Leased
VEH-0726,Ship,Kaveri-730,686657.9,11316.6,39,HUB-VIS,18/10/2022 00:00,76000.6,In Service,DRV-0189,,2025-02-24 00:00:00,19-10-2024,3PL Partner
VEH-0727,Ship,Meridian-936,522323.0,8324.2,37,HUB-KOL,05-10-2017,184348.5,under maintenance,DRV-0087,,18-11-2024,30-07-2025,Leased
VEH-0728,Ship,Zenith-904,694195.4 kg,12470.2,36,HUB-JAI,21-08-2020,158467.8,Idle,DRV-0391,,16-10-2024,18-11-2024,Owned
VEH-0729,Ship,UrbanCraft-237,211701.5 kg,8886.3,29,HUB-NAG,31/12/2019 00:00,126885.2,Idle,DRV-0737,,31-01-2025,02-04-2025,Leased
VEH-0730,Ship,Nexon-616,214966.8,12480.9,41,HUB-KOL,19-01-2023,122584.3,In Service,DRV-0602,,16-04-2024,19-09-2025,3PL Partner
VEH-0731,Ship,Meridian-494,114321.3,12658.5,32,HUB-DEL,2022-07-16 00:00:00,-,under maintenance,DRV-0508,,21-06-2025,30-06-2025,3PL Partner
VEH-0732,Ship,UrbanCraft-674,510728.9,3626.4,32,HUB-COI,2022-10-25 00:00:00,104328.2,Idle,DRV-0193,,04-02-2025,06-06-2024,Owned
VEH-0733,Ship,UrbanCraft-204,156976.1,13930.2,29,HUB-COI,04/11/2020 00:00,28135.4,ACTIVE,DRV-0261,,2024-06-30 00:00:00,01-06-2024,3PL Partner
VEH-0734,Ship,Meridian-549,301309.0,10538.7,33,HUB-JAI,24-08-2017,14506.5,ACTIVE,DRV-0660,,26-06-2025,20-08-2024,3PL Partner
VEH-0735,Ship,Kaveri-536,402773.3,8280.2,36,HUB-BHU,23-09-2021,112513.4,Maintenance,DRV-0419,,2024-10-28 00:00:00,01-10-2025,Leased
VEH-0736,ship,Zenith-651,747805.7,13551.4,33,HUB-KOL,14/09/2018 00:00,83792.2,Active,DRV-0489,,02-09-2024,09-05-2024,3PL Partner
VEH-0098,Drone,Kaveri-291,5.9,16.9,52,HUB-CHA,17-02-2019,195506.1,active,,6738.0,27-01-2025,03-04-2024,3PL Partner
VEH-0441,Van,Zenith-561,1188.9KG,169.8,41,HUB-AHM,2017-06-10 00:00:00,182778.4,Retired,DRV-0085,,15-04-2025,20-06-2025,Owned
VEH-0386,Bike,Zenith-578,20.2,65.4,34,HUB-BHU,2023-04-22 00:00:00,191048.4,ACTIVE,DRV-0374,,10-07-2024,18-01-2024,3PL Partner
VEH-0125,Drone,Nexon-430,3.7,29.9,49,HUB-GUW,2022-03-20 00:00:00,101916.8,ACTIVE,,6821.0,2025-01-30 00:00:00,06-05-2024,Owned
VEH-0145,Bike,Nexon-537,16.4,109.7,37,HUB-MUM,23/06/2019 00:00,192330.7,ACTIVE,DRV-0659,,10-02-2024,14-10-2023,Owned
VEH-0137,Drone,Zenith-396,5.6,10.8,52,HUB-KOC,04/04/2020 00:00,9852.1,ACTIVE,,4683.0,2025-05-06 00:00:00,09-11-2024,Leased
VEH-0438,Van,UrbanCraft-897,797.7KG,237.0,46,HUB-JAI,05-04-2021,39179.8,Active,DRV-0609,,2025-02-08 00:00:00,01-10-2025,Leased
VEH-0500,Van,Aravind-857,410.0,222.0,46,HUB-NAG,30-04-2020,63846.1,ACTIVE,DRV-0823,,2024-10-06 00:00:00,28-03-2025,Leased
VEH-0408,Van,Vayu-489,479.9,176.8,43,HUB-JAI,15/01/2020 00:00,168777.6,Idle,DRV-0294,,2024-06-18 00:00:00,27-09-2024,3PL Partner
VEH-0469,Van,Nexon-768,853.3,339.0,42,HUB-DEL,2017-07-24 00:00:00,64173.9,ACTIVE,DRV-0260,,30-06-2024,06-09-2024,Leased
VEH-0544,Van,UrbanCraft-441,821.2,180.3,45,HUB-KOL,06/06/2017 00:00,135012.9,Idle,DRV-0073,,07-01-2024,01-09-2024,Leased
VEH-0265,Bike,Nexon-142,29.1,91.0,34,HUB-KOL,11-04-2021,NA,Maintenance,DRV-0897,,22-04-2025,22-08-2024,Owned
VEH-0565,Van,UrbanCraft-565,422.0,210.9,49,HUB-CHA,22/05/2020 00:00,9557.1,under maintenance,DRV-0434,,16-05-2024,11-12-2023,Leased
VEH-0573,Van,Vayu-392,400.3,359.8,48,HUB-PUN,2019-08-08 00:00:00,88600.2,Maintenance,DRV-0079,,2024-07-17 00:00:00,09-10-2023,3PL Partner
VEH-0410,Van,Meridian-613,1005.3,388.7,51,HUB-GUW,09/06/2023 00:00,110071.8,In Service,DRV-0565,,2024-02-15 00:00:00,19-03-2025,Owned
VEH-0239,Bike,Tamira-606,33.1,85.8,35,HUB-BEN,08-12-2017,46160.9,under maintenance,DRV-0674,,04-07-2024,11-06-2024,Leased
VEH-0592,Truck,UrbanCraft-545,16855.5,805.9,46,HUB-MUM,2020-11-25 00:00:00,15283.2,under maintenance,DRV-0476,,27-06-2025,29-11-2023,Owned
VEH-0403,Van,UrbanCraft-203,576.5,290.7,50,HUB-GUW,21-08-2017,167568.8,Active,DRV-0740,,2025-03-04 00:00:00,03-12-2023,3PL Partner
VEH-0572,Van,Meridian-706,1125.2,293.6,46,HUB-KOC,07-10-2022,149573.3,active,DRV-0665,,2024-01-17 00:00:00,28-09-2024,Owned
VEH-0574,Van,Kaveri-691,831.2,357.3,44,HUB-MAD,13/09/2019 00:00,11114.3,under maintenance,DRV-0387,,2024-04-29 00:00:00,18-12-2023,Owned
VEH-0563,Van,Aravind-837,1059.6 kg,175.8,44,HUB-MYS,21/07/2017 00:00,119768.3,active,DRV-0077,,02-12-2024,06-06-2025,Owned
VEH-0601,Truck,Nexon-838,8439.3,1111.9,57,HUB-GUW,14-07-2020,79910.4,under maintenance,DRV-0024,,2024-02-13 00:00:00,31-05-2024,3PL Partner
VEH-0533,Van,UrbanCraft-200,463.8,188.6,40,HUB-PUN,2022-02-28 00:00:00,221616.9,Retired,DRV-0362,,29-02-2024,11-04-2025,3PL Partner
VEH-0462,Van,UrbanCraft-655,455.4,181.1,39,HUB-MYS,2021-07-04 00:00:00,147071.5,Active,DRV-0344,,2025-02-11 00:00:00,19-08-2025,3PL Partner
VEH-0387,Bike,Tamira-468,23.6,118.6,33,HUB-PUN,2020-11-02 00:00:00,34380.0,Idle,DRV-0802,,07-09-2024,22-02-2025,Leased
