order_id,customer_id,product_id,quantity,order_date,origin_hub,origin_city,destination_city,destination_state,destination_pincode,destination_lat,destination_lon,distance_km,package_weight,package_dimensions_cm,is_fragile,is_hazmat,cold_chain_required,delivery_priority,payment_mode,order_value_inr,weather_condition_at_dest,assigned_vehicle_id,promised_eta_hours,actual_delivery_hours,delivery_cost_inr,transport_mode,order_status
ORD-008162,CUST-03114,PRD-00763,2,2024-02-24T15:44:00Z,HUB-COI,Coimbatore,DELHI,DL,110001,77.172772,28.616589,unknown,920 g,43 x 44 x 38,False,0,False,std,COD,169260.30,Rain,VEH-0619,87.3,57.07,5181.38,Truck,Pending
ORD-005965,CUST-02187,PRD-00624,4,2024-09-09T11:12:00Z,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.312041,78.590463,13.68,8.8 kg,63x39x37,True,1,True,EXPRESS,Prepaid,66559.44,clear,VEH-0182,1.3,0.84,2.35,Bike,Delivered
ORD-001384,CUST-01219,PRD-00836,4,14/02/2025 09:17,HUB-DEL,Delhi,Madurai,TN,625001,9.896462,78.140894,2083.55,3.0,,0,0,False,standard,cod,725427.36,Clear,VEH-0645,65.7,58.89,5560.38,Truck,Delivered
ORD-005565,CUST-02555,PRD-00296,2,2024-03-02 18:31:00,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.018236,77.702321,12.77,226.06,12*13*27,True,0,False,express,Card,"₹43,921.38",clear,VEH-0407,1.4,1.2,451.06,Van,Delivered
ORD-010216,CUST-02977,PRD-00455,4,1721402580,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.661614,83.302326,9.31,1.04,90 x 40 x 39,True,0,False,STANDARD,COD,446013.88,Clear,VEH-0362,1.6,1.03,37.98,Bike,delivered
ORD-004518,CUST-04824,PRD-00297,1,2024-10-22T11:23:00Z,HUB-LUC,Lucknow,Lucknow,UP,226001,26.827207,80.975009,3.59,112.01KG,78*41*49,False,0,False,STANDARD,UPI,54332.38,Cloudy,VEH-0465,1.5,1.3,263.61,Van,delivered
ORD-012948,CUST-03511,PRD-00747,4,NA,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.632,76.755332,11.50,6.12,,No,0,False,STANDARD,prepaid,534609.68,Clear,VEH-0242,1.8,1.22,30.36,Bike,In Transit
ORD-001202,CUST-03117,PRD-00816,3,2024-04-09 17:05:00,HUB-PUN,Pune,Hyderabad,TS,500001,17.362084,78.518983,509.73,2.58,77x24x19,False,0,False,STANDARD,prepaid,"₹291,893.70",Clear,VEH-0602,20.3,17.12,1417.9,Truck,Delivered
ORD-003682,CUST-03598,PRD-00766,1,2024-03-14T20:23:00Z,HUB-NAG,Nagpur,Nagpur,MH,440001,21.243939,79.073638,99999.0,2.87,82*45*45,1,0,False,Standard,Prepaid,124697.31,Sunny,VEH-0395,1.6,1.13,43.52,Bike,In Transit
ORD-006201,CUST-01974,PRD-00728,1,2024/04/20 20:44,HUB-MYS,Mysuru,Mysuru,KA,570001,12.414294,76.685937,14.11,3328.18,89x57x47,True,1,False,Standard,cod,42099.59,Clear,VEH-0619,3.4,2.48,6161.44,Truck,Pending
ORD-014112,CUST-00234,PRD-00192,2,2024-12-15T18:31:00Z,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.748768,83.106905,13.68,35.38 kg,,No,0,False,STANDARD,COD,92630.56,Rain,VEH-0535,7.0,4.89,119.34,Van,Delivered
ORD-005237,CUST-04004,PRD-00425,4,2025-03-27 09:23:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.200736,76.73546,14.86,4.28,84 x 36 x 49,0,0,False,EXPRESS,Card,144255.28,Cloudy,VEH-0230,2.2,1.95,29.54,Bike,In Transit
ORD-014897,CUST-02868,PRD-00472,2,2024-01-28T15:17:00Z,HUB-NAG,Nagpur,Ahmedabad,GJ,380001,23.018325,72.547623,705.27,1.58,60*46*12,Yes,0,False,exp,Prepaid,346573.02,Cloudy,VEH-0583,24.4,19.14,1936.65,Truck,Returned
ORD-009199,CUST-01372,PRD-99754,4,2024-08-07 16:58:00,HUB-KOC,Kochi,Kochi,KL,682001,9.930733,76.218738,5.32,14923.48,,False,1,False,Standard,cod,542472.52,Rain,VEH-0649,6.2,5.06,27002.09,Truck,Delivered
ORD-008479,CUST-04854,PRD-00768,2,01/11/2024 15:58,HUB-CHA,Chandigarh,Chandigarh,CH,160017,-,76.775557,2.07 km,2.6,67 x 40 x 9,1,0,False,std,prepaid,"₹366,680.50",Sunny,VEH-0092,0.4,0.3,14.47,drone,Delivered
ORD-005083,CUST-01329,PRD-00495,2,2024-02-15 21:05:00,HUB-MYS,Mysuru,Mumbai,MH,400001,19.07847,72.850356,856.22,3760 g,55*19*33,1,0,False,standard,UPI,48613.12,Cloudy,VEH-0627,35.5,23.83,2335.05,TRUCK,Delivered
ORD-007043,CUST-03257,PRD-00639,1,25-09-2024,HUB-JAI,Jaipur,Visakhapatnam,AP,530001,83.217431,17.720314,1275.49,740790 g,,False,1,False,ECONOMY,cod,39419.41,Clear,VEH-0587,37.8,32.14,4810.63,TRUCK,Delivered
ord-008889,CUST-00034,PRD-00748,4,07/02/2025 12:31,HUB-GUW,Guwahati,Visakhapatnam,AP,530001,17.641295,unknown,1286.68,5.16,38*23*35,1,0,False,SAME-DAY,Card,209574.32,Rain,VEH-0708,11.3,unknown,12728.23,Air Cargo,Delivered
ORD-002053,CUST-02702,PRD-00101,3,2024-11-24 06:44:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.99722,75.735945,10.72,5.07,66*57*45,False,0,False,Standard,UPI,"₹419,132.61",Thunderstorm,,2.8,2.52,31.58,Bike,In Transit
ORD-006448,CUST-00419,PRD-00292,2,2025-06-10 14:58:00,HUB-BHU,Bhubaneswar,Chandigarh,CH,160017,30.772818,76.819038,1472.88,-177.4,26x54x26,True,0,False,EXPRESS,Card,309395.00,Sunny,VEH-0555,38.8,36.82,3057.67,VAN,Returned
ORD-014433,CUST-00310,PRD-00187,1,2024-08-25T12:17:00Z,HUB-BHU,Bhubaneswar,Lucknow,UP,226001,26.832302,80.931055,881.21,32.93,,True,0,False,Express,UPI,38293.09,Sunny,VEH-0633,29.7,27.86,2452.16,truck,Delivered
ORD-013825,CUST-04525,PRD-00324,4,2024-02-26 21:05:00,HUB-CHA,Chandigarh,Chandigarh,CH,160017,30.712543,76.837555,6.02,31.0,,No,0,False,Standard,cod,725034.92,Clear,VEH-0414,1.9,1.47,131.66,Van,DELIVERED
ORD-011689,CUST-01041,PRD-00057,1,Feb 05 2025 04:31 PM,HUB-COI,Coimbatore,Coimbatore,TN,641001,11.025711,77.061353,11.56,1510 g,41 x 40 x 22,True,0,False,express,UPI,186560.24,Fog,VEH-0574,6.2,4.87,87.82,Van,Cancelled
ORD-014395,CUST-02448,PRD-00566,1,2025-03-02T09:00:00Z,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.833806,75.805889,8.93,4.65,66 x 38 x 17,True,1,True,STANDARD,Card,173909.48,Fog,VEH-0279,3.0,2.17,52.13,bike,Pending
ORD-005259,CUST-03892,PRD-00371,3,2024/12/05 12:00,HUB-MUM,Mumbai,Mumbai,MH,400001,-,72.89799,11.68 km,39.87,,False,0,False,express,cod,399191.25,Sunny,VEH-0563,2.7,1.99,140.53,van,Delivered
ORD-009114,CUST-01295,PRD-00829,2,NA,HUB-MUM,Mumbai,Mumbai,MH,400001,19.126393,72.960456,10.34,  ,48 x 50 x 50,False,0,False,Express,COD,"₹126,393.00",Cloudy,VEH-0191,0.8,0.73,42.22,Bike,Returned
ORD-009517,CUST-03847,PRD-00215,2,2025-06-04 19:44:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.212694,91.782605,8.88,233.92,85*39*25,Yes,0,False,Express,COD,285212.46,Clear,VEH-0496,1.4,1.33,465.06,van,Cancelled
ORD-003667,CUST-02935,PRD-00088,3,2025-03-13 19:31:00,HUB-LUC,Lucknow,Madurai,TN,625001,9.917811,78.081323,1906.29,2.64,60x41x49,True,0,False,std,prepaid,92588.88,Clear,VEH-0657,70.6,46.35,5091.01,truck,Delivered
ORD-012084,CUST-01162,PRD-00299,4,2024-01-18 10:00:00,HUB-DEL,Delhi,Delhi,DL,110001,28.715696,77.195391,11.4,429.12,,False,0,False,Same-Day,cod,436912.76,clear,VEH-0550,2.8,2.21,1055.03,Van,Delivered
ORD-002801,CUST-03439,PRD-00660,2,2024-09-29 12:58:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.352921,78.565786,9.12,7241.46,26x23x38,No,1,False,std,Card,"₹319,914.12",Rain,VEH-0648,6.4,4.46,13142.87,Truck,Delivered
ORD-011863,CUST-01770,PRD-00746,4,2024/01/14 06:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.372111,85.846985,8.77 km,3.32,56 x 22 x 43,True,0,False,SAME-DAY,COD,257446.92,Heavy Rain,VEH-0392,1.9,1.58,313.95,bike,Delivered
ORD-001803,CUST-04050,PRD-00598,3,2024-12-07 13:12:00,HUB-GUW,Guwahati,Bhubaneswar,OD,751001,20.285215,85.799187,889.96 km,4.53,65x24x28,False,1,True,eco,Prepaid,99973.35,Clear,VEH-0680,30.4,23.74,2486.2,TRUCK,Returned
ORD-000930,CUST-00049,PRD-00554,1,2024-03-13 07:00:00,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,999.0,85.852182,5.17,0.33,,0,1,True,standard,Prepaid,"₹49,523.44",Rain,VEH-0226,3.0,2.08,26.01,Bike,Delivered
ORD-012180,CUST-04926,PRD-00076,4,2024-06-29 06:58:00,HUB-MAD,Madurai,Chennai,TN,600001,13.105835,80.295695,425.76,5.76,32*32*46,True,0,False,SAME-DAY,Card,24683.84,Cloudy,VEH-0594,19.2,14.43,1457.47,TRUCK,In Transit
ORD-004910,CUST-03155,PRD-00372,1,2024-04-29 10:12:00,HUB-VIS,Visakhapatnam,Mysuru,KA,570001,12.336106,76.685295,919.7,-20.44,51 x 47 x 40,No,0,False,STANDARD,Prepaid,"₹46,885.01",Fog,VEH-0583,34.1,26.57,2582.33,TRUCK,delivered
ORD-011188,CUST-03798,PRD-00482,1,2025-02-11 13:23:00,HUB-MUM,Mumbai,Mumbai,MH,400001,18.995299,72.872117,8.99,1.81,86 x 53 x 9,True,0,False,same-day,prepaid,64289.07,Sunny,VEH-0013,0.4,0.3,252.35,Drone,DELIVERED
ORD-006766,CUST-00857,PRD-00394,1,12-03-2024,HUB-MYS,Mysuru,Nagpur,MH,440001,21.11444,79.09568,1014.8,3.08,20*31*8,True,0,False,same-day,Card,4169.02,Thunderstorm,VEH-0711,12.8,8.76,10144.07,Air_Cargo,Cancelled
ORD-011318,CUST-01666,PRD-00106,4,2025-06-22 09:31:00,HUB-PUN,Pune,Pune,MH,411001,18.567484,73.764901,11.0,3.04,55x34x23,0,0,False,standard,COD,123663.36,Rain,VEH-0145,5.4,3.58,-0.81,bike,Delivered
 ORD-009680 ,CUST-04676,PRD-00341,1,2024-02-26 17:23:00,HUB-KOC,Kochi,Nagpur,MH,440001,21.126047,79.097706,1281.07,20.76,84x20x39,False,0,False,SAME-DAY,COD,32824.49,Sunny,VEH-0720,9.4,8.86,12705.11,AIR CARGO,Delivered
ORD-014440,CUST-00161,PRD-00316,1,2024-07-28 14:44:00,HUB-HYD,Hyderabad,HYDERABAD,TS,500001,78.456182,17.490245,12.14,-20.71,,False,0,False,same-day,prepaid,142420.1,Clear,VEH-0345,0.6,0.43,315.93,bike,Delivered
ORD-004313,CUST-01357,PRD-00205,2,2024-12-18 10:12:00,HUB-DEL,Delhi,Delhi,DL,110001,77.286489,28.662528,9.30,222.14,80*43*21,True,0,False,SameDay,UPI,283051.78,Sunny,VEH-0406,0.8,0.63,729.31,Van,Cancelled
ORD-004441,CUST-04340,PRD-00007,1,2025-01-25 16:31:00,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.917253,75.800798,1.44,0.64,74 x 18 x 18,True,0,False,standard,UPI,139086.3,Cloudy,VEH-0081,1.2,1.11,1.36,Drone,Returned
ORD-002768,CUST-02962,PRD-00030,3,2024-08-09 15:00:00,HUB-GUW,Guwahati,Mysuru,KA,570001,12.26725,76.622594,2209.36,-7.8,90x29x25,True,0,False,SAME-DAY,COD,162697.98,Clear,VEH-0706,13.6,9.69,21476.17,air cargo,Cancelled
ORD-014517,CUST-03276,PRD-00727,3,2025-02-17 07:05:00,HUB-NAG,Nagpur,Mysuru,KA,570001,12.281164,76.662821,1018.9 km,4711.86,57 x 38 x 33,No,1,False,same-day,Prepaid,"₹397,253.40",-,VEH-0584,35.5,29.34,11552.42,  ,Delivered
ORD-014880,CUST-03370,PRD-00294,3,N/A,HUB-MAD,Madurai,Madurai,TN,625001,9.84818,78.106952,8.68,219.33 kg,21 x 14 x 11,True,0,False,std,cod,"₹274,125.78",Heavy Rain,VEH-0452,2.7,2.21,433.09,VAN,In Transit
ORD-003439,CUST-03475,PRD-00819,4,2024-05-05 09:31:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.715171,83.229803,3.37,6.32,22*12*30,False,0,False,Same-Day,Prepaid,"₹706,940.64",Rain,,1.4,1.32,280.3,Bike,Delivered
ORD-001769,CUST-03691,PRD-00322,3,2024-05-29T06:58:00Z,HUB-BEN,Bengaluru,Bhubaneswar,OD,751001,20.264988,85.828648,1194.15,71.16,,0,0,False,std,Prepaid,"₹180,376.83",Rain,VEH-0595,36.2,31.54,3375.71,truck,Delivered
ORD-005771,CUST-00366,PRD-00225,3,2024-11-01 20:05:00,HUB-VIS,Visakhapatnam,Visakhapatnam,AP,530001,17.710088,83.241629,3.56,181.17,36x56x39,0,0,False,standard,Prepaid,531420.72,Heavy Rain,VEH-0573,2.3,1.5,406.0157,van,delivered
ORD-012473,CUST-02715,PRD-00645,4,Dec 09 2024 08:44 AM,HUB-HYD,Hyderabad,Nagpur,MH,440001,21.190715,79.109054,428.19,10641320 g,10 x 46 x 34,True,1,False,EXPRESS,UPI,78831.36,Heavy Rain,VEH-0681,22.7,16.44,20424.81,TRUCK,In Transit
ORD-001958,  ,PRD-00132,1,2024-02-27 13:05:00,HUB-VIS,Visakhapatnam,Hyderabad,TS,500001,17.383754,78.499337,501.48,17.44,26 x 33 x 27,0,0,False,Standard,Card,"₹124,909.81",Thunderstorm,VEH-0677,21.0,18.24,1429.21,Truck,Delivered
ORD-008876,CUST-00089,PRD-00344,1,2024/01/28 07:05,HUB-KOL,Kolkata,Coimbatore,TN,641001,10.970926,76.956841,"1,769.83",2.88,,No,0,False,exp,Card,154065.62,Rain,VEH-0722,15.8,11.93,17062.23,Air Cargo,Delivered
ORD-013786,CUST-00524,PRD-00694,2,2025-06-10 19:05:00,HUB-GUR,Gurugram,Gurugram,HR,122001,28.549106,76.995993,10.4,8511.92KG,48x47x47,Yes,1,False,std,prepaid,151110.84,rain,VEH-0584,6.2,4.45,15449.03,Truck,In Transit
ORD-010061,CUST-01798,PRD-00196,4,12-06-2025,HUB-GUW,Guwahati,Hyderabad,TS,500001,17.379245,78.494415,1677.32,27.72,51 x 50 x 49,1,0,False,Express,Prepaid,"₹702,318.16",clear,VEH-0719,13.6,9.45,16265.26,Air_Cargo,Delivered
ORD-007607,CUST-03055,PRD-00626,1,2024-03-30 19:44:00,HUB-COI,Coimbatore,Coimbatore,TN,641001,10.978657,N/A,11.75,1.82,47x23x45,0,1,True,STANDARD,UPI,42131.43,Cloudy,VEH-0364,0.8,0.67,48.67,Bike,In Transit
ORD-005732,CUST-00843,PRD-00264,2,2024-10-04 13:58:00,HUB-BEN,Bengaluru,Chandigarh,CH,160017,30.759852,76.821526,1979.55,47.94,63x24x39,False,0,False,STANDARD,cod,325694.56,Fog,VEH-0647,60.8,49.34,5331.66,Truck,In Transit
ORD-007975,CUST-03032,PRD-00525,2,Jul 17 2024 08:58 AM,HUB-LUC,Lucknow,Ahmedabad,GJ,380001,23.071828,72.611522,938.89 km,1.38,60*29*15,0,0,False,exp,UPI,"₹272,628.70",Rain,VEH-0710,12.3,10.93,9231.66,Air Cargo,Pending
ORD-014613,CUST-03810,PRD-00308,3,11-03-2025,HUB-MYS,Mysuru,Bhubaneswar,OD,751001,20.335712,85.870463,1329.47,330.96,,False,0,False,std,cod,499725.3,Clear,,50.2,33.6,4226.55,Truck,Delivered
ORD-014858,CUST-04385,PRD-00545,4,2024-03-28 18:12:00,HUB-GUR,Gurugram,Madurai,TN,625001,9.934378,78.078111,"2,062.82",9.32,36*38*50,Yes,1,False,Standard,prepaid,444986.44,Heavy Rain,VEH-0620,85.6,59.85,5500.69,Truck,Delivered
ORD-008585,CUST-02448,PRD-00766,3,2024-04-14 11:58:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.487523,78.384918,15.7,8.61,16 x 42 x 27,1,0,False,Standard,prepaid,374091.93,Fog,VEH-0283,2.3,2.05,73.95,Bike,In Transit
ORD-007595,CUST-03768,PRD-00794,4,19/08/2024 15:31,HUB-JAI,Jaipur,Kochi,KL,682001,9.93318,76.282148,"1,888.72",5.40KG,18x55x19,1,0,False,Same-Day,COD,"₹418,399.92",Rain,VEH-0702,13.1,11.76,18474.08,AIR CARGO,DELIVERED
ORD-007387,CUST-04815,PRD-00529,3,2024-01-30 17:58:00,HUB-GUW,Guwahati,Guwahati,AS,781001,26.171868,91.767933,4.39,1.38,54*31*19,False,0,False,EXPRESS,UPI,208498.08,Sunny,VEH-0134,0.4,0.3,,Drone,Cancelled
ORD-006241,CUST-00521,PRD-00300,4,13/11/2024 16:12,HUB-CHE,Chennai,Chennai,TN,600001,999.0,80.291338,7.07,273.6,21x11x16,0,0,False,express,Prepaid,"₹722,261.00",Clear,VEH-0527,1.1,0.79,591.42,Van,In Transit
ORD-014048,CUST-02988,PRD-00438,4,unknown,HUB-GUW,Guwahati,Hyderabad,TS,500001,17.417733,78.473785,1676.43 km,4.0,43x27x28,False,0,False,economy,Prepaid,196337.52,Rain,VEH-0601,57.8,50.67,4521.18,Truck,Delivered
ORD-002165,CUST-00714,PRD-00326,4,Feb 14 2024 05:00 PM,HUB-CHA,Chandigarh,Nagpur,MH,440001,21.115124,79.096081,1094.2,26.68,13*30*44,1,0,False,Standard,COD,"₹474,144.92",clear,VEH-0609,36.9,30.0,3055.58,truck,In Transit
ORD-008317,CUST-03692,PRD-00277,1,2025-01-08 09:17:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.108998,72.982183,11.58,29.66 kg,26x36x6,No,0,False,Express,prepaid,107889.86,Sunny,VEH-0562,1.7,1.38,143.5,Van,Delivered
ORD-012343,CUST-04733,PRD-00748,3,2024/09/07 17:05,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.062672,72.514551,7.33,unknown,42x18x9,Yes,0,False,SameDay,cod,157180.74,CLEAR,VEH-0140,0.5,0.38,252.36,Drone,In Transit
ORD-010536,CUST-03995,PRD-00771,2,2025-04-18T12:23:00Z,HUB-JAI,Jaipur,Jaipur,RJ,302001,26.98558,75.844182,9.9,7.64,37 x 36 x 45,1,0,False,STANDARD,UPI,215473.70,Sunny,VEH-0341,0.5,0.3,35.81,null,Pending
ORD-002217,CUST-02589,PRD-00192,2,2024-03-12T12:44:00Z,HUB-NAG,Nagpur,Kolkata,WB,700001,22.617565,88.392804,973.75,35.38,39x19x16,0,0,False,STANDARD,Prepaid,92630.56,Clear,VEH-0682,36.3,30.12,2686.11,Truck,Delivered
ORD-000969,CUST-02819,PRD-00413,1,02/03/2025 15:58,HUB-GUR,Gurugram,Bhubaneswar,OD,751001,20.257413,85.802242,1272.63,17.18,11*15*7,0,0,False,Standard,cod,151673.94,  ,VEH-0647,48.4,34.18,3421.7,truck,Delivered
ORD-004040,CUST-03566,PRD-00607,4,2025-02-07 17:05:00,HUB-HYD,Hyderabad,Hyderabad,TS,500001,17.3282,78.584813,12.18,18920 g,75*18*19,True,1,False,Express,cod,"₹694,238.64",Clear,VEH-0164,0.8,0.71,50.24,BIKE,Returned
ORD-010091,CUST-04911,PRD-00364,1,Feb 18 2024 08:31 PM,HUB-AHM,Ahmedabad,AHMEDABAD,GJ,380001,23.055605,72.594895,4.4,16.96,,True,0,False,STANDARD,COD,93007.02,clear,VEH-0270,2.1,1.52,45.6,BIKE,Delivered
ORD-000422,CUST-04388,PRD-00514,4,12/04/2025 21:58,HUB-AHM,Ahmedabad,Lucknow,UP,226001,26.882755,80.947861,946.95,3200 g,11*46*19,False,0,False,EXPRESS,UPI,583788.96,Clear,VEH-0714,11.2,8.38,9252.26,AIR CARGO,delivered
ORD-003101,CUST-04767,PRD-00195,2,2024-05-10 09:05:00,HUB-MYS,Mysuru,Kochi,KL,682001,9.934414,76.269863,265.65,35.42,33 x 50 x 42,False,0,False,standard,COD,201953.14,Cloudy,,9.8,9.21,879.2,Truck,In Transit
ORD-007560,CUST-01251,PRD-00072,3,2024/10/20 17:23,HUB-BHU,Bhubaneswar,Bhubaneswar,OD,751001,20.39841,85.93452,16.16,4.05,26*33*16,Yes,0,False,Same-Day,Card,"₹485,970.93",Clear,VEH-0318,1.2,1.04,333.2,Bike,Cancelled
ORD-008749,CUST-03962,PRD-00196,2,2024-08-15 18:31:00,HUB-HYD,Hyderabad,Ahmedabad,GJ,380001,22.989445,72.541066,879.16,13.86,,True,0,False,Standard,COD,351159.08,Cloudy,VEH-0457,31.6,28.99,1677.39,Van,Delivered
ORD-007358,CUST-01399,PRD-00782,2,2025-06-18 11:23:00,HUB-CHE,Chennai,Chennai,TN,600001,13.104613,80.386521,99999.0,1.32,33 x 43 x 24,0,0,False,express,COD,214254.28,Clear,VEH-0327,1.5,1.14,29.12,BIKE,Delivered
ORD-009812,CUST-01295,PRD-00213,2,2024/11/14 08:44,HUB-CHA,Chandigarh,Kochi,KL,682001,9.902312,76.241726,2316.97 km,222080 g,14*30*13,0,0,False,EXPRESS,Prepaid,67287.20,Clear,,15.5,10.27,22708.62,AIR CARGO,Delivered
ORD-006651,CUST-00059,PRD-00254,4,2024-06-13 08:12:00,HUB-MAD,Madurai,Pune,MH,411001,18.557952,73.904525,1061.78,223.04 kg,59*52*12,0,0,False,STANDARD,cod,"₹412,695.12",  ,VEH-0654,44.2,33.71,3311.64,Truck,Delivered
ORD-004602,CUST-02536,PRD-00261,2,2025/06/30 18:31,HUB-AHM,Ahmedabad,Kolkata,WB,700001,22.558698,88.396872,1622.36 km,195.74,35*55*31,0,0,False,same-day,COD,"₹288,029.92",unknown,VEH-0707,11.9,10.82,16303.34,Air Cargo,In Transit
ORD-010822,CUST-02759,PRD-00197,3,2024-06-06 09:05:00,HUB-MUM,Mumbai,Mumbai,MH,400001,19.132969,72.966169,11.25,17.37,27*44*47,1,0,False,Standard,prepaid,316332.0,Clear,VEH-0260,2.1,1.42,82.42,Bike,Delivered
ORD-003341,CUST-03631,PRD-00719,4,23/09/2024 21:05,HUB-MYS,Mysuru,Visakhapatnam,AP,530001,17.703753,83.211459,927.03,6929160 g,11 x 41 x 8,1,1,False,std,COD,586305.68,N/A,VEH-0657,34.4,27.88,14958.17,Truck,Cancelled
ORD-005948,CUST-04082,PRD-00197,4,03-01-2024,HUB-BEN,Bengaluru,Gurugram,HR,122001,28.426357,77.062844,1719.37,23.16,37*25*19,True,0,False,economy,prepaid,421776.00,CLEAR,VEH-0655,73.0,50.43,4637.28,Truck,In Transit
ord-006296,CUST-02321,PRD-00056,2,2024-10-22 06:00:00,HUB-JAI,Jaipur,Chandigarh,CH,160017,30.746812,76.785676,437.31,4.58,75*55*20,False,0,False,ECONOMY,Card,163888.34,Clear,VEH-0676,18.1,12.37,1295.66,Truck,delivered
ORD-008864,CUST-01712,PRD-00504,4,08/03/2025 13:00,HUB-KOL,Kolkata,Kolkata,WB,700001,22.598112,88.298878,7.25,1.4,88 x 50 x 48,False,0,False,std,Card,"₹698,470.04",Cloudy,VEH-0367,0.8,0.73,9.93,Bike,Delivered
ORD-009636,CUST-04957,PRD-00104,2,2025-04-07 21:58:00,HUB-DEL,Delhi,Mysuru,KA,570001,12.261875,76.6694,1819.12,5.72,65x12x6,True,0,False,STANDARD,prepaid,"₹64,209.54",Clear,VEH-0685,62.3,46.99,unknown,Truck,Delivered
ORD-014522,CUST-04348,PRD-00659,1,26/03/2025 17:00,HUB-CHA,Chandigarh,Lucknow,UP,226001,26.814397,80.993505,598.7,326.44,80x33x39,No,1,False,Standard,Card,"₹185,101.28",Rain,,28.1,20.42,2271.93,Truck,In Transit
ORD-013129,CUST-00474,PRD-00152,1,31/03/2024 18:58,HUB-GUW,Guwahati,Lucknow,UP,226001,26.875568,80.949423,1076.07,40.82 kg,,0,0,False,exp,prepaid,77854.02,Cloudy,VEH-0716,10.2,8.34,10563.61,AIR CARGO,Delivered
ORD-008694,CUST-03918,PRD-00088,1,25-03-2024,HUB-AHM,Ahmedabad,Ahmedabad,GJ,380001,23.138028,72.518462,13.94 km,0.88,41*23*17,True,0,False,std,COD,30862.96,Cloudy,VEH-0301,2.0,1.51,-5.72,Bike,Delivered
ORD-013169,CUST-02463,PRD-00377,2,Dec 10 2024 06:05 PM,HUB-BEN,Bengaluru,Bengaluru,KA,560001,13.052556,77.583381,9.08,-12.08,47x17x35,False,0,False,STANDARD,cod,81895.94,Rain,VEH-0280,3.8,3.04,85.59,BIKE,Delivered
ORD-011708,CUST-03828,PRD-00232,4,2025-05-14 06:23:00,HUB-MYS,Mysuru,Nagpur,MH,440001,21.168506,79.131847,1021.59,314.12,28*39*15,0,0,False,exp,COD,"₹257,000.92",Sunny,VEH-0715,11.5,7.89,10496.01,Air Cargo,Delivered
ORD-002101,CUST-02268,PRD-00815,1,2024-03-26 11:05:00,HUB-LUC,Lucknow,Mumbai,MH,400001,19.105222,72.85918,1193.58,3.53,65*24*32,1,0,False,SameDay,UPI,41063.11,unknown,VEH-0713,10.8,9.74,11835.42,Air_Cargo,Delivered
ORD-008755,CUST-01747,PRD-00569,4,2025-04-06 06:23:00,HUB-MUM,Mumbai,Mumbai,MH,400001,18.971024,null,15.10,15.48,26x58x5,Yes,1,False,express,cod,653316.96,clear,VEH-0209,1.4,1.21,72.4296,Bike,Delivered
ORD-009005,CUST-02366,PRD-00122,4,2024/04/28 15:58,HUB-DEL,Delhi,Kochi,KL,682001,9.940701,76.245335,2078.8 km,37.12,16x13x34,False,0,False,Express,Card,536426.44,Fog,VEH-0703,15.7,10.37,20073.39,Air Cargo,Delivered
ORD-009192,CUST-01468,PRD-94011,1,2024-05-27 13:12:00,HUB-CHE,Chennai,Bhubaneswar,OD,751001,20.288947,85.843841,996.92 km,4.93,84x22x19,1,1,False,Standard,prepaid,171334.53,Cloudy,VEH-0584,36.4,29.56,2727.93,Truck,Delivered
ORD-001115,CUST-00603,PRD-00609,3,15/10/2024 21:23,HUB-MUM,Mumbai,Hyderabad,TS,500001,17.388883,78.492355,621.90,13.44,90x12x45,No,1,False,same-day,UPI,"₹502,753.65",Clear,VEH-0163,33.2,23.57,803.71,Bike,delivered
ORD-001320,CUST-02553,PRD-00442,4,2024-05-14 10:58:00,HUB-MYS,Mysuru,Mysuru,KA,570001,12.380464,76.521271,15.91,4.8,74 x 41 x 37,0,0,False,std,COD,85563.24,CLEAR,,1.8,1.23,56.28,BIKE,In Transit
ORD-000934,CUST-03815,PRD-00398,3,2024-03-23 14:31:00,HUB-COI,Coimbatore,Bengaluru,KA,560001,12.95376,77.605947,226.69,12.69,11*18*18,No,0,False,Standard,COD,481428.84,Sunny,VEH-0628,13.1,8.97,742.39,Truck,Delivered
ORD-008497,CUST-04299,PRD-00550,2,2024/06/06 06:23,HUB-CHE,Chennai,Madurai,TN,625001,9.919821,78.125284,422.28,0.44,,True,1,True,exp,Prepaid,"₹12,604.62",Rain,VEH-0648,23.4,15.14,1207.98,Truck,Delivered
